name,team,position,salary,projected_fpts,dk_avg_fpts,edge,value,floor,ceiling,predicted_ownership,ownership_tier,leverage_score,dk_id
Connor McDavid,EDM,C,10400,20.4097278503909,18.7,1.7097278503909017,1.9624738317683559,5.102431962597725,56.024319625977256,14.572175879375475,Moderate (10-15%),1.310653566238133,41792612
Jack Eichel,VGK,C,9400,18.948677372123747,15.69,3.2586773721237474,2.0158167417152923,4.737169343030937,52.371693430309364,11.952292951942155,Moderate (10-15%),1.4629592955031527,41792618
Zach Werenski,CBJ,D,8800,17.490576565070594,16.06,1.430576565070595,1.987565518758022,4.372644141267648,48.726441412676486,13.980466273160667,Moderate (10-15%),1.1675588894323734,41793186
Mark Stone,VGK,W,7400,17.072457363714644,14.58,2.492457363714644,2.3070888329344115,4.268114340928661,47.68114340928661,3.9721447345717644,Contrarian (<5%),3.433620354011083,41792814
Tage Thompson,BUF,C,8600,16.84664763599146,14.29,2.5566476359914603,1.9589125158129606,4.211661908997865,47.11661908997865,14.572175879375475,Moderate (10-15%),1.0818428822335584,41792620
Leon Draisaitl,EDM,C,9600,16.678296883789958,14.8,1.8782968837899574,1.7373225920614541,4.1695742209474895,46.69574220947489,14.572175879375475,Moderate (10-15%),1.0710318848812568,41792614
Kirill Kaprizov,MIN,W,9200,16.15515070806108,14.84,1.3151507080610791,1.7559946421805521,4.03878767701527,45.3878767701527,4.696066932560651,Contrarian (<5%),2.836193973724704,41792804
Jason Robertson,DAL,W,8200,15.920673440967725,15.17,0.7506734409677254,1.94154554158143,3.9801683602419313,44.80168360241932,3.638553358594742,Contrarian (<5%),3.4322497145512894,41792806
Auston Matthews,TOR,C,9500,15.46342003769463,16.03,-0.5665799623053704,1.6277284250204875,3.8658550094236577,43.658550094236574,14.572175879375475,Moderate (10-15%),0.9930160150692309,41792616
Brady Tkachuk,OTT,W,7900,15.194808760328927,13.98,1.2148087603289266,1.9233935139656868,3.7987021900822318,42.98702190082232,3.1639594422562967,Contrarian (<5%),3.6491250625859646,41792808
Matt Boldy,MIN,W,7600,15.022188451673989,14.37,0.6521884516739895,1.9766037436413144,3.755547112918497,42.55547112918497,3.2187202787568863,Contrarian (<5%),3.56084012664156,41792810
Philipp Grubauer,SEA,G,6900,14.727325669583838,13.65,1.0773256695838374,2.1343950245773677,2.945465133916768,39.454651339167675,10.502808449530399,Moderate (10-15%),1.280324342894285,41793526
Ilya Sorokin,NYI,G,7900,14.63521930006235,14.48,0.15521930006234896,1.8525594050711833,2.92704386001247,39.2704386001247,15.211286747314523,Popular (15-20%),0.9027796206545259,41793504
Bo Horvat,NYI,C,7800,14.628017216774717,13.02,1.6080172167747175,1.8753868226634254,3.6570043041936793,41.57004304193679,6.293560849236942,Low (5-10%),2.005607071654871,41792624
Zach Hyman,EDM,W,7500,14.61627883674874,13.07,1.5462788367487406,1.9488371782331655,3.654069709187185,41.54069709187185,4.548191698243426,Contrarian (<5%),2.6344221021375844,41792812
Evan Bouchard,EDM,D,7700,14.444802679246774,13.53,0.9148026792467743,1.8759483999021784,3.6112006698116934,41.112006698116936,14.816255017751795,Moderate (10-15%),0.9132884278253142,41793190
Rasmus Dahlin,BUF,D,6800,14.408883671785429,12.05,2.358883671785428,2.118953481144916,3.602220917946357,41.02220917946357,10.440091579175249,Moderate (10-15%),1.2595077209009728,41793194
Alex Lyon,BUF,G,8100,14.183026216893829,13.83,0.35302621689382896,1.7509908909745469,2.836605243378766,38.36605243378766,22.740873687235215,Chalk (20%+),0.5974096153217661,41793499
Cole Caufield,MTL,W,6700,14.020290569687988,12.59,1.4302905696879886,2.0925806820429833,3.505072642421997,40.050726424219974,2.4734967211619048,Contrarian (<5%),4.036362114370478,41792824
Tomas Hertl,VGK,C,5900,13.572204028929717,11.2,2.3722040289297173,2.3003735642253758,3.393051007232429,38.93051007232429,10.04780671234698,Moderate (10-15%),1.2284975997780159,41792642
William Nylander,TOR,W,6300,13.439613939522102,12.32,1.119613939522102,2.133272053892397,3.3599034848805256,38.59903484880525,2.4266352014628,Contrarian (<5%),3.922102339281652,41792828
Mikko Rantanen,DAL,W,7200,13.429386477857872,12.75,0.6793864778578715,1.8651925663691489,3.357346619464468,38.57346619464468,1.8019591498057308,Contrarian (<5%),4.792855912545683,41792818
Wyatt Johnston,DAL,C,6600,13.378848773955987,12.82,0.5588487739559866,2.0270982990842406,3.3447121934889967,38.447121934889964,7.808251503625407,Low (5-10%),1.5188994965061293,41792628
Kirill Marchenko,CBJ,W,7100,13.190469204831627,12.26,0.9304692048316276,1.8578125640607928,3.297617301207907,37.976173012079066,3.4044156794543983,Contrarian (<5%),2.994828409671271,41792820
Alex Tuch,BUF,W,6100,13.122934589014095,11.99,1.132934589014095,2.151300752297393,3.280733647253524,37.80733647253524,3.568581178621765,Contrarian (<5%),2.872431084386024,41792832
Pavel Dorofeyev,VGK,W,6400,13.097876401102862,10.74,2.357876401102862,2.046543187672322,3.2744691002757156,37.74469100275716,2.482491254693402,Contrarian (<5%),3.7610651235521906,41792826
Jet Greaves,CBJ,G,7400,13.005265657993672,12.67,0.3352656579936717,1.757468332161307,2.6010531315987344,36.01053131598734,13.09385763056556,Moderate (10-15%),0.9227612481191066,41793515
Tim Stützle,OTT,C,6900,12.956078231266554,12.14,0.8160782312665535,1.8776924972850078,3.2390195578166385,37.390195578166384,10.384375401240952,Moderate (10-15%),1.138057888520988,41792626
Casey DeSmith,DAL,G,7600,12.750170707417382,12.84,-0.08982929258261763,1.6776540404496556,2.5500341414834766,35.500341414834764,8.970758850980356,Low (5-10%),1.278756301097759,41793512
Roman Josi,NSH,D,7000,12.730197295177383,11.48,1.250197295177383,1.818599613596769,3.182549323794346,36.82549323794346,7.899704580256399,Low (5-10%),1.430406726468063,41793192
Joseph Woll,TOR,G,8300,12.551332563382385,13.11,-0.5586674366176148,1.5122087425761908,2.510266512676477,35.10266512676477,11.661986506274467,Moderate (10-15%),0.9912609334374785,41793495
Nick Suzuki,MTL,C,6200,12.541281495363856,11.77,0.7712814953638567,2.0227873379619123,3.135320373840964,36.35320373840964,9.66135260802594,Low (5-10%),1.176331180147132,41792636
Jared McCann,SEA,W,5600,12.521323159621657,11.27,1.2513231596216574,2.235950564218153,3.1303307899054142,36.30330789905415,2.698360059449351,Contrarian (<5%),3.3856420030357883,41792838
Filip Gustavsson,MIN,G,7200,12.49724963135797,13.14,-0.6427503686420302,1.7357291154663848,2.4994499262715943,34.99449926271594,13.09385763056556,Moderate (10-15%),0.8867160403447668,41793519
