date_label,pct_drafted,predicted_own,error,abs_error
feb01,0.28,3.1365349826038047,2.8565349826038045,2.8565349826038045
feb01,0.28,1.1424222455585236,0.8624222455585235,0.8624222455585235
feb01,0.28,2.1242234628745758,1.8442234628745757,1.8442234628745757
feb01,0.28,2.7463852117289136,2.4663852117289133,2.4663852117289133
feb01,0.28,0.36184449006428787,0.08184449006428784,0.08184449006428784
feb01,0.28,1.0031194084060693,0.7231194084060693,0.7231194084060693
jan23,28.46,22.841764525519615,-5.618235474480386,5.618235474480386
jan23,24.87,5.5770462923441135,-19.292953707655887,19.292953707655887
jan23,24.14,8.90105467968014,-15.23894532031986,15.23894532031986
jan23,23.61,17.718324693372377,-5.891675306627622,5.891675306627622
jan23,17.72,7.376239757926742,-10.343760242073257,10.343760242073257
jan23,15.36,9.282732989845073,-6.077267010154927,6.077267010154927
jan23,15.14,7.703115501547613,-7.436884498452388,7.436884498452388
jan23,15.08,11.381765833042115,-3.698234166957885,3.698234166957885
jan23,14.33,12.688084050118546,-1.6419159498814544,1.6419159498814544
jan23,14.27,14.837163954518886,0.567163954518886,0.567163954518886
jan23,12.48,10.857035668531175,-1.6229643314688253,1.6229643314688253
jan23,12.22,12.133749736073682,-0.08625026392631874,0.08625026392631874
jan23,11.69,6.6698156597717455,-5.020184340228254,5.020184340228254
jan23,11.41,7.798807330713366,-3.611192669286634,3.611192669286634
jan23,11.19,13.29722930635054,2.10722930635054,2.10722930635054
jan23,10.68,7.615787617316416,-3.064212382683584,3.064212382683584
jan23,9.92,14.00880222015141,4.088802220151409,4.088802220151409
jan23,9.87,7.918545503352009,-1.9514544966479903,1.9514544966479903
jan23,9.67,7.604803411363429,-2.065196588636571,2.065196588636571
jan23,9.22,5.372368916668176,-3.847631083331825,3.847631083331825
jan23,9.17,5.5429001973394545,-3.6270998026605454,3.6270998026605454
jan23,8.94,9.870529078129273,0.9305290781292737,0.9305290781292737
jan23,8.77,12.959463767170476,4.189463767170476,4.189463767170476
jan23,8.63,9.318445375612871,0.6884453756128703,0.6884453756128703
jan23,8.58,11.626780124391743,3.046780124391743,3.046780124391743
jan23,8.58,11.10713954264445,2.5271395426444503,2.5271395426444503
jan23,8.47,9.564739633934217,1.094739633934216,1.094739633934216
jan23,8.35,7.6540352987860505,-0.6959647012139492,0.6959647012139492
jan23,8.1,11.402546384728598,3.3025463847285987,3.3025463847285987
jan23,8.05,12.479010327917191,4.42901032791719,4.42901032791719
jan23,7.88,9.356127869618467,1.476127869618467,1.476127869618467
jan23,7.82,5.3270612343347805,-2.4929387656652198,2.4929387656652198
jan23,7.71,11.070238322102334,3.360238322102334,3.360238322102334
jan23,7.6,14.163579458384168,6.563579458384169,6.563579458384169
jan23,7.43,6.971460159247555,-0.4585398407524446,0.4585398407524446
jan23,7.18,8.254134598822063,1.074134598822063,1.074134598822063
jan23,6.87,11.5707944108658,4.700794410865799,4.700794410865799
jan23,6.64,13.397531762397168,6.757531762397169,6.757531762397169
jan23,6.31,11.117966989435569,4.807966989435569,4.807966989435569
jan23,6.28,5.936184516862438,-0.34381548313756216,0.34381548313756216
jan23,6.25,10.882903356581881,4.632903356581881,4.632903356581881
jan23,6.25,6.228736222555505,-0.021263777444494814,0.021263777444494814
jan23,6.22,10.831452371963726,4.611452371963726,4.611452371963726
jan23,6.11,10.663993039244158,4.553993039244157,4.553993039244157
jan23,5.89,7.884946714187814,1.9949467141878143,1.9949467141878143
jan23,5.89,7.701084369819645,1.8110843698196453,1.8110843698196453
jan23,5.69,6.822048463642611,1.1320484636426107,1.1320484636426107
jan23,5.66,9.232761652556935,3.5727616525569346,3.5727616525569346
jan23,5.55,9.071504932319627,3.521504932319627,3.521504932319627
jan23,5.41,16.60462236612749,11.19462236612749,11.19462236612749
jan23,5.41,17.55163482931101,12.141634829311009,12.141634829311009
jan23,5.35,2.158865503136275,-3.1911344968637247,3.1911344968637247
jan23,5.27,9.566953488221312,4.2969534882213125,4.2969534882213125
jan23,5.1,4.194618894148857,-0.9053811058511423,0.9053811058511423
jan23,5.1,10.54745364686025,5.44745364686025,5.44745364686025
jan23,5.05,7.352231955995329,2.302231955995329,2.302231955995329
jan23,5.02,9.351812046365328,4.331812046365329,4.331812046365329
jan23,4.96,7.04541403872855,2.0854140387285502,2.0854140387285502
jan23,4.91,12.098227246727149,7.188227246727148,7.188227246727148
jan23,4.88,5.386232640177839,0.5062326401778394,0.5062326401778394
jan23,4.88,7.937872663013211,3.057872663013211,3.057872663013211
jan23,4.85,10.454936179424227,5.604936179424227,5.604936179424227
jan23,4.82,8.804476949451551,3.984476949451551,3.984476949451551
jan23,4.77,7.973841834477216,3.203841834477217,3.203841834477217
jan23,4.74,7.5719247767000155,2.8319247767000153,2.8319247767000153
jan23,4.74,7.834487463446193,3.0944874634461925,3.0944874634461925
jan23,4.63,3.5129574979361413,-1.1170425020638586,1.1170425020638586
jan23,4.54,7.197716073025971,2.657716073025971,2.657716073025971
jan23,4.49,5.160385299120368,0.670385299120368,0.670385299120368
jan23,4.43,2.1336359697340557,-2.296364030265944,2.296364030265944
jan23,4.4,6.763721335409118,2.3637213354091173,2.3637213354091173
jan23,4.21,12.172746766083847,7.962746766083847,7.962746766083847
jan23,4.12,10.208037120668852,6.088037120668852,6.088037120668852
jan23,4.12,8.672205589336052,4.552205589336052,4.552205589336052
jan23,4.07,13.578086633041115,9.508086633041115,9.508086633041115
jan23,3.95,6.585711675118191,2.6357116751181913,2.6357116751181913
jan23,3.92,7.928656768644365,4.008656768644365,4.008656768644365
jan23,3.9,6.241284407965457,2.3412844079654573,2.3412844079654573
jan23,3.87,3.485805185682821,-0.38419481431717895,0.38419481431717895
jan23,3.78,3.683581271452341,-0.09641872854765898,0.09641872854765898
jan23,3.76,8.487920277777608,4.727920277777608,4.727920277777608
jan23,3.73,3.1795973757038833,-0.5504026242961166,0.5504026242961166
jan23,3.5,6.074277767395573,2.5742777673955732,2.5742777673955732
jan23,3.5,9.124736219610991,5.624736219610991,5.624736219610991
jan23,3.45,9.408024740075632,5.958024740075632,5.958024740075632
jan23,3.34,4.770951346322407,1.4309513463224075,1.4309513463224075
jan23,3.34,5.06810505220616,1.7281050522061605,1.7281050522061605
jan23,3.31,2.5478750954372757,-0.7621249045627243,0.7621249045627243
jan23,3.28,8.421400574342108,5.141400574342109,5.141400574342109
jan23,3.22,5.539927648184061,2.3199276481840605,2.3199276481840605
jan23,3.22,7.076636702319453,3.8566367023194528,3.8566367023194528
jan23,3.2,4.1216620668914175,0.9216620668914173,0.9216620668914173
jan23,3.2,3.0729699189237634,-0.1270300810762368,0.1270300810762368
jan23,3.17,7.590575196455022,4.420575196455022,4.420575196455022
jan23,3.14,4.0239436674352635,0.8839436674352634,0.8839436674352634
jan23,3.11,4.296025365313521,1.186025365313521,1.186025365313521
jan23,3.08,9.440215595035692,6.360215595035692,6.360215595035692
jan23,3.08,6.910566666411551,3.830566666411551,3.830566666411551
jan23,2.94,7.831237808841344,4.891237808841344,4.891237808841344
jan23,2.92,4.764529937540323,1.8445299375403232,1.8445299375403232
jan23,2.92,4.861412957524905,1.9414129575249053,1.9414129575249053
jan23,2.8,5.658060030269003,2.8580600302690033,2.8580600302690033
jan23,2.78,7.92901639917984,5.149016399179841,5.149016399179841
jan23,2.78,5.650296856763108,2.8702968567631086,2.8702968567631086
jan23,2.75,5.729385116488724,2.979385116488724,2.979385116488724
jan23,2.75,9.460327341298436,6.710327341298436,6.710327341298436
jan23,2.72,8.67339626468668,5.953396264686679,5.953396264686679
jan23,2.69,6.105430268792351,3.4154302687923512,3.4154302687923512
jan23,2.69,3.78181836117881,1.09181836117881,1.09181836117881
jan23,2.61,4.404495060224488,1.7944950602244885,1.7944950602244885
jan23,2.44,3.8691501347690256,1.4291501347690256,1.4291501347690256
jan23,2.38,16.058218563623548,13.678218563623549,13.678218563623549
jan23,2.35,4.792610029495901,2.4426100294959006,2.4426100294959006
jan23,2.33,3.806646415205547,1.476646415205547,1.476646415205547
jan23,2.27,5.987392891711404,3.717392891711404,3.717392891711404
jan23,2.27,4.56699128893498,2.2969912889349797,2.2969912889349797
jan23,2.27,6.144815252407593,3.874815252407593,3.874815252407593
jan23,2.27,2.3501964381442835,0.08019643814428346,0.08019643814428346
jan23,2.27,8.597844078412663,6.327844078412664,6.327844078412664
jan23,2.24,6.49309734058774,4.25309734058774,4.25309734058774
jan23,2.1,3.0797514900928618,0.9797514900928617,0.9797514900928617
jan23,2.07,5.9745488315835775,3.9045488315835777,3.9045488315835777
jan23,2.05,5.084049375403993,3.0340493754039928,3.0340493754039928
jan23,2.05,8.707564078924657,6.657564078924657,6.657564078924657
jan23,2.05,6.8330228534601165,4.783022853460117,4.783022853460117
jan23,1.99,5.604899984417681,3.614899984417681,3.614899984417681
jan23,1.91,3.8439248234318475,1.9339248234318476,1.9339248234318476
jan23,1.91,4.220208211012384,2.310208211012384,2.310208211012384
jan23,1.91,0.10035371666001236,-1.8096462833399876,1.8096462833399876
jan23,1.91,7.67868980412991,5.7686898041299095,5.7686898041299095
jan23,1.88,5.042221448340802,3.1622214483408024,3.1622214483408024
jan23,1.85,4.262041394202617,2.412041394202617,2.412041394202617
jan23,1.85,3.2587852719363433,1.4087852719363432,1.4087852719363432
jan23,1.79,5.444621400018975,3.654621400018975,3.654621400018975
jan23,1.79,8.911102052929547,7.121102052929547,7.121102052929547
jan23,1.79,1.500156980440949,-0.2898430195590511,0.2898430195590511
jan23,1.77,3.043925785049531,1.273925785049531,1.273925785049531
jan23,1.71,5.971293029780585,4.261293029780585,4.261293029780585
jan23,1.68,2.9893348063376055,1.3093348063376056,1.3093348063376056
jan23,1.68,4.555812995671134,2.8758129956711347,2.8758129956711347
jan23,1.68,7.120607212178558,5.440607212178558,5.440607212178558
jan23,1.63,4.720133474857761,3.090133474857761,3.090133474857761
jan23,1.63,2.5532017985412487,0.9232017985412488,0.9232017985412488
jan23,1.54,5.006092977461606,3.4660929774616056,3.4660929774616056
jan23,1.51,8.128626274276238,6.618626274276238,6.618626274276238
jan23,1.51,8.83359597769064,7.3235959776906405,7.3235959776906405
jan23,1.49,5.019527485615766,3.529527485615766,3.529527485615766
jan23,1.46,6.274141320360726,4.814141320360726,4.814141320360726
jan23,1.46,5.751471810886577,4.291471810886577,4.291471810886577
jan23,1.37,6.3703174222204595,5.000317422220459,5.000317422220459
jan23,1.37,4.507309775147842,3.137309775147842,3.137309775147842
jan23,1.35,4.486789269142232,3.136789269142232,3.136789269142232
jan23,1.35,4.181759607465269,2.8317596074652687,2.8317596074652687
jan23,1.35,2.430200729179924,1.080200729179924,1.080200729179924
jan23,1.32,3.0376370852829444,1.7176370852829443,1.7176370852829443
jan23,1.29,7.884320405472849,6.594320405472849,6.594320405472849
jan23,1.29,6.104724912516639,4.814724912516639,4.814724912516639
jan23,1.23,4.6786517226380955,3.4486517226380955,3.4486517226380955
jan23,1.23,1.8517534040914656,0.6217534040914656,0.6217534040914656
jan23,1.21,4.825895631916794,3.6158956319167936,3.6158956319167936
jan23,1.21,5.167092810147005,3.957092810147005,3.957092810147005
jan23,1.15,3.5455161002502207,2.3955161002502208,2.3955161002502208
jan23,1.15,2.110567424400596,0.9605674244005962,0.9605674244005962
jan23,1.15,5.260649319203508,4.1106493192035085,4.1106493192035085
jan23,1.09,3.6157551055495105,2.5257551055495107,2.5257551055495107
jan23,1.09,4.601844404060957,3.511844404060957,3.511844404060957
jan23,1.01,4.752338274688514,3.742338274688514,3.742338274688514
jan23,1.01,2.229724132487416,1.2197241324874162,1.2197241324874162
jan23,1.01,7.314034028666814,6.304034028666814,6.304034028666814
jan23,0.98,4.091726419156399,3.111726419156399,3.111726419156399
jan23,0.95,3.977444521445747,3.027444521445747,3.027444521445747
jan23,0.93,9.925822549356145,8.995822549356145,8.995822549356145
jan23,0.93,4.172904954033516,3.242904954033516,3.242904954033516
jan23,0.93,7.25570894148497,6.3257089414849705,6.3257089414849705
jan23,0.9,5.445542046105356,4.545542046105355,4.545542046105355
jan23,0.84,3.597331905847903,2.757331905847903,2.757331905847903
jan23,0.78,1.8111481335486852,1.0311481335486852,1.0311481335486852
jan23,0.78,3.342524403731922,2.5625244037319224,2.5625244037319224
jan23,0.76,6.475906474628934,5.715906474628934,5.715906474628934
jan23,0.73,2.1251613610908473,1.3951613610908473,1.3951613610908473
jan23,0.73,5.367874810855689,4.637874810855688,4.637874810855688
jan23,0.67,6.092194997072392,5.422194997072392,5.422194997072392
jan23,0.67,4.035123666158668,3.3651236661586683,3.3651236661586683
jan23,0.64,4.658698622497033,4.018698622497033,4.018698622497033
jan23,0.64,4.877768761566915,4.237768761566915,4.237768761566915
jan23,0.64,2.344778711820678,1.704778711820678,1.704778711820678
jan23,0.64,2.763664710708647,2.123664710708647,2.123664710708647
jan23,0.64,4.130780609077975,3.490780609077975,3.490780609077975
jan23,0.64,2.717178515316701,2.077178515316701,2.077178515316701
jan23,0.64,3.3088255175260337,2.6688255175260336,2.6688255175260336
jan23,0.62,5.514050014152022,4.894050014152022,4.894050014152022
jan23,0.59,6.867495884039727,6.277495884039727,6.277495884039727
jan23,0.59,2.74720591213124,2.15720591213124,2.15720591213124
jan23,0.56,2.318441397586935,1.7584413975869349,1.7584413975869349
jan23,0.56,4.671536855750019,4.111536855750019,4.111536855750019
jan23,0.56,4.836966764615651,4.276966764615651,4.276966764615651
jan23,0.56,2.8695593821930334,2.3095593821930334,2.3095593821930334
jan23,0.53,1.5567217773096784,1.0267217773096784,1.0267217773096784
jan23,0.53,4.40066343337033,3.8706634333703294,3.8706634333703294
jan23,0.53,3.0905566857506748,2.560556685750675,2.560556685750675
jan23,0.5,2.226003801834498,1.7260038018344979,1.7260038018344979
jan23,0.48,4.540203159190201,4.0602031591902,4.0602031591902
jan23,0.48,2.5046575901384993,2.0246575901384993,2.0246575901384993
jan23,0.45,4.366680210362172,3.9166802103621716,3.9166802103621716
jan23,0.45,5.768321528863911,5.318321528863911,5.318321528863911
jan23,0.42,5.02709719009735,4.60709719009735,4.60709719009735
jan23,0.42,3.3977790303998936,2.9777790303998937,2.9777790303998937
jan23,0.42,5.614264668005582,5.194264668005582,5.194264668005582
jan23,0.39,5.485339312990916,5.095339312990916,5.095339312990916
jan23,0.36,2.426387939588507,2.066387939588507,2.066387939588507
jan23,0.36,3.1748893571550587,2.814889357155059,2.814889357155059
jan23,0.36,2.9476241627559503,2.5876241627559504,2.5876241627559504
jan23,0.34,3.42004921691417,3.08004921691417,3.08004921691417
jan23,0.31,0.8633003523016103,0.5533003523016102,0.5533003523016102
jan23,0.31,2.8387584358642255,2.5287584358642254,2.5287584358642254
jan23,0.31,3.3099427775705257,2.9999427775705256,2.9999427775705256
jan23,0.31,4.002989289547738,3.692989289547738,3.692989289547738
jan23,0.28,4.400336583364744,4.120336583364744,4.120336583364744
jan23,0.28,3.915053196340452,3.6350531963404515,3.6350531963404515
jan23,0.28,1.7897634963363709,1.5097634963363709,1.5097634963363709
jan23,0.28,2.063092396693024,1.7830923966930239,1.7830923966930239
jan23,0.28,2.8209687864205915,2.540968786420591,2.540968786420591
jan23,0.25,2.0674176400204556,1.8174176400204556,1.8174176400204556
jan23,0.22,9.638608094195614,9.418608094195614,9.418608094195614
jan23,0.22,3.040890753470941,2.8208907534709406,2.8208907534709406
jan23,0.22,2.4767399744817724,2.256739974481772,2.256739974481772
jan23,0.22,1.2688384073258225,1.0488384073258226,1.0488384073258226
jan23,0.22,7.707318084205509,7.487318084205509,7.487318084205509
jan23,0.2,8.194101043216424,7.994101043216424,7.994101043216424
jan23,0.2,4.924904227354574,4.724904227354574,4.724904227354574
jan23,0.2,2.5481715115456045,2.3481715115456043,2.3481715115456043
jan23,0.2,1.6666347439175513,1.4666347439175513,1.4666347439175513
jan23,0.2,1.5091174162534489,1.309117416253449,1.309117416253449
jan23,0.2,2.767664467736095,2.567664467736095,2.567664467736095
jan23,0.17,1.6092412242848284,1.4392412242848285,1.4392412242848285
jan23,0.17,11.587741508649776,11.417741508649776,11.417741508649776
jan23,0.17,0.9766624130415313,0.8066624130415313,0.8066624130415313
jan23,0.17,4.387527719494401,4.217527719494401,4.217527719494401
jan23,0.14,3.58463649790185,3.44463649790185,3.44463649790185
jan23,0.11,2.138993129409275,2.028993129409275,2.028993129409275
jan23,0.11,8.559474867325207,8.449474867325208,8.449474867325208
jan23,0.11,1.3906069916970045,1.2806069916970044,1.2806069916970044
jan23,0.11,4.403798490039775,4.293798490039775,4.293798490039775
jan23,0.08,2.3735251550908845,2.2935251550908844,2.2935251550908844
jan23,0.08,2.5053620979654205,2.4253620979654205,2.4253620979654205
jan23,0.08,2.0967068207383934,2.0167068207383934,2.0167068207383934
jan23,0.08,4.375412388004715,4.295412388004715,4.295412388004715
jan23,0.06,2.346180295440311,2.2861802954403108,2.2861802954403108
jan23,0.06,3.1700432719221956,3.1100432719221955,3.1100432719221955
jan23,0.06,-0.33077476901582425,-0.39077476901582425,0.39077476901582425
jan23,0.06,0.9763672784214412,0.9163672784214412,0.9163672784214412
jan23,0.06,7.94352062453844,7.88352062453844,7.88352062453844
jan23,0.06,1.0695068475280993,1.0095068475280993,1.0095068475280993
jan23,0.06,4.764153758030157,4.704153758030158,4.704153758030158
jan23,0.06,1.9199922255724,1.8599922255724,1.8599922255724
jan23,0.06,2.6555668221280273,2.5955668221280273,2.5955668221280273
jan23,0.06,-0.5442219412840457,-0.6042219412840457,0.6042219412840457
jan23,0.06,0.5409755112311445,0.4809755112311445,0.4809755112311445
jan23,0.03,-0.025722516800415818,-0.05572251680041582,0.05572251680041582
jan23,0.03,0.30720157616441846,0.27720157616441843,0.27720157616441843
jan23,0.03,0.4780931654801859,0.44809316548018585,0.44809316548018585
jan23,0.03,1.6612722595828533,1.6312722595828533,1.6312722595828533
jan23,0.03,2.384454124049828,2.3544541240498282,2.3544541240498282
jan23,0.03,0.10584901077442321,0.07584901077442321,0.07584901077442321
jan23,0.03,0.2103800941149787,0.1803800941149787,0.1803800941149787
jan23,0.03,12.514316431540394,12.484316431540394,12.484316431540394
jan23,0.03,-0.6180870654139348,-0.6480870654139348,0.6480870654139348
jan23,0.03,2.7145996641484134,2.6845996641484136,2.6845996641484136
jan23,0.03,6.801325019377074,6.771325019377073,6.771325019377073
jan23,0.03,0.42047545867135794,0.3904754586713579,0.3904754586713579
jan23,0.03,11.097203183734102,11.067203183734103,11.067203183734103
jan23,0.03,0.89843432614067,0.86843432614067,0.86843432614067
jan23,0.03,10.073457822284624,10.043457822284624,10.043457822284624
jan23,0.03,0.6363506516372195,0.6063506516372195,0.6063506516372195
jan23,0.03,2.0600173544656255,2.0300173544656257,2.0300173544656257
jan23,0.03,13.50539179876669,13.47539179876669,13.47539179876669
jan23,0.03,4.194034049802134,4.164034049802134,4.164034049802134
jan23,0.03,2.81775700094701,2.78775700094701,2.78775700094701
jan23,0.03,-0.1998444001203188,-0.2298444001203188,0.2298444001203188
jan23,0.03,9.870529078129273,9.840529078129274,9.840529078129274
jan23,0.03,0.6218109121862225,0.5918109121862225,0.5918109121862225
jan23,0.03,1.0035162040463002,0.9735162040463001,0.9735162040463001
jan23,0.03,4.176059669778651,4.1460596697786505,4.1460596697786505
jan26,45.86,17.45709959211273,-28.40290040788727,28.40290040788727
jan26,37.59,10.63413255024628,-26.955867449753725,26.955867449753725
jan26,31.14,8.626965233607578,-22.513034766392423,22.513034766392423
jan26,27.63,14.444349597734718,-13.185650402265281,13.185650402265281
jan26,26.93,12.956994755877195,-13.973005244122804,13.973005244122804
jan26,26.37,7.019340162278532,-19.35065983772147,19.35065983772147
jan26,25.53,12.62598321152594,-12.904016788474062,12.904016788474062
jan26,23.28,10.254733414028298,-13.025266585971703,13.025266585971703
jan26,20.2,9.559790385175605,-10.640209614824395,10.640209614824395
jan26,19.64,8.119490517946646,-11.520509482053354,11.520509482053354
jan26,18.09,7.202097748158345,-10.887902251841655,10.887902251841655
jan26,17.95,14.994288969387451,-2.955711030612548,2.955711030612548
jan26,16.69,9.32776330434621,-7.362236695653792,7.362236695653792
jan26,16.27,13.0410872078088,-3.228912792191199,3.228912792191199
jan26,15.57,4.323087838583248,-11.246912161416752,11.246912161416752
jan26,15.57,9.367788013416966,-6.202211986583034,6.202211986583034
jan26,15.29,8.8179059889271,-6.472094011072899,6.472094011072899
jan26,15.01,5.707177165668345,-9.302822834331653,9.302822834331653
jan26,14.31,8.459439468407213,-5.850560531592787,5.850560531592787
jan26,13.32,16.011814731103456,2.691814731103456,2.691814731103456
jan26,13.18,5.167887219283774,-8.012112780716226,8.012112780716226
jan26,13.04,9.318365650418082,-3.721634349581917,3.721634349581917
jan26,12.34,3.51451061062559,-8.82548938937441,8.82548938937441
jan26,12.06,12.106701935944226,0.04670193594422578,0.04670193594422578
jan26,11.36,12.334063410621328,0.9740634106213282,0.9740634106213282
jan26,11.22,9.689500179634011,-1.5304998203659892,1.5304998203659892
jan26,10.94,13.135486859937894,2.195486859937894,2.195486859937894
jan26,9.96,9.143865319456623,-0.816134680543378,0.816134680543378
jan26,9.4,6.910216881612994,-2.489783118387006,2.489783118387006
jan26,9.4,12.791351236772403,3.391351236772403,3.391351236772403
jan26,9.26,5.257172141340852,-4.002827858659148,4.002827858659148
jan26,9.26,9.672760998920888,0.4127609989208878,0.4127609989208878
jan26,8.27,12.971519581594832,4.701519581594832,4.701519581594832
