game_date,player_name,actual,predicted,error
2025-11-11,D. Voronkov,8.1,12.41934,4.3193398
2025-11-11,N. Nesterenko,4.5,5.094698,0.59469795
2025-11-11,T. Kartye,1.8,1.7771258,0.022874117
2025-11-11,D. O'Connor,2.5,9.234325,6.7343254
2025-11-11,J. Ahcan,1.5,1.622354,0.12235403
2025-11-11,C. Zary,0.0,1.8203053,1.8203053
2025-11-11,D. Holloway,14.0,10.912592,3.087408
2025-11-11,M. Rossi,0.0,9.910338,9.910338
2025-11-11,J. Sourdif,0.8,0.9909115,0.19091147
2025-11-11,R. Greig,5.8,5.636231,0.16376925
2025-11-11,S. Jarvis,2.0,15.364417,13.364417
2025-11-11,D. Hunt,1.3,2.1744518,0.8744519
2025-11-11,T. Kleven,11.3,1.5156736,9.784327
2025-11-11,A. Nikishin,12.9,6.8738227,6.026177
2025-11-11,J. Sanderson,9.6,9.538588,0.06141281
2025-11-11,T. Stützle,6.3,14.055404,7.7554035
2025-11-11,L. Reichel,1.8,2.158184,0.3581841
2025-11-11,B. Faber,8.4,13.625822,5.2258224
2025-11-11,Q. Byfield,25.0,11.963789,13.036211
2025-11-11,M. Bourque,1.5,4.384721,2.8847208
2025-11-11,H. Lapierre,1.0,0.7891083,0.21089172
2025-11-11,C. Perfetti,8.3,4.0174036,4.2825966
2025-11-11,A. Laferriere,8.5,8.748446,0.24844646
2025-11-11,Y. Kuznetsov,2.3,2.3691125,0.06911254
2025-11-11,S. Mukhamadullin,0.0,2.5811434,2.5811434
2025-11-11,M. Khusnutdinov,4.3,3.5449562,0.755044
2025-11-11,I. Moore,12.8,2.7886682,10.011332
2025-11-11,A. Zub,1.8,3.3239996,1.5239997
2025-11-11,B. McMann,13.6,7.3101506,6.2898498
2025-11-11,E. Chinakhov,7.3,4.5816956,2.7183046
2025-11-11,M. Lohrei,5.0,9.126915,4.126915
2025-11-11,M. Kessel,12.8,2.5500107,10.2499895
2025-11-11,A. Steeves,12.8,9.928885,2.8711147
2025-11-11,M. Beniers,1.5,7.873445,6.373445
2025-11-11,W. Eklund,5.8,14.937989,9.137989
2025-11-11,M. Coronato,21.0,11.672598,9.327402
2025-11-11,A. Räty,-0.5,2.670836,3.170836
2025-11-11,L. Stankoven,0.0,9.53913,9.53913
2025-11-11,C. Sillinger,2.8,3.9026456,1.1026456
2025-11-11,M. Knies,13.5,14.090006,0.5900059
2025-11-11,B. Clarke,9.0,9.188921,0.18892097
2025-11-11,Z. Bolduc,1.6,2.9697468,1.3697468
2025-11-11,W. Johnston,3.0,18.465263,15.465263
2025-11-11,M. McTavish,2.5,9.141905,6.641905
2025-11-11,R. Winterton,10.5,3.1850257,7.3149743
2025-11-11,O. Kapanen,1.5,8.882487,7.3824873
2025-11-11,N. Chibrikov,4.1,0.93347645,3.1665235
2025-11-11,O. Zellweger,1.5,7.336014,5.836014
2025-11-11,J. Blake,11.0,12.377773,1.3777733
2025-11-11,R. Evans,2.0,8.801126,6.8011255
2025-11-11,J. Nystrom,1.3,1.6788611,0.3788612
2025-11-11,Z. Bardakov,3.0,1.9063401,1.0936599
2025-11-11,A. Xhekaj,1.5,1.228466,0.27153397
2025-11-11,A. Bains,1.0,0.7315159,0.26848412
2025-11-11,L. Bichsel,0.0,0.63783836,0.63783836
2025-11-11,L. Del Bel Belluz,1.5,1.9785705,0.47857046
2025-11-11,C. Gauthier,11.8,23.709343,11.909343
2025-11-11,L. Hutson,7.6,9.040009,1.4400086
2025-11-11,D.Jiricek,4.3,1.1059012,3.194099
2025-11-11,D. Mateychuk,6.4,5.987032,0.41296816
2025-11-11,F. Minten,1.0,5.000304,4.000304
2025-11-11,P. Mintyukov,3.0,1.338625,1.661375
2025-11-11,J. Slafkovský,1.0,10.422666,9.422666
2025-11-11,J. Snuggerud,5.8,6.2780604,0.47806025
2025-11-11,S. Wright,4.5,7.3307133,2.8307133
2025-11-11,D. Yurov,0.0,2.6073213,2.6073213
2025-11-11,B. Meyers,11.5,1.8330183,9.666982
2025-11-11,E. Frank,8.1,3.4703393,4.629661
2025-11-11,A. Klapka,1.5,2.8259704,1.3259704
2025-11-11,E. Pettersson,10.5,1.1171489,9.382851
2025-11-11,A. Kuzmenko,-0.5,5.476199,5.976199
2025-11-11,P. Ford,0.8,1.4012699,0.6012699
2025-11-11,M. Sasson,1.0,1.8539009,0.8539009
2025-11-11,G. Brindley,3.0,7.185269,4.185269
2025-11-11,L. Carlsson,19.5,23.078169,3.5781689
2025-11-11,D. Dvorsky,2.5,7.170957,4.670957
2025-11-11,A. Fantilli,19.0,14.763002,4.2369976
2025-11-11,S. Honzek,0.5,1.981009,1.481009
2025-11-11,R. Leonard,15.0,7.105513,7.894487
2025-11-11,W. Smith,10.0,14.953368,4.953368
2025-11-11,T. Willander,6.4,2.4315133,3.9684868
2025-11-11,S. Malinski,11.3,5.5711255,5.7288747
2025-11-11,B. Sennecke,0.0,10.488505,10.488505
2025-11-11,Z. Buium,13.6,6.922579,6.6774216
2025-11-11,B. Catton,0.0,1.4752345,1.4752345
2025-11-11,M. Celebrini,11.8,21.56929,9.76929
2025-11-11,S. Dickinson,6.8,2.5369005,4.2630997
2025-11-11,J. Hryckowian,2.6,2.2261982,0.3738017
2025-11-11,C. Graf,10.5,3.0212188,7.478781
2025-11-11,I. Demidov,1.0,9.872856,8.872856
2025-11-12,N. Foligno,13.8,2.4788518,11.321148
2025-11-12,I. Cole,10.7,3.518074,7.181926
2025-11-12,A. Henrique,1.5,2.97723,1.4772301
2025-11-12,M. Ekholm,6.3,7.662925,1.3629246
2025-11-12,N. Deslauriers,0.0,0.8354902,0.8354902
2025-11-12,B. Dillon,-0.5,1.6801019,2.1801019
2025-11-12,S. Carrick,6.4,1.9632325,4.4367676
2025-11-12,O. Palat,3.3,2.4704475,0.8295524
2025-11-12,N. Seeler,1.5,1.3203611,0.17963886
2025-11-12,V. Trocheck,23.3,13.168945,10.131054
2025-11-12,N. Kucherov,2.5,15.20248,12.70248
2025-11-12,M. Zibanejad,8.0,11.475993,3.4759932
2025-11-12,S. Couturier,4.5,5.3620405,0.8620405
2025-11-12,J. Miller,11.5,9.070865,2.4291353
2025-11-12,C. Murphy,1.3,1.4805937,0.18059373
2025-11-12,S. Noesen,7.0,2.2333279,4.766672
2025-11-12,L. Glendening,-0.5,0.7598977,1.2598977
2025-11-12,Y. Gourde,8.3,5.691115,2.6088853
2025-11-12,Z. Girgensons,13.6,5.595824,8.004177
2025-11-12,T. Teravainen,7.5,7.671867,0.1718669
2025-11-12,M. Grzelcyk,2.3,2.0881867,0.21181321
2025-11-12,B. Kulak,2.6,1.3462415,1.2537584
2025-11-12,S. Sabourin,11.5,15.851749,4.3517494
2025-11-12,N. Schmidt,6.5,1.9846873,4.5153127
2025-11-12,C. Soucy,7.5,1.8702765,5.6297235
2025-11-12,J. Guentzel,18.5,16.707615,1.7923851
2025-11-12,M. Janmark,1.5,1.3846836,0.11531639
2025-11-12,O. Bjorkstrand,17.6,6.650919,10.949081
2025-11-12,T. Bertuzzi,11.8,17.645515,5.8455153
2025-11-12,D. Nurse,8.6,8.007729,0.5922718
2025-11-12,C. Lazar,2.6,2.182909,0.4170909
2025-11-12,C. Sheary,1.5,1.9077315,0.40773153
2025-11-12,G. Hathaway,1.5,0.78138304,0.71861696
2025-11-12,L. Draisaitl,0.0,11.822901,11.822901
2025-11-12,T. Sanheim,6.4,1.9680614,4.4319386
2025-11-12,A. Tuch,0.8,12.201599,11.401599
2025-11-12,N. Schmaltz,18.3,16.020796,2.2792034
2025-11-12,R. Donato,0.5,8.358387,7.858387
2025-11-12,C. Dvorak,4.3,9.097717,4.797717
2025-11-12,B. Point,3.5,9.0258045,5.5258045
2025-11-12,J. Walman,4.8,11.346193,6.546193
2025-11-12,S. Lafferty,11.8,2.677341,9.12266
2025-11-12,D. Raddysh,11.8,4.356266,7.443734
2025-11-12,A. Mangiapane,2.0,2.5674195,0.5674195
2025-11-12,J. Siegenthaler,3.0,1.0411391,1.9588609
2025-11-12,C. McDavid,7.0,20.18277,13.18277
2025-11-12,J. Greenway,2.5,1.826004,0.673996
2025-11-12,T. Meier,9.5,18.31086,8.81086
2025-11-12,E. Cernak,7.2,1.6489425,5.5510573
2025-11-12,T. Konecny,7.8,15.441894,7.6418934
2025-11-12,N. Juulsen,1.5,0.9744072,0.5255928
2025-11-12,J. Roslovic,15.0,13.589609,1.4103909
2025-11-12,L. Crouse,13.0,8.634842,4.365158
2025-11-12,J. Marino,9.5,3.2801607,6.219839
2025-11-12,A. Panarin,25.5,16.564571,8.935429
2025-11-12,K. Stenlund,1.0,1.332489,0.332489
2025-11-12,W. Borgen,10.5,2.0339684,8.466032
2025-11-12,C. White,0.8,1.1108732,0.3108732
2025-11-12,V. Gavrikov,5.5,5.406655,0.093345165
2025-11-12,R. Abols,1.5,0.96233416,0.53766584
2025-11-12,B. Tanev,-0.5,0.7046294,1.2046294
2025-11-12,A. Fox,17.4,10.303626,7.0963736
2025-11-12,C. Keller,17.0,16.134146,0.86585426
2025-11-12,B. Malenstyn,0.3,1.2843089,0.9843089
2025-11-12,T. Frederic,0.0,0.9582372,0.9582372
2025-11-12,B. Katchouk,2.1,0.9824548,1.1175451
2025-11-12,T. Raddysh,1.0,3.2918077,2.2918077
2025-11-12,D. Cholowski,4.5,1.7219529,2.778047
2025-11-12,J. Bratt,4.3,11.735491,7.4354906
2025-11-12,M. Sergachev,19.1,12.030929,7.069072
2025-11-12,T. Thompson,-0.5,13.766991,14.266991
2025-11-12,B. Hagel,-0.5,17.840088,18.340088
2025-11-12,M. Carcone,7.0,7.418883,0.41888285
2025-11-12,Z. MacEwen,0.0,1.1774402,1.1774402
2025-11-12,K. Yamamoto,-0.5,3.2992942,3.7992942
2025-11-12,C. Timmins,2.6,2.199234,0.4007659
2025-11-12,C. Glass,1.5,8.795177,7.2951775
2025-11-12,U. Vaakanainen,5.5,1.4765196,4.0234804
2025-11-12,N. Hischier,8.5,10.209936,1.7099361
2025-11-12,O. Tippett,1.3,5.9439363,4.643936
2025-11-12,N. DeSimone,15.3,13.883806,1.416194
2025-11-12,J. Bryson,-1.0,1.4080119,2.408012
2025-11-12,N. Cates,5.3,10.1230135,4.8230133
2025-11-12,C. D'Astous,0.3,3.2418478,2.9418478
2025-11-12,R. McLeod,-1.0,3.6592398,4.65924
2025-11-12,E. Bouchard,16.3,11.91048,4.3895197
2025-11-12,M. Samuelsson,1.3,4.9220104,3.6220105
2025-11-12,T. Emberson,4.3,1.960237,2.3397632
2025-11-12,B. Hayton,1.5,3.4830616,1.9830616
2025-11-12,J. McBain,7.8,1.9451656,5.8548346
2025-11-12,C. Douglas,11.9,1.1718516,10.7281475
2025-11-12,M. Kesselring,2.0,1.6453533,0.35464668
2025-11-12,P. Cotter,-1.0,0.9710684,1.9710684
2025-11-12,N. Philp,3.0,1.7150197,1.2849803
2025-11-12,P. Krebs,0.3,1.1945739,0.89457387
2025-11-12,B. Byram,11.1,2.7083573,8.391644
2025-11-12,T. Zegras,1.0,11.959307,10.959307
2025-11-12,C. York,8.1,10.185851,2.0858507
2025-11-12,B. Brink,2.3,9.797381,7.497381
2025-11-12,J. Hughes,17.3,21.518148,4.218149
2025-11-12,A. Vlasic,2.1,1.7703471,0.3296528
2025-11-12,V. Podkolzin,3.0,6.0327024,3.0327024
2025-11-12,I. Mikheyev,3.0,3.515888,0.515888
2025-11-12,M. Crozier,6.1,2.7048507,3.3951492
2025-11-12,A. Gritsyuk,9.5,9.076603,0.42339706
2025-11-12,A. Edstrom,3.8,1.2830014,2.5169985
2025-11-12,L. Crevier,11.0,3.1552162,7.844784
2025-11-12,B. Schneider,9.4,2.3983078,7.001692
2025-11-12,J. Finley,5.0,1.6015491,3.3984509
2025-11-12,J. Quinn,8.5,5.69101,2.80899
2025-11-12,A. Lafrenière,14.5,12.955965,1.544035
2025-11-12,D. Mercer,21.3,13.547623,7.7523766
2025-11-12,E. Andrae,4.3,1.4764805,2.8235197
2025-11-12,J. Drysdale,2.6,4.9519973,2.3519974
2025-11-12,W. Cuylle,21.3,12.317474,8.982525
2025-11-12,T. Foerster,2.5,8.011237,5.511237
2025-11-12,L. Slaggert,12.3,2.947067,9.352933
2025-11-12,J. Peterka,19.0,10.334231,8.665769
2025-11-12,W. Kaiser,1.8,1.0169468,0.78305316
2025-11-12,G. Goncalves,2.5,2.6397076,0.13970757
2025-11-12,J. Dunne,4.3,1.8880868,2.4119134
2025-11-12,J. Moser,9.5,1.8338919,7.666108
2025-11-12,J. Doan,6.1,8.473097,2.373097
2025-11-12,O. Power,1.8,3.3905296,1.5905297
2025-11-12,L. Hughes,18.8,8.599387,10.200612
2025-11-12,D. Guenther,12.0,12.642523,0.6425228
2025-11-12,C. Dach,-0.5,1.6631131,2.163113
2025-11-12,I. Rosen,21.0,11.570904,9.429096
2025-11-12,T. Kozak,-0.5,3.0339897,3.5339897
2025-11-12,E. Lilleberg,4.3,2.1988077,2.1011925
2025-11-12,L. Cooley,16.0,11.651276,4.3487244
2025-11-12,R. Greene,2.3,1.2560592,1.0439408
2025-11-12,I. Howard,4.5,1.4235277,3.0764723
2025-11-12,S. Nemec,45.3,13.62973,31.670269
2025-11-12,N. Ostlund,9.8,4.365755,5.434245
2025-11-12,S. Rinzel,2.8,2.246903,0.553097
2025-11-12,M. Savoie,12.5,1.8888311,10.611169
2025-11-12,N. Laba,2.8,3.2698302,0.46983027
2025-11-12,C. Bedard,11.8,25.66853,13.868529
2025-11-12,O. Moore,0.3,6.9983916,6.6983914
2025-11-12,G. Perreault,4.6,4.455574,0.14442587
2025-11-12,D. Simashev,1.5,1.1975708,0.3024292
2025-11-12,M. Michkov,9.5,10.587197,1.0871973
2025-11-12,A. Levshunov,2.5,5.0907087,2.5907087
2025-11-13,B. Burns,7.0,5.571392,1.428608
2025-11-13,C. Perry,11.8,13.610119,1.8101187
2025-11-13,A. Ovechkin,3.5,12.117319,8.617319
2025-11-13,A. Kopitar,2.3,9.184557,6.884557
2025-11-13,R. Reaves,2.8,1.7053213,1.0946786
2025-11-13,B. Marchand,11.0,19.557068,8.557068
2025-11-13,J. Petry,2.8,1.7769947,1.0230052
2025-11-13,C. Giroux,16.5,12.531492,3.9685078
2025-11-13,J. Toews,1.0,5.2747545,4.2747545
2025-11-13,A. Killorn,6.0,2.757234,3.242766
2025-11-13,D. Perron,3.3,4.3192263,1.0192263
2025-11-13,P. Kane,10.5,11.8973675,1.3973675
2025-11-13,M. Backlund,9.0,11.2714405,2.2714405
2025-11-13,L. Eller,0.0,2.3139277,2.3139277
2025-11-13,D. Doughty,13.6,7.1445913,6.455409
2025-11-13,J. Eberle,25.1,14.1005,10.9995
2025-11-13,J. Carlson,8.5,14.664564,6.164564
2025-11-13,A. Henrique,5.8,2.6883721,3.111628
2025-11-13,G. Nyquist,2.0,4.156663,2.156663
2025-11-13,K. Palmieri,2.5,11.29788,8.79788
2025-11-13,J. Tavares,25.3,18.81034,6.4896584
2025-11-13,O. Ekman-Larsson,5.5,6.16766,0.66766024
2025-11-13,N. Kadri,4.5,12.841709,8.341709
2025-11-13,C. Kreider,12.8,14.330591,1.530591
2025-11-13,B. McNabb,8.9,2.1194978,6.780502
2025-11-13,R. Smith,10.5,2.5317655,7.9682345
2025-11-13,D. Orlov,2.6,3.7922444,1.1922445
2025-11-13,B. Dumoulin,5.0,1.432868,3.567132
2025-11-13,M. Ekholm,6.6,6.1235723,0.47642756
2025-11-13,C. Cizikas,-0.5,1.151329,1.651329
2025-11-13,B. Chiarot,10.2,1.8771567,8.322844
2025-11-13,A. Lee,3.5,9.233295,5.7332954
2025-11-13,N. Jensen,-0.5,2.0516949,2.5516949
2025-11-13,N. Dowd,3.5,1.5782804,1.9217196
2025-11-13,C. Jarnkrok,0.0,3.0825377,3.0825377
2025-11-13,T. Toffoli,1.0,10.4793415,9.4793415
2025-11-13,C. Coyle,26.8,10.961998,15.838001
2025-11-13,B. Nelson,15.3,8.898856,6.401144
2025-11-13,A. Petrovic,19.4,3.1271656,16.272835
2025-11-13,J. Schwartz,11.6,10.709075,0.8909254
2025-11-13,J. Skinner,0.0,4.1304893,4.1304893
2025-11-13,T. Seguin,10.5,8.498764,2.001236
2025-11-13,M. Granlund,12.0,15.948437,3.9484367
2025-11-13,N. Niederreiter,0.5,8.653359,8.153359
2025-11-13,B. Gallagher,3.5,1.8437152,1.6562848
2025-11-13,J. Klingberg,2.3,6.5310555,4.2310553
2025-11-13,C. Blackwell,17.8,1.9896235,15.810375
2025-11-13,J. Manson,8.3,1.6444511,6.655549
2025-11-13,D. DeMelo,5.5,2.3706756,3.1293244
2025-11-13,S. Kuraly,0.5,2.43824,1.93824
2025-11-13,A. Lowry,8.1,3.1285,4.9715004
2025-11-13,N. Cousins,0.0,2.703979,2.703979
2025-11-13,B. Coleman,14.0,10.91881,3.08119
2025-11-13,J. Pageau,10.0,10.720366,0.7203655
2025-11-13,B. Saad,7.0,2.9878042,4.0121956
2025-11-13,J. Edmundson,1.0,6.482003,5.482003
2025-11-13,G. Landeskog,11.5,7.530858,3.969142
2025-11-13,J. Huberdeau,0.0,9.968111,9.968111
2025-11-13,A. Larsson,6.0,1.9041362,4.095864
2025-11-13,R. Strome,7.0,7.1530876,0.15308762
2025-11-13,M. Scheifele,15.5,14.2513275,1.2486725
2025-11-13,J. Oleksiak,4.5,2.025869,2.474131
2025-11-13,J. Armia,-0.5,4.0023146,4.5023146
2025-11-13,P. Danault,4.5,1.6010103,2.8989897
2025-11-13,V. Namestnikov,-0.5,5.395029,5.895029
2025-11-13,C. Miller,5.8,1.6090779,4.1909223
2025-11-13,B. Goodrow,2.6,1.2544069,1.345593
2025-11-13,M. Rielly,8.2,8.678743,0.47874355
2025-11-13,H. Lindholm,0.8,5.960124,5.160124
2025-11-13,T. Pearson,2.0,1.4068437,0.59315634
2025-11-13,M. Matheson,2.5,5.247142,2.7471418
2025-11-13,C. Ceci,5.8,1.6781087,4.1218915
2025-11-13,T. Wilson,6.0,12.843472,6.8434715
2025-11-13,T. Hertl,15.3,14.230747,1.069253
2025-11-13,J. Trouba,7.1,13.577,6.4769998
2025-11-13,R. Faksa,19.5,1.4858904,18.01411
2025-11-13,E. Lindell,13.1,2.612753,10.487247
2025-11-13,C. Stephenson,7.5,7.1835084,0.3164916
2025-11-13,A. Pelech,11.2,1.881537,9.318462
2025-11-13,D. Severson,7.5,1.9418054,5.5581946
2025-11-13,C. Sissons,2.0,1.0148015,0.9851985
2025-11-13,J. McCabe,2.1,5.1528034,3.0528035
2025-11-13,B. Kulak,2.0,1.1323562,0.86764383
2025-11-13,J. Anderson,-1.5,2.636547,4.136547
2025-11-13,K. MacDermid,0.0,0.71273994,0.71273994
2025-11-13,M. Weegar,11.0,7.040928,3.959072
2025-11-13,M. Janmark,0.0,1.2905054,1.2905054
2025-11-13,A. Duclair,0.5,5.6390514,5.1390514
2025-11-13,C. Verhaeghe,9.8,8.379773,1.420227
2025-11-13,M. Wood,2.3,6.168629,3.8686292
2025-11-13,A. Copp,10.0,2.568038,7.431962
2025-11-13,S. Theodore,27.9,10.188318,17.711681
2025-11-13,J. Compher,1.0,4.2714815,3.2714815
2025-11-13,A. Lehkonen,17.3,19.359503,2.0595036
2025-11-13,N. MacKinnon,22.8,33.763924,10.963924
2025-11-13,J. Drouin,12.0,10.1748705,1.8251295
2025-11-13,S. Jones,27.1,8.783506,18.316494
2025-11-13,S. Monahan,5.0,8.31488,3.3148804
2025-11-13,D. Nurse,3.8,5.9240546,2.1240547
2025-11-13,B. Horvat,15.6,20.76627,5.1662693
2025-11-13,M. Domi,4.1,4.0153704,0.084629536
2025-11-13,J. Morrissey,9.1,17.079052,7.9790516
2025-11-13,A. Wennberg,3.6,8.375645,4.775645
2025-11-13,R. Pulock,2.1,2.0549316,0.045068264
2025-11-13,N. Zadorov,3.8,1.1260161,2.6739838
2025-11-13,C. Lazar,0.0,1.8173308,1.8173308
2025-11-13,R. Johnston,1.3,1.2975554,0.0024445057
2025-11-13,D. Mermis,-0.5,0.84693,1.34693
2025-11-13,A. Ekblad,5.3,2.3817377,2.9182625
2025-11-13,S. Reinhart,29.0,16.871956,12.128044
2025-11-13,L. Draisaitl,25.3,14.83225,10.46775
2025-11-13,S. Bennett,2.8,7.4426017,4.642602
2025-11-13,W. Nylander,6.3,17.391056,11.091056
2025-11-13,K. Fiala,13.0,15.919699,2.9196987
2025-11-13,D. Larkin,20.0,17.194405,2.8055954
2025-11-13,A. Tuch,8.0,11.691273,3.6912727
2025-11-13,T. DeAngelo,5.0,2.929821,2.070179
2025-11-13,D. Pastrnak,19.3,17.429707,1.8702927
2025-11-13,A. Kempe,12.3,14.879119,2.5791187
2025-11-13,I. Barbashev,7.4,15.584846,8.184845
2025-11-13,B. Montour,2.0,10.558281,8.558281
2025-11-13,W. Foegele,12.0,5.548741,6.451259
2025-11-13,J. Walman,1.8,10.781658,8.981658
2025-11-13,M. Amadio,6.5,11.366437,4.866437
2025-11-13,D. Toews,8.8,5.8780894,2.9219108
2025-11-13,V. Arvidsson,8.1,11.336843,3.2368422
2025-11-13,G. Forsling,8.3,2.203339,6.096661
2025-11-13,D. Joshua,1.3,2.0229783,0.72297835
2025-11-13,S. Blais,-0.5,2.6748934,3.1748934
2025-11-13,V. Olofsson,2.3,11.821053,9.521052
2025-11-13,J. Evans,2.0,2.5802293,0.5802293
2025-11-13,A. Mangiapane,-0.5,1.8210344,2.3210344
2025-11-13,F. Vatrano,3.0,2.7554955,0.24450445
2025-11-13,N. Hanifin,1.0,7.213352,6.213352
2025-11-13,R. Andersson,6.9,9.385242,2.4852424
2025-11-13,K. Connor,10.0,17.449,7.4489994
2025-11-13,P. Zacha,4.6,10.086391,5.4863915
2025-11-13,C. McDavid,15.8,21.858261,6.058261
2025-11-13,J. Eichel,15.0,18.988598,3.9885979
2025-11-13,V. Dunn,25.6,13.680075,11.919926
2025-11-13,J. Greenway,10.3,2.9974773,7.3025227
2025-11-13,M. Rantanen,15.0,21.318201,6.318201
2025-11-13,A. Greer,1.0,1.9631991,0.96319914
2025-11-13,K. Kolesar,5.5,1.1586323,4.3413677
2025-11-13,D. Strome,0.5,11.698031,11.198031
2025-11-13,B. Carlo,2.8,1.5994043,1.2005956
2025-11-13,M. Barzal,22.1,12.838877,9.261124
2025-11-13,R. Hintz,8.5,14.511652,6.011652
2025-11-13,J. Roslovic,8.5,13.634482,5.1344824
2025-11-13,Z. Werenski,13.3,15.247939,1.9479389
2025-11-13,N. Roy,1.0,1.6882954,0.68829536
2025-11-13,A. Beauvillier,4.0,8.66434,4.66434
2025-11-13,J. Lauzon,11.1,1.8813529,9.218647
2025-11-13,M. Marner,-1.0,13.156982,14.156982
2025-11-13,I. Provorov,9.4,6.0744877,3.325512
2025-11-13,E. Rodrigues,11.0,10.796145,0.20385456
2025-11-13,A. Carrier,1.3,2.3317947,1.0317948
2025-11-13,N. Mikkola,7.3,1.6649661,5.635034
2025-11-13,T. Terry,6.0,13.461891,7.461891
2025-11-13,A. Gaudette,1.5,4.6363506,3.1363506
2025-11-13,M. Appleton,0.0,2.2851138,2.2851138
2025-11-13,S. Lorentz,-0.5,2.8820944,3.3820944
2025-11-13,M. Roy,4.6,2.0335822,2.5664177
2025-11-13,M. Marchment,11.0,4.033215,6.966785
2025-11-13,R. Lomberg,6.0,0.5799227,5.4200773
2025-11-13,L. Kunin,3.8,1.1649938,2.6350062
2025-11-13,R. Lindgren,5.3,1.2482052,4.051795
2025-11-13,C. McAvoy,4.3,9.885128,5.585128
2025-11-13,A. DeBrincat,38.8,18.081423,20.718576
2025-11-13,J. Chychrun,14.4,15.180551,0.78055096
2025-11-13,S. Steel,0.0,4.0977583,4.0977583
2025-11-13,B. Howden,5.5,3.231756,2.268244
2025-11-13,B. Malenstyn,2.3,1.0470672,1.2529328
2025-11-13,T. Frederic,1.8,0.754621,1.0453789
2025-11-13,A. Peeke,0.5,2.1236234,1.6236234
2025-11-13,D. Fabbro,2.8,2.2660885,0.53391147
2025-11-13,L. Stanley,2.8,2.4671807,0.33281922
2025-11-13,S. Girard,8.3,2.694806,5.605194
2025-11-13,J. Bean,4.8,1.5698066,3.2301936
2025-11-13,N. Bastian,1.5,1.0935545,0.4064455
2025-11-13,T. Thompson,24.8,14.9909935,9.809006
2025-11-13,B. Duhaime,13.1,5.1340027,7.9659977
2025-11-13,R. Colton,7.0,9.795576,2.795576
2025-11-13,V. Desharnais,8.2,1.5286679,6.671332
2025-11-13,M. Eyssimont,1.8,6.761117,4.961117
2025-11-13,T. Jeannot,8.3,3.2967775,5.0032225
2025-11-13,M. Olivier,33.1,8.894199,24.2058
2025-11-13,T. Moore,5.0,2.8890285,2.1109715
2025-11-13,J. Viel,0.5,0.8074064,0.30740643
2025-11-13,C. Timmins,0.8,1.8682885,1.0682886
2025-11-13,M. Ferraro,2.6,2.248538,0.3514619
2025-11-13,M. Geekie,18.0,15.95328,2.0467196
2025-11-13,M. Rasmussen,17.5,2.8978186,14.602181
2025-11-13,M. Anderson,8.3,1.4891562,6.810844
2025-11-13,J. Boqvist,0.0,2.3717194,2.3717194
2025-11-13,E. Tolvanen,10.0,9.375612,0.62438774
2025-11-13,G. Vilardi,3.0,13.082163,10.082163
2025-11-13,N. Suzuki,1.5,12.866856,11.366856
2025-11-13,J. Robertson,40.0,23.341982,16.658018
2025-11-13,M. Frost,4.3,7.696927,3.3969269
2025-11-13,H. Jokiharju,2.3,1.0646095,1.2353904
2025-11-13,M. Heiskanen,9.6,17.851387,8.251387
2025-11-13,M. Necas,36.3,18.00162,18.29838
2025-11-13,T. Liljegren,6.4,2.2354918,4.1645083
2025-11-13,D. Samberg,6.1,2.4571896,3.6428103
2025-11-13,C. Makar,10.3,19.507545,9.207545
2025-11-13,A. Iafallo,13.3,9.083429,4.216571
2025-11-13,N. Pionk,14.9,3.0422604,11.857739
2025-11-13,E. Luostarinen,27.8,12.816486,14.983513
2025-11-13,F. Zetterlund,9.3,2.5547032,6.745297
2025-11-13,J. Bryson,-0.5,1.0780072,1.5780072
2025-11-13,D. Batherson,8.8,13.70994,4.90994
2025-11-13,M. Kastelic,10.5,3.9921489,6.507851
2025-11-13,P. Kelly,2.6,11.188013,8.588013
2025-11-13,Z. Whitecloud,1.5,0.82055664,0.67944336
2025-11-13,M. Fehérváry,5.1,2.4127493,2.6872506
2025-11-13,J. Farabee,4.5,4.2315254,0.26847458
2025-11-13,P. Kurashev,2.5,9.346341,6.846341
2025-11-13,R. McLeod,2.3,2.727285,0.42728496
2025-11-13,E. Bouchard,26.3,15.219607,11.080392
2025-11-13,I. Lundestrom,1.0,1.0319428,0.031942844
2025-11-13,M. Samuelsson,2.6,3.2450464,0.6450465
2025-11-13,J. Veleno,1.8,1.0129123,0.7870877
2025-11-13,A. Regula,0.8,1.47897,0.67897004
2025-11-13,J. Drury,-0.5,7.905698,8.405698
2025-11-13,O. Bäck,2.6,2.0615492,0.5384507
2025-11-13,T. Dellandrea,6.9,2.695457,4.204543
2025-11-13,K. Bahl,4.1,1.5760398,2.52396
2025-11-13,N. Dobson,5.1,11.107917,6.007917
2025-11-13,A. Boqvist,0.0,1.4948907,1.4948907
2025-11-13,R. Sandin,25.8,8.787899,17.0121
2025-11-13,J. Bernard-Docker,3.1,1.6035924,1.4964075
2025-11-13,M. Kesselring,0.0,1.373765,1.373765
2025-11-13,K. Marchenko,8.0,18.494022,10.494022
2025-11-13,I. Lyubushkin,7.6,1.6392617,5.960738
2025-11-13,D. Chisholm,7.1,1.7276835,5.3723164
2025-11-13,J. Berggren,15.3,6.477771,8.822229
2025-11-13,A. Romanov,2.6,1.2645478,1.3354521
2025-11-13,S. Benoit,12.3,1.4955697,10.80443
