game_date,player_id,player_name,position,actual_fpts,predicted_fpts,std_fpts
2025-11-26,8479996,C. Glass,C,1.0,5.7267613,4.976236
2025-11-26,8480001,U. Vaakanainen,D,0.5,3.0490441,2.9034972
2025-11-26,8480002,N. Hischier,C,29.8,14.332229,10.456652
2025-11-26,8480003,J. Boqvist,C,4.0,6.323155,5.394377
2025-11-26,8480009,E. Tolvanen,R,3.0,5.617137,3.6806686
2025-11-26,8480012,E. Pettersson,C,11.3,12.258159,8.637363
2025-11-26,8480014,G. Vilardi,C,21.8,10.093092,8.156473
2025-11-26,8480015,O. Tippett,R,11.0,6.617217,4.673045
2025-11-26,8480018,N. Suzuki,C,36.7,13.106104,9.407402
2025-11-26,8480023,R. Thomas,C,11.0,5.16253,4.409808
2025-11-26,8480027,J. Robertson,L,4.0,13.972936,10.292974
2025-11-26,8480028,M. Frost,C,3.5,7.4003887,6.097874
2025-11-26,8480035,H. Jokiharju,D,1.0,3.1949646,3.029975
2025-11-26,8480036,M. Heiskanen,D,4.6,8.24336,4.951557
2025-11-26,8480039,M. Necas,C,16.8,11.427354,7.849493
2025-11-26,8480043,T. Liljegren,D,3.1,4.418335,3.4094193
2025-11-26,8480049,D. Samberg,D,3.1,5.3077784,3.4332862
2025-11-26,8480069,C. Makar,D,13.3,14.481268,10.106937
2025-11-26,8480084,N. DeSimone,D,0.8,4.8472037,4.194813
2025-11-26,8480113,A. Iafallo,L,3.8,2.1405888,1.8931774
2025-11-26,8480144,D. Kampf,C,5.1,2.1060538,1.7408735
2025-11-26,8480188,F. Zetterlund,L,5.6,6.909411,6.2353578
2025-11-26,8480196,J. Bryson,D,-0.5,4.016787,4.138483
2025-11-26,8480208,D. Batherson,R,13.1,8.816019,7.0642796
2025-11-26,8480220,N. Cates,L,4.6,7.7311897,6.0358033
2025-11-26,8480246,N. Perbix,D,2.0,1.0817273,1.4954957
2025-11-26,8480259,B. Jones,C,0.0,0.6910252,1.2375693
2025-11-26,8480289,M. Barron,C,3.8,2.44051,2.308759
2025-11-26,8480336,S. Walker,D,4.3,7.166744,4.458145
2025-11-26,8480355,M. Kastelic,C,0.5,3.6622167,3.1955688
2025-11-26,8480426,C. D'Astous,D,11.8,7.330761,5.365797
2025-11-26,8480434,S. Durzi,D,6.9,7.687248,3.3372028
2025-11-26,8480448,P. Kelly,C,9.8,6.012296,4.936427
2025-11-26,8480459,P. Suter,C,1.5,4.857218,4.8393617
2025-11-26,8480727,Z. Whitecloud,D,0.0,2.508478,2.243705
2025-11-26,8480748,K. Sherwood,L,3.3,6.647266,5.6734266
2025-11-26,8480762,E. Robinson,L,0.0,1.9703944,2.4614656
2025-11-26,8480796,M. Fehérváry,D,7.4,9.28934,6.572602
2025-11-26,8480797,J. Farabee,L,23.1,10.706708,8.315956
2025-11-26,8480798,P. Kurashev,C,2.3,5.5164337,5.102882
2025-11-26,8480800,Q. Hughes,D,13.4,13.677323,8.883543
2025-11-26,8480802,R. McLeod,C,7.0,7.4720297,5.916878
2025-11-26,8480806,I. Lundestrom,C,4.3,1.6907192,1.8793947
2025-11-26,8480807,M. Samuelsson,D,24.2,12.894163,8.776836
2025-11-26,8480813,J. Veleno,C,2.3,4.782098,4.504519
2025-11-26,8480817,K. Miller,D,2.5,3.614774,3.1060333
2025-11-26,8480830,A. Svechnikov,R,5.0,8.605055,6.327067
2025-11-26,8480835,J. Drury,C,13.0,7.56774,5.933252
2025-11-26,8480839,R. Dahlin,D,11.8,10.969312,6.667171
2025-11-26,8480840,O. Bäck,C,-0.5,1.7714491,2.0950963
2025-11-26,8480848,T. Dellandrea,C,3.8,5.1733446,4.7821183
2025-11-26,8480849,B. Hayton,C,11.5,3.7132444,3.8198197
2025-11-26,8480855,J. McBain,C,3.8,3.3366332,2.694789
2025-11-26,8480860,K. Bahl,D,-1.0,6.1924233,5.2701054
2025-11-26,8480865,N. Dobson,D,5.0,11.574478,7.5479493
2025-11-26,8480871,A. Boqvist,D,9.2,4.2304597,3.4583004
2025-11-26,8480873,R. Sandin,D,6.6,6.995077,4.3702755
2025-11-26,8480876,C. Douglas,C,0.0,1.0175742,1.4272747
2025-11-26,8480980,C. Dewar,C,10.5,5.9973097,5.3578877
2025-11-26,8480995,P. Holmberg,R,9.8,3.0447223,2.715021
2025-11-26,8481006,T. Tucker,D,4.0,1.717604,1.7832445
2025-11-26,8481024,L. Karlsson,C,12.5,6.1941633,5.7392364
2025-11-26,8481032,P. Cotter,L,8.8,4.359086,3.6583962
2025-11-26,8481056,S. Stastney,D,2.0,2.9421594,2.3492057
2025-11-26,8481068,Y. Sharangovich,C,2.3,5.4423,5.0506434
2025-11-26,8481122,S. Benoit,D,0.0,2.6511164,2.4105535
2025-11-26,8481167,B. Pachal,D,2.8,2.4057107,1.9203557
2025-11-26,8481219,J. Aspirot,D,1.5,3.958186,3.1731584
2025-11-26,8481477,N. Sturm,C,11.5,6.592541,5.072179
2025-11-26,8481481,B. Lizotte,C,0.0,2.9510615,3.4692132
2025-11-26,8481522,P. Krebs,C,0.0,5.122258,4.519224
2025-11-26,8481524,B. Byram,D,2.5,7.8434305,6.2683554
2025-11-26,8481525,M. Robertson,D,18.3,5.558434,3.950907
2025-11-26,8481527,K. Korczak,D,4.1,3.8966932,2.913684
2025-11-26,8481528,D. Cozens,C,5.5,7.8920126,6.2250295
2025-11-26,8481533,T. Zegras,C,3.5,7.0299916,5.664321
2025-11-26,8481540,C. Caufield,R,11.3,13.271257,9.007258
2025-11-26,8481542,M. Seider,D,11.0,14.122861,8.807733
2025-11-26,8481546,C. York,D,10.1,3.959432,2.9205732
2025-11-26,8481553,B. Brink,R,0.0,2.5381336,3.1500502
2025-11-26,8481556,J. Beecher,C,6.8,2.7376711,2.48841
2025-11-26,8481557,M. Boldy,L,34.5,14.067518,10.218392
2025-11-26,8481563,D. Helleson,D,9.4,6.0217113,4.534939
2025-11-26,8481568,A. Vlasic,D,4.3,5.339677,4.666077
2025-11-26,8481580,C. McMichael,C,21.8,10.489077,7.365731
2025-11-26,8481582,N. Robertson,L,4.1,2.9310951,3.1112056
2025-11-26,8481593,J. Struble,D,0.0,1.6197062,2.0059557
2025-11-26,8481596,S. Pinto,C,12.3,7.7730565,6.5823975
2025-11-26,8481598,P. Broberg,D,7.9,6.0094013,4.0772696
2025-11-26,8481601,S. Holmstrom,R,3.0,2.754005,2.3038557
2025-11-26,8481604,P. Dorofeyev,R,5.8,6.586849,4.3738785
2025-11-26,8481605,J. LaCombe,D,25.8,14.173943,9.443111
2025-11-26,8481606,J. Spence,D,1.8,3.030558,2.7720647
2025-11-26,8481607,A. Johansson,D,2.3,3.2145681,2.61843
2025-11-26,8481609,V. Kolyachonok,D,11.0,4.875485,4.6249876
2025-11-26,8481624,I. Mikheyev,R,7.3,1.997428,2.1934001
2025-11-26,8481641,J. Kiviranta,L,13.5,4.598206,4.457157
2025-11-26,8481656,A. Protas,C,6.3,10.370184,7.486311
2025-11-26,8481712,M. Blümel,R,-0.5,2.2486813,1.4208585
2025-11-26,8481716,D. Voronkov,L,0.0,5.0727983,5.0354114
2025-11-26,8481721,A. Gritsyuk,R,6.0,4.990362,3.296142
2025-11-26,8481725,E. Soderblom,L,2.0,1.8181134,1.8090199
2025-11-26,8481726,A. Edstrom,C,3.3,4.6819253,4.8279037
2025-11-26,8481754,N. Nesterenko,C,4.5,3.121854,3.4698327
2025-11-26,8481789,T. Kartye,L,1.0,3.340085,3.7649186
2025-11-26,8481806,L. Crevier,D,0.0,4.3199706,3.5301056
2025-11-26,8482055,D. O'Connor,L,13.8,6.6927876,5.9817142
2025-11-26,8482073,B. Schneider,D,0.0,5.882217,4.2211704
2025-11-26,8482074,C. Zary,C,2.0,3.8435352,3.9418504
2025-11-26,8482077,D. Holloway,L,2.8,5.4157577,5.1502833
2025-11-26,8482078,L. Raymond,L,6.8,11.994065,8.29278
2025-11-26,8482088,J. Sourdif,R,1.5,7.802095,6.0892863
2025-11-26,8482089,J. Neighbours,L,2.3,7.668152,6.6442475
2025-11-26,8482093,S. Jarvis,C,13.3,9.396268,7.4284863
2025-11-26,8482095,T. Kleven,D,6.8,6.1825056,3.8874562
2025-11-26,8482097,J. Quinn,R,18.3,12.175726,8.679342
2025-11-26,8482100,A. Nikishin,D,5.6,2.372988,1.9530442
2025-11-26,8482103,O. Wiesblatt,C,2.0,2.455716,2.5168843
2025-11-26,8482105,J. Sanderson,D,27.8,9.728364,6.1861343
2025-11-26,8482109,A. Lafrenière,L,0.5,2.4271562,3.0957646
2025-11-26,8482110,D. Mercer,C,4.8,4.52557,3.416562
2025-11-26,8482113,A. Lundell,C,1.0,8.774295,6.946798
2025-11-26,8482116,T. Stützle,C,10.5,9.131316,6.9084544
2025-11-26,8482122,B. Faber,D,20.8,13.444094,9.28059
2025-11-26,8482126,E. Andrae,D,18.1,7.3083186,5.434167
2025-11-26,8482132,B. Berard,L,4.5,4.296163,1.6078479
2025-11-26,8482142,J. Drysdale,D,21.9,5.8456535,3.720998
2025-11-26,8482145,M. Bourque,C,1.0,3.650418,4.0427284
2025-11-26,8482146,L. Evangelista,R,14.5,8.419089,5.381988
2025-11-26,8482148,H. Lapierre,C,0.5,3.9622693,4.0643096
2025-11-26,8482149,C. Perfetti,C,3.8,5.9309006,4.862478
2025-11-26,8482157,W. Cuylle,L,14.8,6.6360283,5.572311
2025-11-26,8482159,T. Foerster,R,17.4,12.082454,8.353219
2025-11-26,8482165,Y. Kuznetsov,D,7.1,5.5432215,3.6089857
2025-11-26,8482166,S. Mukhamadullin,D,2.5,6.583994,5.2248645
2025-11-26,8482172,L. Slaggert,L,0.0,2.8354254,3.5225787
2025-11-26,8482175,J. Peterka,R,1.0,9.829208,7.758756
2025-11-26,8482176,W. Kaiser,D,8.6,2.463405,2.4231677
2025-11-26,8482177,M. Khusnutdinov,C,0.0,0.7916041,1.4079015
2025-11-26,8482201,G. Goncalves,C,1.0,0.35831416,1.1006904
2025-11-26,8482245,A. Zub,D,1.3,4.062975,3.3703406
2025-11-26,8482259,B. McMann,C,1.5,2.5648916,2.526593
2025-11-26,8482475,E. Chinakhov,R,0.0,1.4571438,1.4607335
2025-11-26,8482476,E. Heineman,L,2.3,6.2786593,4.597716
2025-11-26,8482482,A. Wilsby,D,1.3,1.9997239,1.7854316
2025-11-26,8482511,M. Lohrei,D,0.0,1.7447641,2.0816588
2025-11-26,8482623,J. Dunne,C,2.5,2.0259347,2.4496477
2025-11-26,8482634,A. Steeves,C,25.3,11.385629,8.069246
2025-11-26,8482655,J. Moser,D,2.3,8.108183,5.1950955
2025-11-26,8482659,J. Doan,R,2.3,7.530231,6.3630257
2025-11-26,8482660,K. Johnson,C,2.6,1.7444754,1.5186827
2025-11-26,8482665,M. Beniers,C,3.0,6.758496,5.402051
2025-11-26,8482667,W. Eklund,L,1.8,4.8740478,3.7711477
2025-11-26,8482671,O. Power,D,1.0,2.415187,2.2991824
2025-11-26,8482679,M. Coronato,R,11.0,11.285817,7.967348
2025-11-26,8482684,L. Hughes,D,7.6,7.30655,4.4497166
2025-11-26,8482691,A. Räty,C,-0.5,0.42820653,1.3477796
2025-11-26,8482698,T. Broz,C,2.5,2.5881395,0.63312936
2025-11-26,8482699,D. Guenther,R,10.0,11.203644,7.476451
2025-11-26,8482702,L. Stankoven,C,2.5,4.814295,4.3664246
2025-11-26,8482703,C. Dach,C,10.0,2.3856242,2.7083812
2025-11-26,8482705,C. Sillinger,C,13.1,7.5728016,5.020237
2025-11-26,8482713,M. Samoskevich,R,1.5,8.28931,6.5696344
2025-11-26,8482720,M. Knies,L,7.5,9.249855,6.3717036
2025-11-26,8482733,L. Mailloux,D,8.5,3.5266433,2.7832499
2025-11-26,8482737,Z. Bolduc,R,26.3,9.807022,6.960422
2025-11-26,8482740,W. Johnston,C,5.5,11.608844,8.441391
2025-11-26,8482745,M. McTavish,C,19.8,10.129598,8.09722
2025-11-26,8482751,R. Winterton,C,0.0,0.49431854,1.2586596
2025-11-26,8482758,V. Koivunen,R,0.0,4.292373,3.3142004
2025-11-26,8482768,F. Svechkov,C,0.0,3.1955624,3.7471313
2025-11-26,8482775,O. Kapanen,C,5.0,6.107239,5.3938212
2025-11-26,8482785,J. Robidas,C,2.3,2.2388833,0.7080103
2025-11-26,8482803,O. Zellweger,D,9.5,12.819443,8.858281
2025-11-26,8482809,J. Blake,R,11.5,7.697326,6.571076
2025-11-26,8482858,R. Evans,D,1.5,6.120129,5.1168365
2025-11-26,8482859,Z. Ostapchuk,C,-0.5,0.65252787,1.0219758
2025-11-26,8482896,T. Kozak,C,7.7,6.0686913,4.6876326
2025-11-26,8482911,J. Nystrom,D,1.5,3.9357197,3.5357947
2025-11-26,8482929,E. Lilleberg,D,2.3,5.117102,4.087597
2025-11-26,8482947,Z. Bardakov,C,12.4,3.5118828,3.2665813
2025-11-26,8483395,A. Bains,L,0.5,1.4099386,2.0942397
2025-11-26,8483398,D. Carlile,D,13.6,4.7417135,4.4928527
2025-11-26,8483425,L. Bichsel,D,1.3,1.188034,1.7948872
2025-11-26,8483431,L. Cooley,C,8.5,13.462515,9.838035
2025-11-26,8483433,J. Devine,R,-0.5,1.2344664,0.9847666
2025-11-26,8483445,C. Gauthier,L,15.5,14.098999,9.953206
2025-11-26,8483450,R. Greene,C,1.0,4.6255994,4.1593356
2025-11-26,8483457,L. Hutson,D,11.1,13.897223,9.047642
2025-11-26,8483464,M. Kasper,C,1.5,2.5247762,2.0949543
2025-11-26,8483485,D. Mateychuk,D,1.3,7.50597,6.0322666
2025-11-26,8483489,F. Minten,C,13.8,5.8269835,4.842949
2025-11-26,8483490,P. Mintyukov,D,10.7,5.0905547,3.738086
2025-11-26,8483493,F. Nazar,C,4.5,7.280637,5.058064
2025-11-26,8483495,S. Nemec,D,12.0,7.928409,5.824105
2025-11-26,8483499,L. Ohgren,L,0.0,2.6768029,2.4500628
2025-11-26,8483500,N. Ostlund,C,1.0,6.380437,5.7634254
2025-11-26,8483506,S. Rinzel,D,8.0,7.0543623,5.193426
2025-11-26,8483510,E. Salomonsson,D,0.3,0.83964497,0.5915339
2025-11-26,8483515,J. Slafkovský,L,0.8,4.769271,3.2443848
2025-11-26,8483516,J. Snuggerud,R,2.8,2.6510954,2.169088
2025-11-26,8483524,S. Wright,C,7.3,6.28992,5.7899003
2025-11-26,8483525,D. Yurov,R,3.5,8.501846,6.121978
2025-11-26,8483565,N. Blankenburg,D,16.8,6.5389485,5.1464486
2025-11-26,8483573,E. Frank,C,8.0,10.553381,7.9592857
2025-11-26,8483609,A. Klapka,R,-0.5,1.8890721,1.9912277
2025-11-26,8483676,S. Halliday,C,3.0,2.806353,2.0007362
2025-11-26,8483678,E. Pettersson,D,2.3,3.7767522,3.4735854
2025-11-26,8483686,A. Engstrom,D,1.5,1.1577193,0.583802
2025-11-26,8483690,N. Laba,C,10.5,3.6712704,3.9825552
2025-11-26,8483728,J. Davidson,C,-0.5,1.3862444,1.1305375
2025-11-26,8483733,N. Grebenkin,R,0.0,3.7124398,3.972371
2025-11-26,8483752,D. James,C,0.0,1.5865451,1.7024578
2025-11-26,8483890,B. Bowman,R,9.3,11.487098,8.009442
2025-11-26,8483930,I. Ivan,C,8.5,7.3378906,3.074407
2025-11-26,8484136,M. Sasson,C,16.0,5.1624837,5.0665064
2025-11-26,8484144,C. Bedard,C,18.8,13.886071,10.038864
2025-11-26,8484145,Z. Benson,L,1.0,4.6528187,3.702477
2025-11-26,8484153,L. Carlsson,C,21.8,11.910728,8.334295
2025-11-26,8484158,E. Cowan,R,13.5,8.7008915,5.922024
2025-11-26,8484160,N. Danielson,C,4.0,7.1366296,5.9084606
2025-11-26,8484164,D. Dvorsky,R,-0.5,4.8745513,4.663789
2025-11-26,8484166,A. Fantilli,C,13.0,12.948769,9.430032
2025-11-26,8484186,R. Leonard,R,4.8,8.133836,6.4460745
2025-11-26,8484197,O. Moore,C,5.1,3.9520261,4.1717844
2025-11-26,8484214,L. Pinelli,C,4.3,4.1437845,0.7150049
2025-11-26,8484221,C. Ritchie,C,6.0,9.433724,7.469853
2025-11-26,8484223,A. Sandin-Pellikka,D,0.8,1.491357,1.8391367
2025-11-26,8484227,W. Smith,C,5.0,7.363752,5.4110026
2025-11-26,8484240,T. Willander,D,11.3,5.149545,4.332377
2025-11-26,8484241,M. Wood,R,1.5,2.7307737,2.8092318
2025-11-26,8484258,S. Malinski,D,12.0,8.63111,6.36016
2025-11-26,8484304,U. Balinskis,D,3.8,7.116125,5.0566053
2025-11-26,8484321,N. Matinpalo,D,1.3,5.980691,4.212189
2025-11-26,8484387,M. Michkov,R,10.0,6.3996263,5.9758186
2025-11-26,8484403,F. Xhekaj,L,2.8,6.609201,2.3640766
2025-11-26,8484471,E. Finnie,C,5.3,9.836614,7.4864693
2025-11-26,8484762,B. Sennecke,R,10.8,9.151895,6.948452
2025-11-26,8484783,A. Levshunov,D,15.6,6.50436,4.948894
2025-11-26,8484798,Z. Buium,D,-0.5,1.4849583,1.8486423
2025-11-26,8484800,B. Catton,C,7.8,4.185462,3.9742537
2025-11-26,8484801,M. Celebrini,C,3.5,13.654301,9.991344
2025-11-26,8484806,S. Dickinson,D,1.8,1.4600224,1.3117747
2025-11-26,8484829,J. Hryckowian,C,6.3,4.3919325,4.4478736
2025-11-26,8484911,C. Graf,R,0.8,6.6815376,5.433081
2025-11-26,8484958,M. Tsyplakov,R,2.1,1.23407,1.3211262
2025-11-26,8484984,I. Demidov,R,11.3,7.349121,5.713558
2025-11-26,8485366,M. Schaefer,D,18.5,9.555267,5.3485713
2025-11-26,8485702,M. Shabanov,R,1.5,8.90871,6.8094587
2025-11-28,8470613,B. Burns,D,5.3,6.5560813,5.2013125
2025-11-28,8470621,C. Perry,R,4.0,5.372165,4.7497115
2025-11-28,8471214,A. Ovechkin,L,17.0,14.097736,10.176945
2025-11-28,8471215,E. Malkin,C,5.6,7.750683,6.635238
2025-11-28,8471675,S. Crosby,C,22.0,11.908241,9.224461
2025-11-28,8471685,A. Kopitar,C,1.5,7.7046776,6.033589
2025-11-28,8471724,K. Letang,D,18.0,6.463692,5.157001
2025-11-28,8471817,R. Reaves,R,0.0,1.4032563,1.7026455
2025-11-28,8473419,B. Marchand,L,11.8,11.910248,8.615512
2025-11-28,8473507,J. Petry,D,2.5,4.4694977,3.1921203
2025-11-28,8473512,C. Giroux,R,1.8,4.285422,3.4270818
2025-11-28,8473604,J. Toews,C,1.0,1.0055132,1.3379757
2025-11-28,8473986,A. Killorn,L,9.8,3.9124053,3.286357
2025-11-28,8473994,J. Benn,L,10.0,10.478324,7.5857134
2025-11-28,8474013,I. Cole,D,2.1,6.07791,4.6715775
2025-11-28,8474037,J. van Riemsdyk,L,1.0,5.212528,5.1514816
2025-11-28,8474090,B. Smith,D,9.8,6.676559,2.8064878
2025-11-28,8474102,D. Perron,L,11.3,3.9234014,4.227236
2025-11-28,8474141,P. Kane,R,4.5,8.346382,5.0386047
2025-11-28,8474150,M. Backlund,C,7.5,6.8739967,5.57878
2025-11-28,8474189,L. Eller,C,3.0,1.2680151,1.543723
2025-11-28,8474564,S. Stamkos,C,18.0,8.079122,6.886624
2025-11-28,8474567,Z. Bogosian,D,2.0,1.7127881,1.6020612
2025-11-28,8474574,T. Myers,D,3.8,5.649411,4.3291035
2025-11-28,8474578,E. Karlsson,D,9.8,6.731693,4.495722
2025-11-28,8474590,J. Carlson,D,7.1,14.291508,9.515886
2025-11-28,8474600,R. Josi,D,1.3,9.031685,5.7907786
2025-11-28,8474679,G. Nyquist,R,0.8,4.0230384,2.8604407
2025-11-28,8474716,J. Spurgeon,D,7.4,4.7635813,3.6419518
2025-11-28,8475149,M. Johansson,L,-0.5,5.508993,5.0252366
2025-11-28,8475151,K. Palmieri,C,5.0,6.3693933,4.476755
2025-11-28,8475158,R. O'Reilly,C,17.3,9.410323,7.4236913
2025-11-28,8475166,J. Tavares,C,3.0,9.796659,7.1644726
2025-11-28,8475169,E. Kane,L,5.5,8.054457,6.338067
2025-11-28,8475170,B. Schenn,C,12.1,8.609672,6.8028193
2025-11-28,8475171,O. Ekman-Larsson,D,4.5,8.911818,6.117586
2025-11-28,8475172,N. Kadri,C,40.1,14.216726,9.525651
2025-11-28,8475184,C. Kreider,L,12.3,8.228233,6.4177113
2025-11-28,8475188,B. McNabb,D,-1.5,2.4616761,2.2274466
2025-11-28,8475191,R. Smith,R,0.0,1.7656482,1.7980144
2025-11-28,8475200,D. Orlov,D,1.5,5.7161956,4.047515
2025-11-28,8475208,B. Dumoulin,D,19.4,7.8461947,5.5254254
2025-11-28,8475231,C. Cizikas,C,1.8,4.070586,3.824376
2025-11-28,8475279,B. Chiarot,D,22.6,11.7916155,7.8457956
2025-11-28,8475287,E. Haula,L,3.3,7.233396,6.105766
2025-11-28,8475314,A. Lee,L,11.0,12.233697,8.793611
2025-11-28,8475324,N. Jensen,D,2.8,4.2064996,3.856644
2025-11-28,8475455,B. Dillon,D,19.3,7.3945465,5.8947887
2025-11-28,8475462,R. Gudas,D,10.7,10.1319685,6.4533978
2025-11-28,8475692,M. Zuccarello,R,11.0,6.062661,4.692234
2025-11-28,8475714,C. Jarnkrok,C,0.0,0.77185637,1.5095176
2025-11-28,8475722,J. Zucker,L,5.8,12.613871,8.851671
2025-11-28,8475726,T. Toffoli,C,11.0,6.0202284,4.8681273
2025-11-28,8475745,C. Coyle,C,4.0,3.434722,3.2162373
2025-11-28,8475752,T. Pitlick,C,4.3,1.5172857,1.5344765
2025-11-28,8475753,J. Faulk,D,2.3,11.318878,7.429764
2025-11-28,8475754,B. Nelson,C,4.0,5.202357,4.866519
2025-11-28,8475755,A. Petrovic,D,8.6,10.505422,5.401935
2025-11-28,8475763,K. Hayes,R,3.5,7.207308,5.152492
2025-11-28,8475764,C. Fowler,D,8.6,7.7997274,5.0830474
2025-11-28,8475791,T. Hall,L,0.5,1.9166347,2.2323277
2025-11-28,8475794,T. Seguin,C,0.5,6.264093,4.806316
2025-11-28,8475799,N. Niederreiter,R,3.1,5.3176117,3.805668
2025-11-28,8475810,B. Rust,R,20.0,9.410785,7.3721485
2025-11-28,8475842,S. Carrick,C,4.5,3.0283766,3.2768533
2025-11-28,8475848,B. Gallagher,R,1.3,6.0708823,5.431686
2025-11-28,8475906,J. Klingberg,D,9.8,7.2647743,5.1002746
2025-11-28,8475913,M. Stone,R,11.0,14.428537,10.300541
2025-11-28,8476278,C. Blackwell,C,1.3,4.369475,4.4395046
2025-11-28,8476292,O. Palat,L,13.6,4.2641687,3.8053274
2025-11-28,8476312,J. Manson,D,9.9,7.2762833,5.7428303
2025-11-28,8476331,D. DeMelo,D,5.3,5.1284266,4.120761
2025-11-28,8476372,N. Seeler,D,6.1,4.928916,3.9071808
2025-11-28,8476374,S. Kuraly,C,5.0,5.2616777,4.1201143
2025-11-28,8476389,V. Trocheck,C,17.1,11.7724695,8.3467865
2025-11-28,8476392,A. Lowry,C,0.8,4.2022796,4.0676403
2025-11-28,8476393,N. Cousins,C,-1.0,4.39011,4.688325
2025-11-28,8476399,B. Coleman,L,14.4,9.786416,7.293454
2025-11-28,8476429,S. Mayfield,D,4.8,2.301777,2.1061635
2025-11-28,8476438,B. Saad,L,0.8,1.742224,1.7937977
2025-11-28,8476441,J. Edmundson,D,15.8,9.053254,6.4723277
2025-11-28,8476453,N. Kucherov,R,17.0,14.356521,10.143601
2025-11-28,8476455,G. Landeskog,L,23.1,8.130545,6.29608
2025-11-28,8476456,J. Huberdeau,L,2.1,5.0726357,4.229966
2025-11-28,8476458,R. Strome,C,0.5,3.3792467,3.4977095
2025-11-28,8476459,M. Zibanejad,C,31.5,11.936627,8.698868
2025-11-28,8476460,M. Scheifele,C,11.0,10.002951,7.6997995
2025-11-28,8476461,S. Couturier,C,13.3,9.048982,7.3285985
2025-11-28,8476462,D. Hamilton,D,4.8,7.2844567,4.144296
2025-11-28,8476463,J. Brodin,D,5.9,8.015508,5.3058267
2025-11-28,8476468,J. Miller,C,1.3,7.294406,6.2506604
2025-11-28,8476469,J. Armia,R,2.1,7.135448,6.1931024
2025-11-28,8476473,C. Murphy,D,4.3,1.2972863,1.5303978
2025-11-28,8476474,S. Noesen,R,0.0,2.3788817,2.2243166
2025-11-28,8476479,P. Danault,C,2.8,2.7745483,2.3761516
2025-11-28,8476480,V. Namestnikov,C,0.0,1.598746,1.6503112
2025-11-28,8476525,C. Miller,D,2.1,1.9714592,1.2685169
2025-11-28,8476624,B. Goodrow,C,1.5,7.612102,6.0969634
2025-11-28,8476822,L. Glendening,C,2.6,1.8857806,2.0546083
2025-11-28,8476826,Y. Gourde,C,24.0,8.243951,6.865808
2025-11-28,8476853,M. Rielly,D,14.1,11.8365965,7.4962764
2025-11-28,8476854,H. Lindholm,D,9.9,7.355119,4.40921
2025-11-28,8476856,M. Dumba,D,7.9,7.3931313,5.969936
2025-11-28,8476867,B. Gaunce,C,10.0,6.4149394,5.274227
2025-11-28,8476869,B. Skjei,D,11.9,4.1689315,2.6865306
2025-11-28,8476871,T. Pearson,L,1.3,3.096546,3.5668797
2025-11-28,8476872,S. Laughton,C,3.0,2.6505194,2.225534
2025-11-28,8476873,M. Jankowski,L,7.0,3.5099478,3.2465103
2025-11-28,8476875,M. Matheson,D,13.9,11.848388,7.779154
2025-11-28,8476878,Z. Girgensons,C,2.5,3.0884025,3.7218149
2025-11-28,8476879,C. Ceci,D,11.0,6.5696416,4.783433
2025-11-28,8476880,T. Wilson,R,17.5,11.467174,8.190654
2025-11-28,8476881,T. Hertl,C,12.5,7.7253623,5.9048085
2025-11-28,8476882,T. Teravainen,C,11.5,6.9086485,5.7449236
2025-11-28,8476885,J. Trouba,D,3.8,4.66103,3.751249
2025-11-28,8476887,F. Forsberg,L,5.5,9.306293,6.906319
2025-11-28,8476889,R. Faksa,C,0.5,6.502703,4.6684923
2025-11-28,8476891,M. Grzelcyk,D,1.3,2.2216668,1.5574578
2025-11-28,8476892,C. Parayko,D,4.8,7.042257,4.6937413
2025-11-28,8476897,O. Sundqvist,C,11.5,4.091979,4.1537156
2025-11-28,8476902,E. Lindell,D,2.5,9.606099,5.9757967
2025-11-28,8476906,S. Gostisbehere,D,15.1,12.98114,8.71461
2025-11-28,8476917,A. Pelech,D,5.1,5.26133,3.240382
2025-11-28,8476921,J. Martinook,L,16.3,7.111509,6.1184897
2025-11-28,8476923,D. Severson,D,8.3,4.1329775,3.5356278
2025-11-28,8476925,C. Sissons,C,3.0,1.7081715,1.6495745
2025-11-28,8476931,J. McCabe,D,7.9,8.015355,5.8714733
2025-11-28,8476981,J. Anderson,R,2.6,8.1954565,6.499354
2025-11-28,8477015,C. Brown,R,14.4,8.587605,6.6780534
2025-11-28,8477018,B. Hutton,D,6.8,7.678369,6.0508394
2025-11-28,8477220,N. Schmidt,D,5.3,6.3024063,5.070621
2025-11-28,8477346,M. Weegar,D,27.2,11.149682,6.361044
2025-11-28,8477369,C. Soucy,D,16.6,8.1351595,5.9067693
2025-11-28,8477380,J. Brodzinski,C,7.3,4.5200276,3.831119
2025-11-28,8477402,P. Buchnevich,L,11.5,7.3248243,5.78749
2025-11-28,8477404,J. Guentzel,C,14.5,12.079706,8.751463
2025-11-28,8477407,A. Duclair,L,7.0,3.8969808,3.4357474
2025-11-28,8477409,C. Verhaeghe,C,12.3,11.403782,8.282411
2025-11-28,8477416,O. Bjorkstrand,R,6.3,5.3386316,4.324015
2025-11-28,8477425,M. Wood,L,8.5,6.4420915,5.5599475
2025-11-28,8477426,N. Paul,L,6.0,7.9535046,5.896136
2025-11-28,8477429,A. Copp,C,1.0,2.1387255,1.974798
2025-11-28,8477435,R. Graves,D,6.9,4.6613503,3.3176005
2025-11-28,8477444,A. Burakovsky,L,7.5,8.7553215,6.4824724
