game_date,player_id,player_name,position,actual_fpts,predicted_fpts,std_fpts,floor_fpts,ceiling_fpts,p_above_10,p_above_15,p_above_20,p_above_25
2025-11-21,8480289,M. Barron,C,1.3,3.013906,2.8651547,0.19879697,7.7516613,0.018,0.0,0.0,0.0
2025-11-21,8480336,S. Walker,D,9.1,10.561628,5.3592505,3.2176492,17.168997,0.518,0.228,0.032,0.004
2025-11-21,8480355,M. Kastelic,C,9.9,6.0992656,4.8903875,0.9394001,13.364416,0.25,0.042,0.002,0.0
2025-11-21,8480762,E. Robinson,L,0.0,2.7746255,3.9675024,-0.06605821,9.633224,0.092,0.02,0.002,0.0
2025-11-21,8480802,R. McLeod,C,19.5,8.437281,6.6947575,0.9368097,18.248922,0.366,0.176,0.056,0.002
2025-11-21,8480807,M. Samuelsson,D,12.8,14.773677,9.604749,2.8537717,27.953384,0.638,0.478,0.3,0.158
2025-11-21,8480817,K. Miller,D,14.3,5.6622095,4.073163,0.93037695,11.482814,0.168,0.026,0.0,0.0
2025-11-21,8480830,A. Svechnikov,R,18.5,12.842772,8.918651,2.4786959,25.281052,0.594,0.39,0.232,0.108
2025-11-21,8480839,R. Dahlin,D,14.3,12.52736,6.6519456,3.8283784,21.741188,0.572,0.31,0.136,0.04
2025-11-21,8480980,C. Dewar,C,3.5,3.5014703,2.7454655,0.66823035,7.8233476,0.026,0.0,0.0,0.0
2025-11-21,8481043,C. Koepke,L,1.5,2.6598613,2.4056797,0.45557144,6.420569,0.014,0.0,0.0,0.0
2025-11-21,8481219,J. Aspirot,D,6.9,3.52855,2.8389924,0.4949087,7.4967375,0.028,0.0,0.0,0.0
2025-11-21,8481481,B. Lizotte,C,0.0,3.6010811,4.511553,0.007991192,11.405361,0.15,0.036,0.002,0.0
2025-11-21,8481522,P. Krebs,C,4.3,5.945354,4.478863,1.0193924,12.609616,0.232,0.044,0.0,0.0
2025-11-21,8481524,B. Byram,D,22.1,14.600154,9.130304,2.7865686,28.608107,0.644,0.438,0.282,0.168
2025-11-21,8481532,A. Turcotte,C,0.0,1.5959773,2.5229206,-0.40895247,3.6785176,0.024,0.0,0.0,0.0
2025-11-21,8481557,M. Boldy,L,32.5,20.999725,11.813608,4.924182,36.871468,0.79,0.646,0.504,0.354
2025-11-21,8481568,A. Vlasic,D,16.7,3.9234157,3.583602,0.5025286,9.372325,0.066,0.002,0.0,0.0
2025-11-21,8481591,S. Poulin,R,4.1,4.4181604,1.4278018,3.1671531,5.2828355,0.008,0.0,0.0,0.0
2025-11-21,8481624,I. Mikheyev,R,1.5,2.6549716,2.9247622,-0.15453233,7.5339317,0.024,0.0,0.0,0.0
2025-11-21,8481712,M. Blümel,R,2.3,1.924752,0.90157413,0.93055725,2.6150594,0.0,0.0,0.0,0.0
2025-11-21,8481806,L. Crevier,D,6.1,7.2323537,5.0107856,1.3178285,13.698917,0.272,0.068,0.004,0.0
2025-11-21,8482093,S. Jarvis,C,13.5,7.9038415,5.7943625,0.9793582,16.297123,0.344,0.14,0.034,0.002
2025-11-21,8482097,J. Quinn,R,19.5,5.9363666,4.8009877,0.90066206,13.4035015,0.238,0.064,0.006,0.0
2025-11-21,8482122,B. Faber,D,13.0,11.058532,6.6369014,2.8069794,20.714672,0.514,0.27,0.108,0.032
2025-11-21,8482124,Q. Byfield,R,4.8,9.451087,6.3718157,1.8957957,18.722563,0.358,0.17,0.074,0.016
2025-11-21,8482149,C. Perfetti,C,8.3,7.406076,4.6613097,1.8956349,14.328767,0.312,0.068,0.002,0.0
2025-11-21,8482155,A. Laferriere,R,1.5,8.148404,6.774501,0.8352434,17.889244,0.344,0.17,0.06,0.01
2025-11-21,8482172,L. Slaggert,L,0.0,2.1957219,3.0157557,-0.1657346,7.57194,0.044,0.006,0.0,0.0
2025-11-21,8482176,W. Kaiser,D,0.3,3.6325626,3.0702877,0.33441776,8.338137,0.044,0.0,0.0,0.0
2025-11-21,8482177,M. Khusnutdinov,C,1.8,3.0139809,3.7154038,-0.18726708,9.219638,0.07,0.008,0.0,0.0
2025-11-21,8482511,M. Lohrei,D,2.6,3.0791342,3.4696944,-0.05489025,8.267818,0.058,0.0,0.0,0.0
2025-11-21,8482634,A. Steeves,C,9.6,5.5293374,3.4147427,1.2543392,10.43414,0.126,0.002,0.0,0.0
2025-11-21,8482659,J. Doan,R,24.0,11.565813,8.649065,1.3408333,24.573656,0.496,0.334,0.202,0.094
2025-11-21,8482671,O. Power,D,7.6,2.5091105,2.7431605,-0.13384967,6.352615,0.022,0.0,0.0,0.0
2025-11-21,8482702,L. Stankoven,C,3.0,6.7230515,5.219292,1.3453741,14.431859,0.286,0.08,0.01,0.0
2025-11-21,8482703,C. Dach,C,1.5,2.060695,2.6984222,-0.32847744,6.057724,0.01,0.0,0.0,0.0
2025-11-21,8482730,B. Clarke,D,3.0,4.5487747,3.2521307,0.95224625,9.798389,0.094,0.004,0.0,0.0
2025-11-21,8482765,I. Rosen,R,6.8,4.2630787,3.5921495,0.25000596,9.892074,0.096,0.014,0.0,0.0
2025-11-21,8482809,J. Blake,R,-0.5,5.98246,6.284261,0.063930154,14.682999,0.236,0.098,0.03,0.006
2025-11-21,8482896,T. Kozak,C,0.5,3.0044897,3.2805326,0.06564447,7.6779366,0.052,0.0,0.0,0.0
2025-11-21,8482911,J. Nystrom,D,2.8,5.8929577,4.1677785,1.3137447,12.230826,0.18,0.03,0.002,0.0
2025-11-21,8483450,R. Greene,C,7.0,5.455192,4.9862742,0.5276295,13.2906,0.2,0.044,0.0,0.0
2025-11-21,8483489,F. Minten,C,2.8,2.7602396,2.518947,0.3047369,7.062618,0.006,0.0,0.0,0.0
2025-11-21,8483493,F. Nazar,C,3.0,7.605793,4.986052,1.3524575,14.384936,0.316,0.08,0.008,0.0
2025-11-21,8483499,L. Ohgren,L,1.3,1.9975672,1.7537376,0.40553704,4.9631767,0.002,0.0,0.0,0.0
2025-11-21,8483500,N. Ostlund,C,8.9,7.996823,6.5187063,1.0031124,17.430462,0.37,0.158,0.044,0.006
2025-11-21,8483506,S. Rinzel,D,16.9,8.170419,5.3794227,2.1491714,16.150587,0.386,0.124,0.01,0.002
2025-11-21,8483525,D. Yurov,R,4.8,5.559925,5.2770433,0.39299813,13.17036,0.222,0.056,0.006,0.0
2025-11-21,8483808,A. Kuzmenko,L,-0.5,2.0968685,2.63828,-0.14441955,6.0690026,0.024,0.002,0.0,0.0
2025-11-21,8484144,C. Bedard,C,18.9,18.268024,11.014348,4.1856766,33.369606,0.754,0.614,0.442,0.294
2025-11-21,8484197,O. Moore,C,-2.0,5.05916,4.854923,0.37223575,12.716284,0.218,0.052,0.002,0.0
2025-11-21,8484783,A. Levshunov,D,4.1,6.9007187,4.3527746,1.8089674,12.91183,0.226,0.042,0.006,0.0
2025-11-21,8484798,Z. Buium,D,5.0,4.272964,3.8996537,0.5047703,9.775973,0.092,0.004,0.0,0.0
2025-11-21,8485414,B. Kindel,C,1.3,4.34737,3.2813942,0.9111966,8.813508,0.058,0.002,0.0,0.0
2025-11-22,8470613,B. Burns,D,15.3,8.525622,6.0233335,2.1088705,17.70668,0.35,0.176,0.048,0.006
2025-11-22,8471214,A. Ovechkin,L,5.0,19.497908,12.7785635,3.8684921,36.996567,0.742,0.59,0.468,0.334
2025-11-22,8471215,E. Malkin,C,12.8,9.884122,7.4914,1.3844433,21.038477,0.436,0.258,0.13,0.036
2025-11-22,8471675,S. Crosby,C,15.0,7.5496078,6.147852,0.9980694,16.271946,0.324,0.13,0.022,0.002
2025-11-22,8471724,K. Letang,D,2.0,4.872699,3.4631977,1.0288659,10.235093,0.114,0.01,0.0,0.0
2025-11-22,8471817,R. Reaves,R,-1.0,1.4482191,1.9214498,-0.09275995,3.2178874,0.01,0.0,0.0,0.0
2025-11-22,8473419,B. Marchand,L,10.8,12.322951,7.758673,2.8224416,23.732353,0.586,0.348,0.19,0.068
2025-11-22,8473507,J. Petry,D,3.1,3.1515155,2.938508,0.54780245,8.207877,0.042,0.0,0.0,0.0
2025-11-22,8473512,C. Giroux,R,1.5,7.828006,6.07131,1.1719074,16.66615,0.352,0.152,0.03,0.006
2025-11-22,8473986,A. Killorn,L,0.8,3.6760173,3.2016337,0.13948607,8.098096,0.046,0.0,0.0,0.0
2025-11-22,8473994,J. Benn,L,1.5,3.6793752,2.9986756,0.5911697,8.199888,0.05,0.0,0.0,0.0
2025-11-22,8474013,I. Cole,D,4.1,4.277292,3.4393244,0.89999145,9.406819,0.074,0.0,0.0,0.0
2025-11-22,8474037,J. van Riemsdyk,L,2.0,2.1660976,2.052529,0.10164336,4.5421243,0.008,0.0,0.0,0.0
2025-11-22,8474102,D. Perron,L,4.0,3.2445812,3.3636663,0.14010307,8.279815,0.054,0.002,0.0,0.0
2025-11-22,8474141,P. Kane,R,13.5,10.097633,6.287839,2.4077883,18.718996,0.486,0.228,0.072,0.008
2025-11-22,8474149,E. Dadonov,L,0.5,2.1447523,1.4696367,0.78091323,4.17312,0.0,0.0,0.0,0.0
2025-11-22,8474150,M. Backlund,C,0.0,5.8909025,4.923449,0.6012122,13.025917,0.246,0.046,0.002,0.0
2025-11-22,8474189,L. Eller,C,3.8,1.5510297,2.13743,-0.36809278,4.9359064,0.006,0.0,0.0,0.0
2025-11-22,8474564,S. Stamkos,C,0.8,4.6005526,4.8286476,0.2535146,12.295922,0.152,0.032,0.002,0.0
2025-11-22,8474578,E. Karlsson,D,9.1,5.4982686,3.9564393,1.1357077,12.565841,0.194,0.026,0.0,0.0
2025-11-22,8474586,J. Eberle,R,5.3,9.166089,6.5473747,1.1958566,18.531288,0.42,0.21,0.068,0.012
2025-11-22,8474590,J. Carlson,D,12.2,12.351341,6.87427,3.5091097,21.829195,0.596,0.304,0.146,0.04
2025-11-22,8474600,R. Josi,D,6.3,8.688996,4.6767282,2.832472,14.89461,0.33,0.096,0.008,0.0
2025-11-22,8474612,T. Hamonic,D,2.3,2.1315536,1.8316622,0.2707244,5.1800923,0.002,0.0,0.0,0.0
2025-11-22,8474641,A. Henrique,C,10.1,4.446236,2.7310812,0.95202553,7.9640684,0.028,0.0,0.0,0.0
2025-11-22,8475151,K. Palmieri,C,10.8,10.347492,6.155429,2.6415262,18.44366,0.442,0.226,0.058,0.006
2025-11-22,8475158,R. O'Reilly,C,5.3,7.2225366,4.70019,1.4346017,14.045909,0.286,0.068,0.004,0.0
2025-11-22,8475166,J. Tavares,C,1.0,13.100772,8.867058,2.4159772,26.0683,0.59,0.414,0.242,0.12
2025-11-22,8475170,B. Schenn,C,11.5,6.172116,5.289432,0.7300139,14.149355,0.27,0.072,0.01,0.0
2025-11-22,8475171,O. Ekman-Larsson,D,14.6,11.424902,7.0519543,2.4413743,20.967466,0.556,0.3,0.124,0.022
2025-11-22,8475172,N. Kadri,C,14.5,12.210975,6.373151,3.5503027,20.016073,0.606,0.324,0.102,0.016
2025-11-22,8475184,C. Kreider,L,4.0,4.8667,3.9721956,0.41580915,10.538024,0.124,0.01,0.0,0.0
2025-11-22,8475188,B. McNabb,D,3.6,6.2734823,4.0865803,1.560653,12.529132,0.244,0.034,0.0,0.0
2025-11-22,8475191,R. Smith,R,4.3,5.590198,5.231273,0.20355076,13.139179,0.224,0.052,0.004,0.0
2025-11-22,8475200,D. Orlov,D,3.6,5.82569,4.1879334,1.1751001,11.996881,0.19,0.03,0.004,0.0
2025-11-22,8475218,M. Ekholm,D,28.5,11.637723,6.5083694,3.4215333,20.201757,0.602,0.336,0.108,0.012
2025-11-22,8475231,C. Cizikas,C,0.0,3.6893272,4.0704246,0.19762456,10.30625,0.112,0.016,0.002,0.0
2025-11-22,8475235,N. Deslauriers,L,1.5,0.80484384,1.4816561,-0.46534336,2.4493418,0.0,0.0,0.0,0.0
2025-11-22,8475279,B. Chiarot,D,24.9,11.729528,6.797699,3.483751,21.220158,0.64,0.394,0.148,0.03
2025-11-22,8475287,E. Haula,L,2.5,3.5031917,3.2276006,0.15892057,8.440921,0.044,0.0,0.0,0.0
2025-11-22,8475314,A. Lee,L,16.3,5.1832547,4.165522,1.0132031,11.527295,0.142,0.026,0.0,0.0
2025-11-22,8475324,N. Jensen,D,0.5,4.66175,5.0590367,0.28523338,12.672737,0.174,0.06,0.01,0.0
2025-11-22,8475455,B. Dillon,D,0.5,3.4201927,3.0081794,0.29848543,8.190235,0.028,0.0,0.0,0.0
2025-11-22,8475462,R. Gudas,D,12.9,7.623805,5.3612947,1.5732148,15.176125,0.322,0.104,0.01,0.0
2025-11-22,8475714,C. Jarnkrok,C,-0.5,1.1954819,2.0103052,-0.6187288,4.656255,0.002,0.0,0.0,0.0
2025-11-22,8475726,T. Toffoli,C,2.8,2.9673533,2.6092024,0.5372439,7.5008,0.026,0.0,0.0,0.0
2025-11-22,8475745,C. Coyle,C,5.8,5.9834137,4.652833,1.036026,13.154751,0.214,0.046,0.002,0.0
2025-11-22,8475753,J. Faulk,D,7.1,11.379485,7.477428,2.414125,22.89266,0.548,0.346,0.168,0.056
2025-11-22,8475754,B. Nelson,C,7.5,17.416649,10.193359,3.9991267,31.201538,0.684,0.498,0.374,0.23
2025-11-22,8475755,A. Petrovic,D,4.3,11.351304,6.730742,3.1039925,20.622772,0.544,0.326,0.114,0.012
2025-11-22,8475760,N. Bjugstad,C,1.5,4.0500145,4.0478477,0.32586068,10.546693,0.118,0.014,0.0,0.0
2025-11-22,8475763,K. Hayes,R,3.0,3.9000714,2.9173155,0.83265305,7.3526464,0.046,0.002,0.0,0.0
2025-11-22,8475764,C. Fowler,D,4.6,8.811725,5.2578335,2.4039903,16.65289,0.396,0.152,0.022,0.002
2025-11-22,8475768,J. Schwartz,L,4.3,10.68526,7.3237667,2.000924,19.433474,0.472,0.25,0.092,0.022
2025-11-22,8475786,Z. Hyman,L,2.0,5.668601,3.6136107,1.3171395,10.430192,0.118,0.012,0.0,0.0
2025-11-22,8475794,T. Seguin,C,7.5,10.361642,7.5085163,1.2944177,21.042028,0.476,0.274,0.124,0.034
2025-11-22,8475810,B. Rust,R,4.3,4.9823484,4.1243005,0.2307888,10.456966,0.12,0.014,0.0,0.0
2025-11-22,8475842,S. Carrick,C,0.0,2.7670186,3.6010668,-0.12736797,9.031376,0.078,0.008,0.0,0.0
2025-11-22,8475848,B. Gallagher,R,5.0,7.124086,5.5510583,1.3209838,15.170073,0.29,0.104,0.03,0.0
2025-11-22,8475906,J. Klingberg,D,15.6,7.0828075,4.66438,2.0410922,14.370217,0.314,0.086,0.012,0.0
2025-11-22,8476278,C. Blackwell,C,0.0,4.8918695,6.3422666,0.011368195,15.064226,0.23,0.106,0.022,0.006
2025-11-22,8476292,O. Palat,L,0.5,1.6687752,2.0225074,-0.4047326,4.706462,0.0,0.0,0.0,0.0
2025-11-22,8476312,J. Manson,D,3.8,4.911712,3.779208,0.6633553,10.844279,0.146,0.016,0.0,0.0
2025-11-22,8476372,N. Seeler,D,10.3,3.6882792,3.1895275,0.38916844,8.473309,0.042,0.0,0.0,0.0
2025-11-22,8476389,V. Trocheck,C,7.5,6.2040033,4.6400084,0.9559955,12.852019,0.222,0.034,0.002,0.0
2025-11-22,8476393,N. Cousins,C,8.3,4.113812,5.437764,-0.042867392,13.132806,0.184,0.056,0.018,0.002
2025-11-22,8476399,B. Coleman,L,2.5,4.9858284,4.4760695,0.4068126,12.772982,0.162,0.044,0.002,0.0
2025-11-22,8476419,J. Pageau,C,2.8,3.3003526,3.275789,0.2524799,8.009432,0.048,0.002,0.0,0.0
2025-11-22,8476429,S. Mayfield,D,-0.5,1.8652183,2.0477083,-0.12528467,4.6195035,0.002,0.0,0.0,0.0
2025-11-22,8476438,B. Saad,L,4.0,5.143739,4.2399755,0.90109557,10.773777,0.134,0.02,0.0,0.0
2025-11-22,8476453,N. Kucherov,R,25.0,20.36331,11.22201,6.308503,35.45357,0.808,0.616,0.458,0.332
2025-11-22,8476455,G. Landeskog,L,9.0,8.346215,6.7748094,1.4071754,18.790508,0.38,0.208,0.078,0.01
2025-11-22,8476456,J. Huberdeau,L,6.0,5.5838,4.375029,0.8101573,12.3083515,0.22,0.026,0.0,0.0
2025-11-22,8476457,A. Larsson,D,8.4,7.2788744,5.675646,1.0877699,15.266933,0.342,0.118,0.012,0.0
2025-11-22,8476458,R. Strome,C,2.5,6.340865,4.7931023,1.0114211,13.98724,0.246,0.054,0.004,0.0
2025-11-22,8476459,M. Zibanejad,C,10.0,14.271638,7.7301884,4.5885096,25.430058,0.674,0.464,0.232,0.112
2025-11-22,8476461,S. Couturier,C,12.5,5.7240934,4.8935347,0.74373317,13.726677,0.242,0.07,0.008,0.0
2025-11-22,8476462,D. Hamilton,D,3.5,6.0017314,3.97394,1.5863254,11.690278,0.166,0.026,0.0,0.0
2025-11-22,8476467,J. Oleksiak,D,3.0,7.7008843,4.750694,1.6363232,14.640686,0.324,0.092,0.008,0.0
2025-11-22,8476474,S. Noesen,R,0.8,2.5018077,2.271524,0.44303295,6.245382,0.006,0.0,0.0,0.0
2025-11-22,8476539,J. Marchessault,R,-1.0,3.4569888,2.5544736,0.83162993,7.064361,0.02,0.0,0.0,0.0
2025-11-22,8476624,B. Goodrow,C,12.1,2.6257777,3.4264529,-0.18298066,7.1328945,0.036,0.002,0.0,0.0
2025-11-22,8476822,L. Glendening,C,3.0,1.5755359,2.0822878,-0.34185556,4.101839,0.0,0.0,0.0,0.0
2025-11-22,8476826,Y. Gourde,C,1.3,3.9655185,3.1741822,0.8257587,8.741556,0.056,0.0,0.0,0.0
2025-11-22,8476853,M. Rielly,D,11.3,11.907184,6.6700373,3.6311119,21.331072,0.568,0.324,0.136,0.052
2025-11-22,8476856,M. Dumba,D,2.3,4.5448794,3.9923773,0.6987967,10.895154,0.132,0.02,0.0,0.0
2025-11-22,8476867,B. Gaunce,C,2.1,2.1376367,1.3588191,0.43237492,3.391325,0.0,0.0,0.0,0.0
2025-11-22,8476869,B. Skjei,D,6.6,5.4403834,3.9128735,1.2027667,11.310957,0.158,0.012,0.0,0.0
2025-11-22,8476872,S. Laughton,C,0.5,2.2805114,1.4585462,0.410486,3.6727118,0.0,0.0,0.0,0.0
2025-11-22,8476875,M. Matheson,D,15.6,11.217248,6.927531,2.8641112,20.194948,0.512,0.274,0.104,0.028
2025-11-22,8476878,Z. Girgensons,C,2.8,4.21644,4.471224,0.22777896,11.467669,0.134,0.028,0.002,0.0
2025-11-22,8476880,T. Wilson,R,7.5,11.715396,7.2517285,3.0728285,22.339228,0.572,0.356,0.162,0.042
2025-11-22,8476881,T. Hertl,C,14.3,14.322439,7.7454605,4.0928226,25.331453,0.67,0.448,0.23,0.112
2025-11-22,8476885,J. Trouba,D,9.3,4.9324503,3.5424194,1.1121923,9.674488,0.086,0.002,0.0,0.0
2025-11-22,8476887,F. Forsberg,L,5.5,9.201041,6.9422016,1.3556906,19.59596,0.406,0.238,0.086,0.01
2025-11-22,8476889,R. Faksa,C,4.1,7.3871984,5.634928,0.8062843,15.23491,0.316,0.104,0.01,0.002
2025-11-22,8476892,C. Parayko,D,6.9,4.609288,3.6254196,0.8774308,10.060117,0.102,0.002,0.0,0.0
2025-11-22,8476902,E. Lindell,D,13.7,12.282461,6.524986,3.7605302,21.065292,0.606,0.34,0.13,0.032
2025-11-22,8476905,C. Stephenson,C,1.3,6.609683,4.3917665,1.1730367,12.0683565,0.196,0.03,0.0,0.0
2025-11-22,8476917,A. Pelech,D,6.8,5.5393133,3.6682372,1.4134737,11.187823,0.136,0.012,0.0,0.0
2025-11-22,8476923,D. Severson,D,7.0,5.74154,4.4426603,0.7668336,12.615106,0.204,0.036,0.0,0.0
2025-11-22,8476925,C. Sissons,C,1.0,2.271887,2.5183256,0.09276252,6.038431,0.024,0.0,0.0,0.0
2025-11-22,8476931,J. McCabe,D,5.1,6.55676,4.9943247,1.0715618,14.046302,0.26,0.06,0.008,0.0
2025-11-22,8476967,B. Kulak,D,2.5,3.0814347,2.606303,0.39428005,7.209645,0.028,0.0,0.0,0.0
2025-11-22,8476981,J. Anderson,R,22.3,9.646694,7.5740952,1.0554373,20.35544,0.45,0.266,0.108,0.02
2025-11-22,8477015,C. Brown,R,0.0,1.2621658,1.9207143,-0.5262162,3.8632772,0.0,0.0,0.0,0.0
2025-11-22,8477018,B. Hutton,D,2.8,8.321547,6.7821174,1.1850896,18.449791,0.428,0.236,0.07,0.014
2025-11-22,8477220,N. Schmidt,D,11.3,9.667097,6.547011,1.984282,18.583693,0.462,0.25,0.072,0.014
2025-11-22,8477346,M. Weegar,D,16.9,8.901102,4.5939717,3.4291766,15.301644,0.376,0.114,0.006,0.0
2025-11-22,8477369,C. Soucy,D,0.0,3.934184,3.237463,0.59523034,8.928463,0.06,0.002,0.0,0.0
2025-11-22,8477380,J. Brodzinski,C,2.8,2.32104,3.0473938,-0.22111069,7.355192,0.03,0.002,0.0,0.0
2025-11-22,8477402,P. Buchnevich,L,7.6,2.6374118,2.586051,0.060293548,6.8804207,0.016,0.0,0.0,0.0
2025-11-22,8477404,J. Guentzel,C,7.0,19.525667,11.995087,3.593462,36.80951,0.756,0.63,0.524,0.374
2025-11-22,8477406,M. Janmark,C,12.8,3.2023451,3.3944085,-0.013506554,8.346198,0.064,0.0,0.0,0.0
2025-11-22,8477407,A. Duclair,L,2.6,2.4523888,2.760585,-0.052161574,6.993483,0.014,0.0,0.0,0.0
2025-11-22,8477409,C. Verhaeghe,C,1.0,6.437284,4.97116,1.5504733,13.584596,0.256,0.062,0.01,0.002
2025-11-22,8477416,O. Bjorkstrand,R,11.8,7.070841,5.1248083,1.4754214,14.936013,0.314,0.094,0.01,0.0
2025-11-22,8477425,M. Wood,L,10.0,4.961301,4.8602967,0.4495934,12.653918,0.186,0.038,0.004,0.0
2025-11-22,8477426,N. Paul,L,1.5,5.2134285,4.3890696,0.78236127,11.77902,0.156,0.036,0.006,0.0
2025-11-22,8477429,A. Copp,C,2.1,6.019447,4.301242,1.2273042,11.970407,0.182,0.036,0.0,0.0
2025-11-22,8477435,R. Graves,D,2.1,6.888263,4.334848,2.0795097,13.645466,0.256,0.054,0.004,0.0
2025-11-22,8477446,M. McCarron,C,10.0,2.4479876,2.5018268,-0.11816024,5.5998073,0.014,0.0,0.0,0.0
2025-11-22,8477447,S. Theodore,D,17.1,15.377739,8.793353,4.066818,26.803051,0.694,0.46,0.282,0.132
2025-11-22,8477456,J. Compher,L,9.7,3.2115026,2.6305308,0.20914792,7.257162,0.02,0.0,0.0,0.0
2025-11-22,8477476,A. Lehkonen,L,9.8,9.692324,6.898019,1.5454862,19.373737,0.4,0.196,0.086,0.02
2025-11-22,8477492,N. MacKinnon,C,10.5,19.040983,10.404295,5.785021,34.283096,0.81,0.624,0.398,0.256
2025-11-22,8477494,J. Drouin,L,3.5,3.4713187,3.7534277,0.14506258,9.9115925,0.098,0.01,0.0,0.0
2025-11-22,8477495,S. Jones,D,9.1,16.397709,9.167117,5.184709,29.840212,0.71,0.488,0.328,0.194
2025-11-22,8477497,S. Monahan,C,17.5,4.8354874,3.7127688,0.5847332,10.309243,0.118,0.006,0.0,0.0
2025-11-22,8477498,D. Nurse,D,8.3,12.430515,7.3466096,3.0811534,21.991934,0.604,0.39,0.162,0.058
2025-11-22,8477500,B. Horvat,C,5.5,10.64738,7.2249026,2.4754722,21.24459,0.484,0.31,0.14,0.04
2025-11-22,8477503,M. Domi,C,2.3,2.485968,2.329169,-0.0383745,6.03535,0.006,0.0,0.0,0.0
2025-11-22,8477505,A. Wennberg,C,8.5,5.817613,4.533507,1.1332206,12.362609,0.208,0.038,0.002,0.0
2025-11-22,8477506,R. Pulock,D,1.3,5.1580048,3.9839966,0.783153,11.149407,0.162,0.012,0.0,0.0
2025-11-22,8477511,A. Mantha,R,4.3,5.083515,5.258804,0.13591598,13.233341,0.18,0.064,0.006,0.0
2025-11-22,8477527,R. Johnston,L,0.8,2.2484007,2.9808705,-0.310479,6.728494,0.018,0.0,0.0,0.0
2025-11-22,8477541,D. Mermis,D,2.3,2.9810057,3.643954,-0.08138805,9.45814,0.074,0.008,0.0,0.0
2025-11-22,8477573,N. Walker,L,9.9,7.5472393,6.083181,1.1310794,15.752717,0.356,0.122,0.022,0.002
2025-11-22,8477810,J. Hanley,D,2.3,2.8522367,2.566239,0.16976087,7.0330977,0.014,0.0,0.0,0.0
2025-11-22,8477839,C. Sheary,L,4.0,4.02822,3.3088071,0.8129771,8.9250345,0.064,0.008,0.0,0.0
2025-11-22,8477845,T. van Riemsdyk,D,2.1,2.4709973,2.2704248,0.3456863,5.7642756,0.004,0.0,0.0,0.0
2025-11-22,8477903,G. Hathaway,R,2.8,1.0342798,1.7290294,-0.45139727,2.7231243,0.002,0.0,0.0,0.0
2025-11-22,8477919,F. Gaudreau,C,6.5,2.0179708,1.9966208,0.034871545,4.948807,0.0,0.0,0.0,0.0
2025-11-22,8477933,S. Reinhart,C,10.0,19.946705,10.196031,7.0417237,33.730907,0.848,0.644,0.448,0.286
2025-11-22,8477934,L. Draisaitl,C,11.3,15.35733,8.427846,4.1621323,26.35105,0.72,0.522,0.292,0.126
2025-11-22,8477935,S. Bennett,C,9.0,8.430586,6.3174715,1.4272252,17.484945,0.376,0.192,0.056,0.006
2025-11-22,8477939,W. Nylander,R,16.0,9.974408,7.1642222,1.9945805,20.027592,0.4,0.184,0.102,0.036
2025-11-22,8477946,D. Larkin,C,8.3,10.883868,6.54437,2.5278337,19.993769,0.552,0.302,0.1,0.022
2025-11-22,8477947,S. Milano,L,5.5,7.4999323,6.2140527,1.3692967,16.031616,0.336,0.142,0.04,0.004
2025-11-22,8477948,T. Sanheim,D,3.1,8.38108,5.4475207,1.5036397,16.12288,0.368,0.132,0.022,0.002
2025-11-22,8477950,T. DeAngelo,D,4.0,5.775289,3.9999542,1.4744798,11.172721,0.158,0.01,0.0,0.0
2025-11-22,8477951,N. Schmaltz,C,1.0,4.4993515,3.6711202,0.5146948,9.600029,0.084,0.0,0.0,0.0
2025-11-22,8477964,I. Barbashev,L,9.8,3.3981946,3.7409418,-0.45449668,8.695744,0.062,0.004,0.0,0.0
2025-11-22,8477986,B. Montour,D,13.3,7.9792705,5.3032804,1.6831807,15.51305,0.344,0.116,0.016,0.0
2025-11-22,8477989,C. Dvorak,C,5.0,11.405827,8.494759,1.6774892,22.917315,0.528,0.33,0.18,0.07
2025-11-22,8477996,J. Lammikko,C,-1.0,1.7104746,1.8353549,-0.030008858,4.240262,0.0,0.0,0.0,0.0
2025-11-22,8478010,B. Point,C,0.0,6.973419,4.2410693,1.6983967,12.285812,0.252,0.028,0.0,0.0
2025-11-22,8478020,M. Amadio,R,3.0,4.2090144,4.50123,-0.17868423,10.605301,0.118,0.012,0.0,0.0
2025-11-22,8478038,D. Toews,D,3.3,7.2787447,4.8250246,1.6628118,14.73203,0.292,0.09,0.006,0.0
2025-11-22,8478046,D. Heinen,L,1.5,3.503208,2.0580592,1.2857054,6.2702827,0.02,0.0,0.0,0.0
2025-11-22,8478047,M. Bunting,L,0.5,2.1592903,2.7827039,-0.39479962,6.652373,0.01,0.0,0.0,0.0
2025-11-22,8478055,G. Forsling,D,0.0,8.499198,5.369878,1.9837292,16.648842,0.326,0.132,0.03,0.0
2025-11-22,8478057,D. Joshua,C,1.8,2.2918873,2.7548847,-0.38326472,6.7739162,0.022,0.0,0.0,0.0
2025-11-22,8478104,S. Blais,L,0.8,3.0565357,3.2899547,0.1737248,8.519473,0.044,0.002,0.0,0.0
2025-11-22,8478109,V. Olofsson,L,1.5,4.442828,4.2066464,0.3595059,11.087479,0.132,0.012,0.0,0.0
2025-11-22,8478133,J. Evans,C,5.5,5.175451,5.105254,0.2310898,12.629944,0.206,0.044,0.004,0.0
