Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
107,5048755641,Hunter4ever89 (3/5),0,64.1,C Connor McDavid C Matt Duchene D Jake Walman D Alexander Nikishin G Filip Gustavsson UTIL Ryan Nugent-Hopkins W Zach Hyman W Jackson Blake W Taylor Hall,,Gabriel Vilardi,W,2.38%,1.5
108,5048800357,Cicima6709 (2/5),0,63.8,C Connor McDavid C Matt Duchene D K'Andre Miller D Sean Walker G Filip Gustavsson UTIL Jake Walman W Zach Hyman W Wyatt Johnston W James van Riemsdyk,,Jeremy Lauzon,D,2.38%,0
109,5049009165,Cal_Naughton_Jr,0,62.5,C Leon Draisaitl C Oliver Kapanen D Alexandre Carrier D Parker Wotherspoon G Jet Greaves UTIL Connor McDavid W Juraj Slafkovsky W Ivan Demidov W Jack Roslovic,,Drake Batherson,UTIL,2.38%,1.5
110,5048796025,Firedog50 (1/5),0,62.4,C Connor McDavid C Matt Duchene D Esa Lindell D K'Andre Miller G Spencer Knight UTIL Jake Walman W Zach Hyman W Cole Caufield W Nikolaj Ehlers,,Kaedan Korczak,D,2.38%,9.5
111,5048763891,gottagetthiswiiin,0,62.3,C Connor McDavid C Leon Draisaitl D Lane Hutson D Jake Middleton G Connor Hellebuyck UTIL Jonathan Toews W Jackson Blake W Taylor Hall W Jack Roslovic,,Jordan Spence,D,2.38%,1.3
112,5049201217,cutnutz35 (4/5),0,61.899998,C Sam Bennett C Dylan Cozens D Axel Sandin-Pellikka D Jordan Spence G Filip Gustavsson UTIL Vladimir Tarasenko W Brady Tkachuk W Matthew Tkachuk W Carter Verhaeghe,,Erik Karlsson,D,1.79%,0
113,5048985703,CosaSpeciale (2/5),0,61.5,C Connor McDavid C Ryan Nugent-Hopkins D Darnell Nurse D Jaccob Slavin G Daniil Tarasov UTIL Logan Stankoven W Zach Hyman W Tyler Bertuzzi W Jackson Blake,,Artyom Levshunov,D,1.79%,0
114,5049132513,bkreider (1/5),0,61.1,C Nick Suzuki C Roope Hintz D Lane Hutson D Alexander Nikishin G Casey DeSmith UTIL Matt Duchene W Jason Robertson W Cole Caufield W Kirby Dach,,Jason Zucker,W,1.79%,12.8
115,5049308505,Nsibell21,0,60.399994,C Jack Eichel C Matt Duchene D Alexander Nikishin D Uvis Balinskis G Daniil Tarasov UTIL Anton Lundell W Mark Stone W Wyatt Johnston W Vladimir Tarasenko,,Patrick Kane,UTIL,1.79%,4.5
116,5049163201,coochnux,0,60.1,C Sebastian Aho C Oliver Kapanen D Jake Walman D Alexander Nikishin G Connor Hellebuyck UTIL Ivan Demidov W Seth Jarvis W Andrei Svechnikov W Juraj Slafkovsky,,Brady Skjei,D,1.79%,1.5
117,5049132514,bkreider (2/5),0,59.3,C Roope Hintz C Phillip Danault D Evan Bouchard D Jake Walman G Casey DeSmith UTIL Connor McDavid W Zach Hyman W Brendan Gallagher W Josh Anderson,,Erik Haula,UTIL,1.79%,5
118,5049331151,Thechamp1995,0,58.3,C Sebastian Aho C Ryan Nugent-Hopkins D Jake Walman D Sean Walker G Filip Gustavsson UTIL Jack Roslovic W Zach Hyman W Seth Jarvis W Vladimir Tarasenko,,Isaac Howard,W,1.79%,5.8
119,5048908045,Hunter4ever89 (4/5),0,58.1,C Connor McDavid C Jonathan Toews D Jake Walman D Alexander Nikishin G Connor Hellebuyck UTIL Ryan Nugent-Hopkins W Zach Hyman W Gabriel Vilardi W Cole Perfetti,,Alex DeBrincat,UTIL,1.79%,5.8
120,5049140559,THE_PHANTOM_1 (3/5),0,57.899998,C Sebastian Aho C Matt Duchene D Lane Hutson D Alexander Nikishin G Cam Talbot UTIL Cole Caufield W Seth Jarvis W Andrei Svechnikov W Ivan Demidov,,Jaccob Slavin,D,1.79%,7.8
121,5049167288,isupol (3/5),0,57.799995,C Sam Bennett C Matt Duchene D Miro Heiskanen D Uvis Balinskis G Spencer Knight UTIL Vladimir Tarasenko W Wyatt Johnston W Matthew Tkachuk W Carter Verhaeghe,,Charlie McAvoy,D,1.79%,21.4
122,5048807796,Cicima6709 (4/5),0,57.199997,C Connor McDavid C Sebastian Aho D Hampus Lindholm D Nikita Zadorov G Filip Gustavsson UTIL Louis Crevier W Zach Hyman W Seth Jarvis W Kirby Dach,,Brendan Gallagher,W,1.79%,4.5
122,5048816396,tide182,0,57.199997,C Ryan Nugent-Hopkins C Noah Ostlund D Lane Hutson D Thomas Harley G Spencer Knight UTIL Connor McDavid W Zach Hyman W Zach Benson W Konsta Helenius,,Brett Kulak,D,1.79%,6.5
124,5049236703,HossDaBeast (2/5),0,56.899998,C Sebastian Aho C Mitch Marner D Alexander Nikishin D Esa Lindell G Casey DeSmith UTIL Reilly Smith W Seth Jarvis W Andrei Svechnikov W Pavel Dorofeyev,,Ryan Greene,W,1.79%,2.8
125,5048968862,tecmo27 (2/5),0,56.6,C Connor McDavid C Sebastian Aho D Alexander Nikishin D Louis Crevier G Filip Gustavsson UTIL Matt Savoie W Seth Jarvis W Andrei Svechnikov W Jack Roslovic,,Logan Stanley,D,1.79%,1.3
126,5049379406,drhass,0,56,C Anton Lundell C Charlie Coyle D Josh Morrissey D Uvis Balinskis G Juuse Saros UTIL Cole Caufield W Kyle Connor W Alex DeBrincat W Mathieu Olivier,,Brock Faber,D,1.79%,13.6
127,5048976645,tecmo27 (5/5),0,55.8,C Roope Hintz C Matt Duchene D Miro Heiskanen D Erik Gudbranson G Casey DeSmith UTIL Cole Caufield W Jason Robertson W Wyatt Johnston W Kirby Dach,,Ben Chiarot,D,1.19%,12.9
128,5048755113,Hunter4ever89 (2/5),0,55.6,C Connor McDavid C Matt Duchene D Jake Walman D Alexander Nikishin G Filip Gustavsson UTIL Ryan Nugent-Hopkins W Zach Hyman W Nikolaj Ehlers W Jordan Martinook,,Vasily Podkolzin,UTIL,1.19%,3
129,5048810662,FantasySultan,0,54.6,C Connor McDavid C Andrew Copp D Evan Bouchard D Axel Sandin-Pellikka G Cam Talbot UTIL Patrick Kane W Zach Hyman W Viktor Arvidsson W Casey Mittelstadt,,Jake Middleton,D,1.19%,8.4
130,5049054573,cantfademe (4/5),0,54.300003,C Roope Hintz C Matt Duchene D Esa Lindell D Louis Crevier G Spencer Knight UTIL Connor McDavid W Jason Robertson W Cole Caufield W Mavrik Bourque,,Marco Kasper,UTIL,1.19%,5
131,5049347647,DALLASTILL,0,53.6,C Connor McDavid C Ryan Nugent-Hopkins D Jake Walman D Alexander Nikishin G Casey DeSmith UTIL Egor Chinakhov W Zach Hyman W Nikolaj Ehlers W Jack Roslovic,,Sam Steel,W,1.19%,1.5
132,5048962015,giantsquid (3/3),0,52.4,C Connor McDavid C Ryan Nugent-Hopkins D Evan Bouchard D Artyom Levshunov G Spencer Knight UTIL Mattias Ekholm W Zach Hyman W Jack Quinn W Jamie Benn,,James van Riemsdyk,W,1.19%,10
133,5048800452,Cicima6709 (3/5),0,52.1,C Connor McDavid C Matt Duchene D Evan Bouchard D K'Andre Miller G Filip Gustavsson UTIL Ryan Nugent-Hopkins W Zach Hyman W Kirby Dach W Egor Chinakhov,,Andrew Copp,C,1.19%,3
133,5049236704,HossDaBeast (3/5),0,52.1,C Tage Thompson C Jordan Staal D Rasmus Dahlin D Jake Walman G Tristan Jarry UTIL Jordan Martinook W Alex Tuch W Nikolaj Ehlers W Josh Doan,,Nick Blankenburg,D,1.19%,6.3
135,5049201215,cutnutz35 (2/5),0,51.899994,C Dylan Cozens C Matt Duchene D Alexander Nikishin D Jordan Spence G Daniil Tarasov UTIL Kirill Marchenko W Brady Tkachuk W Wyatt Johnston W Nikolaj Ehlers,,James Reimer,G,1.19%,0.7
136,5048985704,CosaSpeciale (3/5),0,51.699997,C Roope Hintz C Matt Duchene D Uvis Balinskis D Louis Crevier G Juuse Saros UTIL Sam Bennett W Jason Robertson W Wyatt Johnston W Carter Verhaeghe,,Shane Pinto,C,1.19%,1.5
137,5049167287,isupol (2/5),0,51.499996,C Sebastian Aho C Matt Duchene D Miro Heiskanen D Alexander Nikishin G Joonas Korpisalo UTIL Uvis Balinskis W Seth Jarvis W Wyatt Johnston W Andrei Svechnikov,,Jalen Chatfield,D,1.19%,0
138,5048800215,Cicima6709 (1/5),0,51.2,C Connor McDavid C Matt Duchene D Mattias Samuelsson D K'Andre Miller G Filip Gustavsson UTIL Sean Walker W Zach Hyman W Seth Jarvis W Boone Jenner,,Elias Lindholm,C,1.19%,19.3
139,5048985706,CosaSpeciale (5/5),0,51.1,C Adam Fantilli C Jonathan Toews D Josh Morrissey D Gustav Forsling G Ukko-Pekka Luukkonen UTIL Kent Johnson W Kyle Connor W Kirill Marchenko W Gabriel Vilardi,,Kent Johnson,W,1.19%,0
139,5049037487,jagibbs22 (2/2),0,51.1,C Connor McDavid C Roope Hintz D Brett Kulak D Logan Stanley G Connor Hellebuyck UTIL Tommy Novak W Jason Robertson W Zach Hyman W Egor Chinakhov,,Kaiden Guhle,D,1.19%,2.6
141,5048796029,Firedog50 (5/5),0,50.799995,C Connor McDavid C Matt Duchene D Esa Lindell D Hampus Lindholm G Spencer Knight UTIL Evan Bouchard W Zach Hyman W Wyatt Johnston W Sam Steel,,Jared Spurgeon,D,1.19%,1.3
142,5048755023,Hunter4ever89 (1/5),0,50.6,C Connor McDavid C Matt Duchene D Jake Walman D Alexander Nikishin G Filip Gustavsson UTIL Ryan Nugent-Hopkins W Zach Hyman W Vladimir Tarasenko W Jack Roslovic,,Danila Yurov,UTIL,1.19%,0
142,5048987692,fborch,0,50.6,C Mark Scheifele C Jonathan Toews D Roman Josi D Josh Morrissey G Juuse Saros UTIL Kyle Connor W Gabriel Vilardi W Viktor Arvidsson W Casey Mittelstadt,,Justin Brazeau,UTIL,1.19%,11.5
144,5049196214,saulgoodman23 (2/2),0,50.4,C Leon Draisaitl C Matt Duchene D Brett Kulak D Connor Clifton G Spencer Knight UTIL Connor McDavid W Zach Hyman W Vladimir Tarasenko W Jack Roslovic,,Josh Anderson,W,1.19%,3
145,5049106562,luckyguesses (2/2),0,50.299995,C Sebastian Aho C Frank Nazar D Darnell Nurse D Alexander Nikishin G Juuse Saros UTIL Tyler Bertuzzi W Seth Jarvis W Andrei Svechnikov W Nikolaj Ehlers,,Jamie Benn,W,1.19%,1.5
146,5049019820,Mr_Papageorgio,0,49.3,C Ryan Nugent-Hopkins C Matt Duchene D Jake Walman D K'Andre Miller G Casey DeSmith UTIL Connor McDavid W Andrei Svechnikov W Cole Caufield W Kirby Dach,,Alex Tuch,W,1.19%,12.9
147,5048703071,Koronin (3/4),0,49.2,C Roope Hintz C Oliver Kapanen D Lane Hutson D Alexander Nikishin G Casey DeSmith UTIL Sebastian Aho W Jason Robertson W Ivan Demidov W Mavrik Bourque,,Erik Gudbranson,D,1.19%,9.7
147,5049201218,cutnutz35 (5/5),0,49.2,C Tim Stuetzle C Roope Hintz D Artem Zub D Jordan Spence G Filip Gustavsson UTIL Jason Robertson W Nikolaj Ehlers W Drake Batherson W Vladimir Tarasenko,,Tyler Bertuzzi,W,1.19%,6.3
149,5048831943,OneDropKing (4/5),0,49,C Connor McDavid C Logan Stankoven D Damon Severson D Brady Skjei G Tristan Jarry UTIL Ryan Nugent-Hopkins W Zach Hyman W Mats Zuccarello W Vladimir Tarasenko,,Connor Bedard,C,1.19%,6
150,5049387787,AwesemoJames,0,48.3,C Leon Draisaitl C Matt Duchene D Erik Karlsson D Jeremy Lauzon G Cam Talbot UTIL Connor McDavid W Wyatt Johnston W Jack Quinn W Egor Chinakhov,,Dylan DeMelo,D,1.19%,3
151,5048915699,Hunter4ever89 (5/5),0,48.199997,C Connor McDavid C Matt Duchene D Mattias Ekholm D Jared Spurgeon G Spencer Knight UTIL Leon Draisaitl W Zach Hyman W Jack Roslovic W Brendan Gallagher,,Noah Hanifin,D,1.19%,9.3
152,5049230612,mohawk86,0,48.1,C Ryan Nugent-Hopkins C Matt Duchene D Evan Bouchard D Esa Lindell G Filip Gustavsson UTIL Connor McDavid W Zach Hyman W Kirby Dach W Brendan Gallagher,,Thomas Chabot,D,1.19%,4.1
153,5049236706,HossDaBeast (5/5),0,47.2,C Roope Hintz C Matt Duchene D Miro Heiskanen D Dylan DeMelo G Connor Hellebuyck UTIL Mavrik Bourque W Jason Robertson W Wyatt Johnston W Nikolaj Ehlers,,Wyatt Kaiser,D,1.19%,3
153,5049250847,madbx8 (2/2),0,47.199997,C Ryan Nugent-Hopkins C Matt Duchene D Jake Walman D Jeremy Lauzon G Daniil Tarasov UTIL Connor McDavid W Zach Hyman W Wyatt Johnston W Sam Steel,,Artem Zub,D,1.19%,7.8
155,5049258535,nevs2904,0,44.899998,C Connor McDavid C Ryan Nugent-Hopkins D Alexander Nikishin D Ryan Shea G Filip Gustavsson UTIL Matt Duchene W Zach Hyman W Seth Jarvis W Kirby Dach,,Pavel Zacha,UTIL,1.19%,7.3
156,5049054571,cantfademe (2/5),0,44.4,C Connor McDavid C Matt Duchene D Darnell Nurse D Esa Lindell G Spencer Knight UTIL Ryan Nugent-Hopkins W Zach Hyman W Cole Caufield W Kirby Dach,,Ivan Barbashev,W,1.19%,3
157,5048831941,OneDropKing (2/5),0,44.199997,C Sebastian Aho C Matt Duchene D Alexander Nikishin D K'Andre Miller G Frederik Andersen UTIL Andrei Svechnikov W Seth Jarvis W Cole Caufield W Nikolaj Ehlers,,Ridly Greig,W,1.19%,13
158,5049160567,AJTruth33 (2/2),0,43.9,C Mark Scheifele C Matt Duchene D Josh Morrissey D Alexander Nikishin G Connor Hellebuyck UTIL Jonathan Toews W Kyle Connor W Wyatt Johnston W Boone Jenner,,Joonas Korpisalo,G,1.19%,16.5
158,5049212834,jamesk93,0,43.9,C Connor McDavid C Sebastian Aho D Noah Hanifin D Darnell Nurse G Casey DeSmith UTIL Oliver Kapanen W Gabriel Vilardi W Ivan Barbashev W Fabian Zetterlund,,Tim Stuetzle,C,1.19%,5.8
160,5049352447,hopkinst,0,43.399998,C Connor McDavid C Matt Duchene D Alexander Nikishin D Ryan Shea G Filip Gustavsson UTIL Ryan Nugent-Hopkins W Zach Hyman W Juraj Slafkovsky W Ivan Demidov,,Jake Sanderson,D,1.19%,15.8
161,5048889945,B_Heals152 (4/5),0,41.999996,C Sebastian Aho C Matt Duchene D Jaccob Slavin D Jalen Chatfield G Frederik Andersen UTIL Alex DeBrincat W Seth Jarvis W Andrei Svechnikov W Nikolaj Ehlers,,Anton Lundell,UTIL,1.19%,2.8
162,5049355477,cammc15,0,40.499996,C Tage Thompson C Brendan Gaunce D Hampus Lindholm D Jonathan Aspirot G Jeremy Swayman UTIL Elias Lindholm W Boone Jenner W Cole Sillinger W Casey Mittelstadt,,Nikita Zadorov,D,0.60%,9.1
163,5048667095,beershere,0,40.1,C Leon Draisaitl C Roope Hintz D Erik Karlsson D Alexander Nikishin G Filip Gustavsson UTIL Vasily Podkolzin W Jason Robertson W Jack Roslovic W Mavrik Bourque,,Zach Benson,W,0.60%,11.5
164,5048780198,dtowngigalos,0,37.8,C Connor McDavid C Matt Duchene D Thomas Harley D Jake Walman G Tristan Jarry UTIL Marco Kasper W Zach Hyman W Cole Caufield W Kirby Dach,,Ivan Provorov,D,0.60%,3
165,5049117830,nolt0032 (3/5),0,37.199997,C Adam Fantilli C Roope Hintz D Thomas Harley D Kaedan Korczak G Akira Schmid UTIL Matt Duchene W Jason Robertson W Kirill Marchenko W Mason Marchment,,Cole Perfetti,W,0.60%,11.5
166,5048889942,B_Heals152 (1/5),0,22.7,C Ryan Nugent-Hopkins C Matt Duchene D Evan Bouchard D Hampus Lindholm G Tristan Jarry UTIL Connor McDavid W Zach Hyman W Jack Roslovic W Isaac Howard,,Marat Khusnutdinov,W,0.60%,1.3
167,5049140558,THE_PHANTOM_1 (2/5),0,22.5,C Ryan Nugent-Hopkins C Matt Duchene D Evan Bouchard D Mattias Ekholm G Tristan Jarry UTIL Connor McDavid W Zach Hyman W Casey Mittelstadt W Matthew Wood,,Michael Bunting,W,0.60%,6.5
168,5049151391,Buckingham21,0,21.400002,C Connor McDavid C Ryan Nugent-Hopkins D Evan Bouchard D Mason Lohrei G Tristan Jarry UTIL Zach Hyman W Viktor Arvidsson W Reilly Smith W Casey Mittelstadt,,Jonathan Marchessault,W,0.60%,19
,,,,,,,Andre Burakovsky,UTIL,0.60%,4.1
,,,,,,,Gustav Forsling,D,0.60%,4.3
,,,,,,,Parker Wotherspoon,D,0.60%,2.6
,,,,,,,Alex Iafallo,W,0.60%,0
,,,,,,,Jack St. Ivany,D,0.60%,12.6
,,,,,,,Nils Lundkvist,D,0.60%,2.8
,,,,,,,David Jiricek,D,0.60%,2.8
,,,,,,,Frank Nazar,C,0.60%,6
,,,,,,,Moritz Seider,D,0.60%,16.4
,,,,,,,Noah Dobson,D,0.60%,8.4
,,,,,,,Phillip Danault,C,0.60%,2.8
,,,,,,,Matthew Wood,W,0.60%,0
,,,,,,,Connor Clifton,D,0.60%,6.5
,,,,,,,Eetu Luostarinen,UTIL,0.60%,0
,,,,,,,Fabian Zetterlund,W,0.60%,0
,,,,,,,Brendan Gaunce,C,0.60%,0
,,,,,,,Cole Sillinger,W,0.60%,1.3
,,,,,,,Jonathan Aspirot,D,0.60%,5.6
,,,,,,,Jeremy Swayman,G,0.60%,0
,,,,,,,Shea Theodore,D,0.60%,14.7
,,,,,,,David Pastrnak,W,0.60%,33.5
,,,,,,,Charlie Coyle,C,0.60%,4.1
,,,,,,,Mathieu Olivier,W,0.60%,11.8
,,,,,,,Dylan Larkin,C,0.60%,8
,,,,,,,Lucas Raymond,W,0.60%,21.5
,,,,,,,Simon Edvinsson,D,0.60%,0
