Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
17,5049592688,HossDaBeast (1/3),0,110.50001,C Nathan MacKinnon C Matty Beniers D Vince Dunn D Connor Murphy G Arvid Soderblom UTIL Jared McCann W Martin Necas W Jordan Eberle W Victor Olofsson,,Nick Seeler,D,12.07%,6.9
18,5049704319,CosaSpeciale (1/3),0,109.5,C Nathan MacKinnon C Nico Hischier D Dougie Hamilton D Will Borgen G Devin Cooley UTIL Jack Hughes W Jesper Bratt W Victor Olofsson W Connor Brown,,Anthony Stolarz,G,11.21%,0
19,5050076868,gutp (1/3),0,109.00001,C Nathan MacKinnon C Macklin Celebrini D Dougie Hamilton D Nick Seeler G Logan Thompson UTIL Will Smith W Tyler Toffoli W Victor Olofsson W Joel Farabee,,Jesper Bratt,W,10.34%,1.5
20,5049852646,bizzell88 (1/2),0,108.8,C Roope Hintz C Matt Duchene D Dougie Hamilton D Nick Seeler G Jake Oettinger UTIL Jordan Eberle W Jason Robertson W Wyatt Johnston W Jared McCann,,Tom Willander,D,10.34%,7.6
21,5049512268,goldengoat29,0,107.80001,C Nathan MacKinnon C Macklin Celebrini D Brett Pesce D Nick Seeler G Logan Thompson UTIL Timo Meier W Will Smith W Victor Olofsson W Connor Brown,,Vladislav Gavrikov,UTIL,10.34%,4.5
22,5050077263,gutp (2/3),0,107.50001,C Nathan MacKinnon C Macklin Celebrini D Dougie Hamilton D Nick Seeler G Logan Thompson UTIL Will Smith W Jordan Kyrou W Victor Olofsson W Joel Farabee,,Jack Hughes,C,10.34%,10.8
23,5049763045,Hunter4ever89 (1/3),0,106.90001,C Nathan MacKinnon C Matty Beniers D Sam Malinski D Louis Crevier G Logan Thompson UTIL Jordan Eberle W Martin Necas W Jared McCann W Victor Olofsson,,Cale Makar,D,10.34%,12.8
24,5049689962,bkreider (3/3),0,106.200005,C Macklin Celebrini C Michael Misa D Cale Makar D Jakob Chychrun G Logan Thompson UTIL Tyler Toffoli W Will Smith W Collin Graf W Adam Gaudette,,Collin Graf,W,9.48%,10
25,5049704320,CosaSpeciale (2/3),0,106.1,C Dylan Strome C Elias Pettersson D Cale Makar D Tom Willander G Lukas Dostal UTIL Alex Ovechkin W Jake DeBrusk W Brock Boeser W Linus Karlsson,,John Klingberg,D,8.62%,8.6
26,5049941396,THE_PHANTOM_1 (1/3),0,106,C Elias Pettersson C Alexander Wennberg D MacKenzie Weegar D John Klingberg G Alex Nedeljkovic UTIL Macklin Celebrini W Jake DeBrusk W Tyler Toffoli W Will Smith,,Sam Malinski,D,8.62%,4.3
27,5049758348,uziebeatz (2/3),0,105.600006,C Nathan MacKinnon C Parker Kelly D Travis Sanheim D Nick Seeler G Andrei Vasilevskiy UTIL Cale Makar W Wyatt Johnston W Victor Olofsson W Max Domi,,Simon Nemec,D,8.62%,9.3
28,5050056168,AwesemoJames (1/2),0,104.6,C Nathan MacKinnon C Macklin Celebrini D Dmitry Orlov D Brandon Carlo G Alex Nedeljkovic UTIL Alexander Wennberg W Tyler Toffoli W Will Smith W Victor Olofsson,,Darren Raddysh,D,8.62%,11.8
29,5050045207,MFedorak1982,0,104.100006,C Nathan MacKinnon C Cody Glass D Darren Raddysh D Simon Nemec G Philipp Grubauer UTIL Matt Duchene W Nikita Kucherov W Arseny Gritsyuk W Ilya Mikheyev,,Mario Ferraro,D,8.62%,4.1
30,5049999475,d0r1t0s,0,104,C Macklin Celebrini C Connor Bedard D Rasmus Andersson D Thomas Harley G Alex Nedeljkovic UTIL Collin Graf W Will Smith W Andre Burakovsky W Ryan Greene,,Timo Meier,UTIL,7.76%,6.5
31,5049592689,HossDaBeast (2/3),0,103.700005,C Nathan MacKinnon C Mitch Marner D Matt Roy D Tom Willander G Logan Thompson UTIL Victor Olofsson W Martin Necas W Pavel Dorofeyev W Reilly Smith,,Jordan Kyrou,W,7.76%,9.5
32,5049506068,Firedog50 (2/3),0,103.00001,C Nathan MacKinnon C Macklin Celebrini D John Klingberg D Nick Seeler G Philipp Grubauer UTIL Tyler Toffoli W Will Smith W Victor Olofsson W Connor Zary,,Lukas Dostal,G,7.76%,13
33,5049584083,B_Heals152 (1/3),0,102.700005,C Roope Hintz C Matt Duchene D Miro Heiskanen D Kevin Bahl G Jake Oettinger UTIL Will Smith W Jason Robertson W Wyatt Johnston W Alex Killorn,,J.T. Miller,W,7.76%,3
34,5050060595,Quail13,0,102.3,C Macklin Celebrini C Mitch Marner D Dougie Hamilton D Esa Lindell G Logan Thompson UTIL Jesper Bratt W Pavel Dorofeyev W Will Smith W Collin Graf,,Wyatt Johnston,W,7.76%,19.5
35,5049707564,fborch,0,102.100006,C Pavel Buchnevich C Dalibor Dvorsky D Darren Raddysh D Dougie Hamilton G Devin Cooley UTIL Jake Neighbours W Nikita Kucherov W Brandon Hagel W Jordan Kyrou,,Brock Nelson,C,6.90%,4.1
36,5050017967,Mr_Papageorgio,0,101.6,C Macklin Celebrini C Matty Beniers D Brandon Montour D Mario Ferraro G Logan Thompson UTIL Jack Hughes W Jared McCann W Will Smith W Adam Gaudette,,Jake Oettinger,G,6.90%,13
37,5049961655,reign0187,0,101.399994,C Nathan MacKinnon C Brock Nelson D Carson Soucy D Vincent Desharnais G Devin Cooley UTIL J.T. Miller W Martin Necas W Victor Olofsson W Yegor Sharangovich,,Matt Duchene,C,6.90%,10
38,5050019536,elicopterboy,0,100.1,C Nathan MacKinnon C Macklin Celebrini D Mario Ferraro D Zach Whitecloud G Jake Oettinger UTIL Matty Beniers W Jordan Eberle W Will Smith W Victor Olofsson,,Jacob Markstrom,G,6.90%,6.7
39,5049757373,uziebeatz (1/3),0,100,C Nathan MacKinnon C Morgan Frost D Cale Makar D Nick Seeler G Andrei Vasilevskiy UTIL Mario Ferraro W Wyatt Johnston W Victor Olofsson W Max Domi,,Vincent Trocheck,C,6.90%,3
40,5050033414,Bears21,0,99.00001,C Macklin Celebrini C Mitch Marner D Dougie Hamilton D Simon Nemec G Philipp Grubauer UTIL Will Smith W Pavel Dorofeyev W Jared McCann W Collin Graf,,Artemi Panarin,W,6.90%,4.5
41,5050060363,codeman10,0,98.8,C Nathan MacKinnon C Mitch Marner D J.J. Moser D Jeremy Lauzon G Lukas Dostal UTIL Victor Olofsson W Martin Necas W Pavel Dorofeyev W Reilly Smith,,Andrei Vasilevskiy,G,6.90%,14.4
42,5049760079,uziebeatz (3/3),0,98.700005,C Nathan MacKinnon C Morgan Frost D Cale Makar D Nick Seeler G Andrei Vasilevskiy UTIL Victor Olofsson W Wyatt Johnston W Max Domi W Easton Cowan,,Mitch Marner,C,6.03%,1.5
43,5050059632,xPipeDreams,0,98.50001,C Nathan MacKinnon C Matt Duchene D Jackson LaCombe D Yan Kuznetsov G Anthony Stolarz UTIL Conor Garland W Wyatt Johnston W Cutter Gauthier W Victor Olofsson,,Mika Zibanejad,C,6.03%,12
44,5049482515,Cicima6709 (1/3),0,98.200005,C Nathan MacKinnon C Macklin Celebrini D Dougie Hamilton D Brett Pesce G Logan Thompson UTIL Vladislav Gavrikov W Will Smith W Victor Olofsson W Alex Killorn,,Roope Hintz,C,6.03%,12.8
45,5050076909,TheWrightDude,0,97.100006,C Macklin Celebrini C Matty Beniers D Vince Dunn D Dougie Hamilton G Logan Thompson UTIL Jordan Eberle W Jared McCann W Jesper Bratt W Will Smith,,Jason Robertson,W,6.03%,19.3
46,5050069516,LushyLeanPocket (1/3),0,96.80001,C Macklin Celebrini C Dominic James D J.J. Moser D Troy Stecher G Kevin Lankinen UTIL Nathan MacKinnon W Martin Necas W Will Smith W Victor Olofsson,,Alexander Wennberg,C,6.03%,8.2
46,5049704321,CosaSpeciale (3/3),0,96.8,C Roope Hintz C Matt Duchene D Miro Heiskanen D Filip Hronek G Kevin Lankinen UTIL Pavel Buchnevich W Jason Robertson W Wyatt Johnston W Jordan Kyrou,,Anthony Cirelli,C,6.03%,9.3
48,5050077264,gutp (3/3),0,96.00001,C Nathan MacKinnon C Macklin Celebrini D Dougie Hamilton D Nick Seeler G Anthony Stolarz UTIL Chris Kreider W Jordan Kyrou W Will Smith W Victor Olofsson,,Alex Killorn,W,5.17%,2.8
49,5049584084,B_Heals152 (2/3),0,95.80001,C Nathan MacKinnon C Macklin Celebrini D Sam Malinski D Charle-Edouard D'Astous G Anthony Stolarz UTIL Will Smith W Tyler Toffoli W Victor Olofsson W Yegor Sharangovich,,Rasmus Sandin,D,5.17%,9.7
50,5049682016,papas1175,0,95.40001,C Nathan MacKinnon C Mika Zibanejad D Samuel Girard D Jonas Siegenthaler G Lukas Dostal UTIL Gabe Perreault W Martin Necas W J.T. Miller W Victor Olofsson,,Gabe Perreault,W,5.17%,2.8
51,5049563273,jdmercer (2/2),0,94.600006,C Jack Hughes C Matt Duchene D Dougie Hamilton D Sam Malinski G Philipp Grubauer UTIL Jared McCann W Wyatt Johnston W Timo Meier W Victor Olofsson,,Zach Whitecloud,D,5.17%,6.9
52,5049769040,Rickyk07,0,94.200005,C Macklin Celebrini C Vincent Trocheck D Dougie Hamilton D Sam Malinski G Anthony Stolarz UTIL Cody Glass W Artemi Panarin W Will Smith W Arseny Gritsyuk,,Connor Zary,W,4.31%,6.3
53,5049848740,ariedoz (1/2),0,93.6,C Nathan MacKinnon C Matty Beniers D Vince Dunn D John Klingberg G Andrei Vasilevskiy UTIL Jared McCann W Jordan Eberle W Will Smith W Victor Olofsson,,MacKenzie Weegar,D,4.31%,12.5
54,5049954392,isupol (2/3),0,92.4,C Nathan MacKinnon C Matty Beniers D Vince Dunn D Tom Willander G Jordan Binnington UTIL Martin Necas W Jared McCann W Jordan Eberle W Victor Olofsson,,MacKenzie Blackwood,G,4.31%,-11.9
55,5049458572,Koronin (3/3),0,92.200005,C Auston Matthews C Macklin Celebrini D Dougie Hamilton D John Klingberg G Anthony Stolarz UTIL Will Smith W Bobby McMann W Victor Olofsson W Max Domi,,Max Domi,W,4.31%,6.5
55,5049851076,giantsquid (1/2),0,92.200005,C Nathan MacKinnon C Elias Pettersson D Brandon Montour D Nick Seeler G Philipp Grubauer UTIL Tyler Myers W Martin Necas W Jake DeBrusk W Victor Olofsson,,Nico Hischier,C,4.31%,19.3
57,5049891233,clothsofheaven (2/2),0,91.9,C Nathan MacKinnon C Michael Misa D Cale Makar D Tom Willander G Philipp Grubauer UTIL Jake DeBrusk W Martin Necas W Victor Olofsson W Adam Gaudette,,Connor Brown,W,4.31%,11.3
58,5049610846,q80minouma,0,91.3,C Nathan MacKinnon C Dylan Strome D Morgan Rielly D Dougie Hamilton G Lukas Dostal UTIL Nazem Kadri W Ryan Leonard W Victor Olofsson W Connor Brown,,Ryan Strome,UTIL,4.31%,3
59,5049845090,jeffank85 (1/2),0,91.00001,C Nathan MacKinnon C Alexander Wennberg D Cale Makar D Louis Crevier G Philipp Grubauer UTIL Matvei Gridin W Martin Necas W Victor Olofsson W Connor Zary,,Pavel Dorofeyev,W,4.31%,13
60,5050069552,JohnyDrama (3/3),0,90.399994,C Matty Beniers C Jack Drury D Darren Raddysh D Rasmus Sandin G Jake Oettinger UTIL Nikita Kucherov W Brandon Hagel W Will Smith W Victor Olofsson,,Cody Glass,UTIL,4.31%,33.6
61,5049984613,saulgoodman23 (3/3),0,89.9,C Anthony Cirelli C Filip Chytil D Darren Raddysh D Zach Whitecloud G Samuel Ersson UTIL Drew O'Connor W Nikita Kucherov W Brandon Hagel W Brock Boeser,,Jake Guentzel,UTIL,4.31%,5.8
62,5049987054,easton136,0,89.799995,C Macklin Celebrini C Justin Sourdif D Vladislav Gavrikov D John Klingberg G Logan Thompson UTIL Artemi Panarin W Will Smith W Ethen Frank W Alexis Lafreniere,,Arseny Gritsyuk,W,4.31%,5
63,5049658506,novice1,0,89.4,C Alexander Wennberg C Chandler Stephenson D Cale Makar D Mario Ferraro G Jacob Markstrom UTIL Jake Guentzel W Martin Necas W Tyler Toffoli W Pavol Regenda,,Jake DeBrusk,W,4.31%,0
64,5049545793,oshevach,0,88.700005,C Macklin Celebrini C Matty Beniers D Vince Dunn D Brent Burns G Philipp Grubauer UTIL Jared McCann W Jordan Eberle W Tyler Toffoli W Will Smith,,Pavel Buchnevich,UTIL,4.31%,16.5
64,5049911006,jagibbs22 (1/2),0,88.700005,C Roope Hintz C Matty Beniers D Brandon Montour D Dougie Hamilton G Andrei Vasilevskiy UTIL Mavrik Bourque W Jason Robertson W Jared McCann W Jordan Eberle,,Nazem Kadri,C,3.45%,1.5
66,5049429028,gordylamb,0,88.4,C Macklin Celebrini C Mitch Marner D Dougie Hamilton D John Klingberg G Logan Thompson UTIL Timo Meier W Jesper Bratt W Will Smith W Reilly Smith,,Yegor Sharangovich,W,3.45%,17.4
67,5050071757,cdumit,0,87.6,C Anthony Cirelli C Matty Beniers D Charle-Edouard D'Astous D Rasmus Sandin G Devin Cooley UTIL Jordan Eberle W Nikita Kucherov W Brandon Hagel W Jared McCann,,Auston Matthews,C,3.45%,4.5
68,5049458571,Koronin (2/3),0,87.2,C Nathan MacKinnon C Mikael Backlund D MacKenzie Weegar D Tom Willander G MacKenzie Blackwood UTIL Dougie Hamilton W Martin Necas W Victor Olofsson W Yegor Sharangovich,,Brett Pesce,D,3.45%,1.3
69,5049789145,jtmistre,0,87.1,C Nathan MacKinnon C John Tavares D Josh Manson D J.J. Moser G Andrei Vasilevskiy UTIL Matias Maccelli W Jake Guentzel W Matthew Knies W Victor Olofsson,,Chandler Stephenson,C,3.45%,1.3
70,5049992421,jeffank85 (2/2),0,86.299995,C Nathan MacKinnon C Nazem Kadri D Cale Makar D Nick Seeler G Devin Cooley UTIL MacKenzie Weegar W Victor Olofsson W Connor Zary W Matvei Gridin,,Brandon Montour,D,3.45%,5.6
71,5049940106,JohnyDrama (1/3),0,85.899994,C Matty Beniers C Alexander Wennberg D Darren Raddysh D Tom Willander G Jacob Markstrom UTIL Jaden Schwartz W Nikita Kucherov W Brandon Hagel W Victor Olofsson,,Artturi Lehkonen,W,3.45%,0
72,5049973674,dukedog71,0,85.799995,C Brock Nelson C Cody Glass D Darren Raddysh D Mario Ferraro G Philipp Grubauer UTIL Pavol Regenda W Brandon Hagel W Artturi Lehkonen W Valeri Nichushkin,,Filip Hronek,D,3.45%,4.1
73,5049689960,bkreider (1/3),0,84.4,C Auston Matthews C Macklin Celebrini D Dougie Hamilton D John Klingberg G Anthony Stolarz UTIL Max Domi W Tyler Toffoli W Will Smith W Collin Graf,,Elias Pettersson,C,3.45%,7.6
74,5050004516,scotch2620,0,83.99999,C Nathan MacKinnon C Brock Nelson D Esa Lindell D Mario Ferraro G Lukas Dostal UTIL Macklin Celebrini W Will Smith W Gabe Perreault W Jonatan Berggren,,Jake Neighbours,UTIL,3.45%,6.5
75,5049817030,saulgoodman23 (1/3),0,83.899994,C Nathan MacKinnon C Mikael Granlund D Cale Makar D Zach Whitecloud G Devin Cooley UTIL Sam Malinski W Beckett Sennecke W Victor Olofsson W Alex Killorn,,Louis Crevier,D,3.45%,3
76,5049919470,jagibbs22 (2/2),0,83.8,C Macklin Celebrini C Jack Hughes D Simon Nemec D Louis Crevier G Jacob Markstrom UTIL Jesper Bratt W Timo Meier W Will Smith W Collin Graf,,Alex Nedeljkovic,G,3.45%,22.1
77,5049482713,Cicima6709 (3/3),0,83.200005,C Nathan MacKinnon C Nico Hischier D Dougie Hamilton D Simon Nemec G Anthony Stolarz UTIL Timo Meier W Jesper Bratt W Will Smith W Victor Olofsson,,J.J. Moser,D,3.45%,5.6
78,5049961893,cutnutz35 (3/3),0,82.7,C Nathan MacKinnon C Nico Hischier D Jakob Chychrun D Philip Broberg G Jacob Markstrom UTIL Pavel Buchnevich W Tom Wilson W Dawson Mercer W Nick Lardis,,Mikael Granlund,C,3.45%,9.3
79,5049863903,Buckingham21,0,82.6,C Roope Hintz C Matt Duchene D Vladislav Gavrikov D Will Borgen G Jake Oettinger UTIL Vincent Trocheck W Jason Robertson W Artemi Panarin W Ryan Strome,,Reilly Smith,W,2.59%,6.5
80,5049961892,cutnutz35 (2/3),0,81.899994,C Jack Hughes C Justin Sourdif D Louis Crevier D Rasmus Sandin G Jacob Markstrom UTIL Oliver Bjorkstrand W Nikita Kucherov W Tom Wilson W Aliaksei Protas,,Esa Lindell,D,2.59%,12.5
81,5049945366,Jstar03,0,80.600006,C Anthony Cirelli C Alexander Wennberg D Sam Malinski D Zach Whitecloud G Philipp Grubauer UTIL Will Smith W Nikita Kucherov W Brandon Hagel W Tyler Toffoli,,Valeri Nichushkin,UTIL,2.59%,2.8
82,5049822407,saulgoodman23 (2/3),0,80.5,C Macklin Celebrini C Matty Beniers D Vince Dunn D Zach Whitecloud G Anthony Stolarz UTIL Will Smith W Jake Guentzel W Jared McCann W Jordan Eberle,,Miro Heiskanen,D,2.59%,9.3
83,5050069517,LushyLeanPocket (2/3),0,80.4,C Vincent Trocheck C Dominic James D Vladislav Gavrikov D Jonas Siegenthaler G Jake Oettinger UTIL Macklin Celebrini W Jake Guentzel W J.T. Miller W Will Smith,,Justin Sourdif,C,2.59%,12.1
84,5049883612,clothsofheaven (1/2),0,80.2,C Jack Hughes C Matty Beniers D Darren Raddysh D Dougie Hamilton G Jacob Markstrom UTIL Victor Olofsson W Jared McCann W Jesper Bratt W Jordan Eberle,,Tom Wilson,W,2.59%,9.5
85,5049584085,B_Heals152 (3/3),0,80.100006,C Matty Beniers C Teddy Blueger D Vince Dunn D Nick Seeler G Philipp Grubauer UTIL Jared McCann W Nikita Kucherov W Brandon Hagel W Jordan Eberle,,Morgan Rielly,D,2.59%,9.1
86,5049731502,dtowngigalos,0,80.00001,C Nathan MacKinnon C Macklin Celebrini D Sam Malinski D Brett Pesce G MacKenzie Blackwood UTIL Teddy Blueger W Tyler Toffoli W Will Smith W Victor Olofsson,,Jakob Chychrun,D,2.59%,5.6
87,5049748690,nolt0032 (2/3),0,79.9,C Roope Hintz C Matty Beniers D Vince Dunn D Dougie Hamilton G Jacob Markstrom UTIL Jordan Eberle W Jason Robertson W Jared McCann W Mavrik Bourque,,Pavol Regenda,W,2.59%,13
88,5049551413,OneDropKing (2/3),0,79.6,C Macklin Celebrini C Chandler Stephenson D Brandon Montour D Vince Dunn G Philipp Grubauer UTIL Matty Beniers W Jared McCann W Jordan Eberle W Jordan Kyrou,,Chris Kreider,W,2.59%,10
89,5049950978,THE_PHANTOM_1 (3/3),0,79.3,C Nathan MacKinnon C Noah Laba D Cale Makar D Morgan Rielly G Kevin Lankinen UTIL Gabe Perreault W Martin Necas W Jake Neighbours W Victor Olofsson,,Jackson LaCombe,D,2.59%,7.8
90,5049797188,Cal_Naughton_Jr,0,77.7,C Anthony Cirelli C Matty Beniers D J.J. Moser D Tom Willander G Philipp Grubauer UTIL Jared McCann W Nikita Kucherov W Brandon Hagel W Jordan Eberle,,Michael Misa,C,2.59%,6.5
91,5050072547,ariedoz (2/2),0,77.6,C Mikael Granlund C Matty Beniers D Vince Dunn D Jackson LaCombe G Andrei Vasilevskiy UTIL Jared McCann W Nikita Kucherov W Jordan Eberle W Alex Killorn,,Adam Gaudette,W,2.59%,4.3
92,5050056184,AwesemoJames (2/2),0,77,C Jack Eichel C Mitch Marner D Simon Nemec D Dmitry Orlov G Adin Hill UTIL Elias Pettersson W Pavel Dorofeyev W Timo Meier W Braeden Bowman,,Kevin Lankinen,G,2.59%,-4.2
93,5049978711,drscoopy007,0,76.7,C Nathan MacKinnon C Brock Nelson D Oliver Ekman-Larsson D Mario Ferraro G Andrei Vasilevskiy UTIL Victor Olofsson W Artturi Lehkonen W Tyler Toffoli W Will Smith,,Troy Stecher,D,2.59%,1.3
94,5049482691,Cicima6709 (2/3),0,74.899994,C Nathan MacKinnon C Jack Hughes D Rasmus Sandin D Tom Willander G Anthony Stolarz UTIL Timo Meier W Jesper Bratt W Will Smith W Victor Olofsson,,Beckett Sennecke,W,2.59%,1.5
95,5049551412,OneDropKing (1/3),0,74.299995,C Matty Beniers C Chandler Stephenson D Darren Raddysh D Vince Dunn G Philipp Grubauer UTIL Will Smith W Brandon Hagel W Jared McCann W Jordan Eberle,,Matvei Gridin,UTIL,2.59%,0
96,5049458570,Koronin (1/3),0,74.2,C Nathan MacKinnon C Nazem Kadri D Vince Dunn D Dougie Hamilton G Devin Cooley UTIL Matty Beniers W Jared McCann W Matt Coronato W Connor Zary,,Dmitry Orlov,D,2.59%,1.5
97,5050067158,flashhomer,0,72.3,C Nathan MacKinnon C Brock Nelson D Cale Makar D Brent Burns G Lukas Dostal UTIL Jeff Skinner W Victor Olofsson W Alex Killorn W Jeffrey Viel,,Oliver Bjorkstrand,UTIL,2.59%,3
98,5049748689,nolt0032 (1/3),0,71.899994,C Jack Hughes C Matty Beniers D Jacob Trouba D Dougie Hamilton G Logan Thompson UTIL Vince Dunn W Jared McCann W Jesper Bratt W Jordan Eberle,,Philip Broberg,D,2.59%,4.5
99,5049769763,supremexjp,0,71.399994,C Anthony Cirelli C Chandler Stephenson D Dougie Hamilton D Sam Malinski G Philipp Grubauer UTIL Jake Neighbours W Nikita Kucherov W Brandon Hagel W Victor Olofsson,,Dominic James,C,2.59%,5.8
100,5049551414,OneDropKing (3/3),0,71.299995,C Nathan MacKinnon C Jack Hughes D Jacob Trouba D Dougie Hamilton G Lukas Dostal UTIL Ryan Strome W Jesper Bratt W Yegor Sharangovich W Connor Zary,,Brent Burns,D,1.72%,1.5
101,5049934813,xeqtr1,0,71.1,C Mika Zibanejad C Matty Beniers D Vladislav Gavrikov D Josh Manson G Devin Cooley UTIL Beckett Sennecke W Artemi Panarin W J.T. Miller W Victor Olofsson,,Jacob Trouba,D,1.72%,0
102,5049689961,bkreider (2/3),0,69.3,C Nathan MacKinnon C Jansen Harkins D Jackson LaCombe D John Klingberg G MacKenzie Blackwood UTIL Macklin Celebrini W Will Smith W Chris Kreider W Ryan Strome,,Charle-Edouard D'Astous,D,1.72%,1.3
103,5049948147,mackman1995,0,68.899994,C Anthony Cirelli C Mikael Granlund D Vladislav Gavrikov D Dmitry Orlov G Devin Cooley UTIL Alex Killorn W Nikita Kucherov W Brandon Hagel W Beckett Sennecke,,Teddy Blueger,C,1.72%,13.5
104,5049905472,hawkeyemcnutt (2/2),0,67.899994,C Nathan MacKinnon C Brock Nelson D Sam Malinski D Mario Ferraro G MacKenzie Blackwood UTIL Arseny Gritsyuk W Martin Necas W Victor Olofsson W Collin Graf,,Aliaksei Protas,W,1.72%,15.6
105,5049858441,gemma7,0,67.1,C Nathan MacKinnon C Mikael Granlund D Jake McCabe D Carson Soucy G Anthony Stolarz UTIL Tyler Toffoli W Nikita Kucherov W Jordan Kyrou W Victor Olofsson,,Dylan Strome,C,1.72%,12.3
106,5050069518,LushyLeanPocket (3/3),0,66.7,C Michael Misa C Dominic James D Darren Raddysh D Troy Stecher G Lukas Dostal UTIL Nikita Kucherov W Brandon Hagel W Jake Guentzel W Oliver Bjorkstrand,,Jonas Siegenthaler,D,1.72%,9.3
107,5049950089,JohnyDrama (2/3),0,65,C Vincent Trocheck C Matty Beniers D Morgan Rielly D Tom Willander G Anthony Stolarz UTIL Jared McCann W Nikita Kucherov W Brandon Hagel W Matias Maccelli,,Parker Kelly,UTIL,1.72%,12.8
108,5049748691,nolt0032 (3/3),0,62.899998,C Macklin Celebrini C Vincent Trocheck D Dougie Hamilton D Vladislav Gavrikov G Anthony Stolarz UTIL Tom Willander W Artemi Panarin W Tyler Toffoli W Alexis Lafreniere,,Ethen Frank,W,1.72%,2.6
