Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
14,5050336442,ArtfulPossum (1/70),0,209,C Leon Draisaitl C Fraser Minten D Evan Bouchard D Erik Gudbranson G James Reimer UTIL Connor McDavid W Morgan Geekie W Viktor Arvidsson W Casey Mittelstadt,,Quinn Hughes,UTIL,11.99%,9.1
15,5050758512,giantsquid (7/85),0,207.69998,C Connor McDavid C Pavel Buchnevich D Evan Bouchard D Justin Faulk G James Reimer UTIL Zach Hyman W Jordan Kyrou W Viktor Arvidsson W Jonatan Berggren,,Mats Zuccarello,W,11.60%,6.5
16,5050896353,FATEFELLSHORT (1/4),0,207.6,C Connor McDavid C Pavel Zacha D Evan Bouchard D Andrew Peeke G Jet Greaves UTIL Trevor Moore W Zach Hyman W Ryan Nugent-Hopkins W Viktor Arvidsson,,Nick Suzuki,C,11.36%,12.8
17,5050672708,msgajg10 (1/9),0,207.49998,C Connor McDavid C Charlie Coyle D Evan Bouchard D Uvis Balinskis G Jet Greaves UTIL Cole Sillinger W Zach Hyman W Ryan Nugent-Hopkins W Mathieu Olivier,,Connor Hellebuyck,G,11.29%,4.2
18,5050758580,giantsquid (75/85),0,206.10002,C Connor McDavid C Pavel Buchnevich D Evan Bouchard D K'Andre Miller G Joel Hofer UTIL Zach Hyman W Jordan Kyrou W Jake Neighbours W Marco Kasper,,Jordan Kyrou,UTIL,10.27%,23
19,5050860112,rwalkersc (16/20),0,204.30002,C Connor McDavid C J.T. Compher D Evan Bouchard D Gustav Forsling G James Reimer UTIL Ryan Nugent-Hopkins W Zach Hyman W Andrei Kuzmenko W Marco Kasper,,John Gibson,G,10.09%,20.7
20,5050571571,shift3d23 (6/20),0,204.10002,C Leon Draisaitl C Brayden Schenn D Evan Bouchard D Philip Broberg G Joel Hofer UTIL Zach Hyman W Cole Caufield W Jimmy Snuggerud W Otto Stenberg,,Sebastian Aho,C,10.09%,0
21,5050533502,craftylefty (58/75),0,202.6,C Pavel Buchnevich C Dalibor Dvorsky D Evan Bouchard D Ivan Provorov G Joel Hofer UTIL Connor McDavid W Zach Hyman W Jordan Kyrou W Jake Neighbours,,Hampus Lindholm,D,9.74%,7.6
22,5050798807,scorpionv (18/20),0,202.50002,C Adam Fantilli C Quinton Byfield D Aaron Ekblad D Ben Chiarot G John Gibson UTIL Connor McDavid W Zach Hyman W Mason Marchment W Trevor Moore,,Nikita Kucherov,W,9.11%,31
23,5050798093,markus2299 (4/14),0,201.99998,C Leon Draisaitl C Pavel Buchnevich D Evan Bouchard D Justin Faulk G John Gibson UTIL Connor McDavid W Corey Perry W Andrei Kuzmenko W Josh Anderson,,Ryan Nugent-Hopkins,W,9.08%,8
24,5050714504,Firedog50 (53/85),0,201.40001,C Connor McDavid C Brayden Schenn D Charlie McAvoy D Mattias Ekholm G Joel Hofer UTIL Evan Bouchard W Zach Hyman W Jimmy Snuggerud W Jonatan Berggren,,Evan Bouchard,D,8.97%,64.1
25,5050714498,Firedog50 (47/85),0,200.70001,C Connor McDavid C Pavel Buchnevich D Mattias Ekholm D Hampus Lindholm G Joel Hofer UTIL Evan Bouchard W Zach Hyman W Jordan Kyrou W Jake Neighbours,,Morgan Geekie,UTIL,8.80%,22.8
26,5050533452,craftylefty (8/75),0,199.9,C Leon Draisaitl C Pavel Buchnevich D Evan Bouchard D Mattias Ekholm G John Gibson UTIL Zach Hyman W Jordan Kyrou W Viktor Arvidsson W Jake Neighbours,,Dylan Larkin,C,8.48%,1.5
27,5050530944,marky2513,0,198.8,C Adam Fantilli C Pavel Buchnevich D Zach Werenski D Evan Bouchard G Joel Hofer UTIL Philip Broberg W Nikolaj Ehlers W Connor McMichael W Mason Marchment,,Seth Jarvis,W,8.27%,15
28,5050798095,markus2299 (6/14),0,198.50002,C Connor McDavid C Charlie Coyle D Evan Bouchard D Logan Stanley G Joel Hofer UTIL Ryan Nugent-Hopkins W Zach Hyman W Kent Johnson W Jonatan Berggren,,Lane Hutson,D,8.13%,6.3
29,5050758571,giantsquid (66/85),0,198.2,C Connor McDavid C Pavel Buchnevich D Evan Bouchard D Philip Broberg G Joel Hofer UTIL Zach Hyman W Jordan Kyrou W Jake Neighbours W Eetu Luostarinen,,Corey Perry,W,8.03%,5
30,5050714517,Firedog50 (66/85),0,198.00002,C Leon Draisaitl C Anton Lundell D Evan Bouchard D Hampus Lindholm G John Gibson UTIL Connor McDavid W Vasily Podkolzin W Eetu Luostarinen W Andrew Mangiapane,,Ivan Demidov,W,8.03%,0
31,5050336476,ArtfulPossum (35/70),0,197.7,C Leon Draisaitl C Fraser Minten D Evan Bouchard D Sean Walker G Joel Hofer UTIL Connor McDavid W Morgan Geekie W Vasily Podkolzin W Andrew Mangiapane,,James Reimer,G,7.89%,-3.5
32,5050336453,ArtfulPossum (12/70),0,197.50002,C Leon Draisaitl C Brayden Schenn D Evan Bouchard D Erik Gudbranson G Joel Hofer UTIL Connor McDavid W Jordan Kyrou W Jake Neighbours W Jonatan Berggren,,Brandon Hagel,UTIL,7.61%,13
33,5050592659,shiposki75 (4/10),0,197.1,C Pavel Buchnevich C Brayden Schenn D Evan Bouchard D Charlie McAvoy G Jeremy Swayman UTIL Leon Draisaitl W Zach Hyman W Jordan Kyrou W Jonatan Berggren,,Joel Eriksson Ek,C,7.40%,10
34,5050729281,wazzu24 (3/10),0,196.70001,C Connor McDavid C Pavel Zacha D Charlie McAvoy D Mattias Ekholm G Filip Gustavsson UTIL Evan Bouchard W Zach Hyman W Nick Paul W Casey Mittelstadt,,Pavel Buchnevich,C,7.33%,11
35,5050336481,ArtfulPossum (40/70),0,195.5,C Quinton Byfield C Alex Laferriere D Evan Bouchard D Sean Walker G Brandon Bussi UTIL Leon Draisaitl W Zach Hyman W Corey Perry W Trevor Moore,,Jeremy Swayman,G,7.29%,10.9
36,5050758548,giantsquid (43/85),0,195,C Connor McDavid C Pavel Buchnevich D Evan Bouchard D Mike Matheson G Joel Hofer UTIL Zach Hyman W Jordan Kyrou W Jake Neighbours W Jonatan Berggren,,Andrei Svechnikov,W,7.29%,11.5
37,5050840349,WaitTilNextYear,0,194.20001,C Connor McDavid C Leon Draisaitl D Evan Bouchard D Uvis Balinskis G Joel Hofer UTIL Charlie Coyle W Cole Perfetti W Alex Iafallo W Cole Sillinger,,Jake Walman,D,7.19%,5.6
38,5050474387,ivymoose (2/8),0,193.59999,C Connor McDavid C Pavel Zacha D Evan Bouchard D K'Andre Miller G Jeremy Swayman UTIL Zach Hyman W Viktor Arvidsson W Jackson Blake W Casey Mittelstadt,,Alexander Nikishin,D,6.98%,6.5
39,5050776531,gutp (7/85),0,193.40001,C Connor McDavid C Fraser Minten D Sean Walker D Hampus Lindholm G Joel Hofer UTIL Leon Draisaitl W Cole Caufield W Jordan Kyrou W Viktor Arvidsson,,Juraj Slafkovsky,W,6.91%,11
40,5050466723,Anthonyaquino (2/8),0,192.70001,C Connor McDavid C Jordan Staal D Evan Bouchard D Jalen Chatfield G Sergei Bobrovsky UTIL Leon Draisaitl W Connor McMichael W Mackie Samoskevich W Isaac Howard,,Mike Matheson,D,6.83%,8
41,5050758588,giantsquid (83/85),0,191.9,C Connor McDavid C Pavel Buchnevich D Evan Bouchard D Mattias Ekholm G James Reimer UTIL Zach Hyman W Jordan Kyrou W Jake Neighbours W Eetu Luostarinen,,Kyle Connor,W,6.52%,11.8
42,5050336460,ArtfulPossum (19/70),0,191.59999,C Leon Draisaitl C Fraser Minten D Zach Werenski D Evan Bouchard G John Gibson UTIL Vasily Podkolzin W Morgan Geekie W Viktor Arvidsson W Casey Mittelstadt,,Zach Werenski,D,6.48%,14.5
43,5050809658,pete0six (3/8),0,191.3,C Connor McDavid C Anton Lundell D Evan Bouchard D Uvis Balinskis G James Reimer UTIL Ryan Nugent-Hopkins W Cole Caufield W Eetu Luostarinen W Vladislav Namestnikov,,Gabriel Vilardi,UTIL,6.45%,1.3
44,5050582677,PunaRay,0,191.2,C Leon Draisaitl C Dalibor Dvorsky D Justin Faulk D Mason Lohrei G John Gibson UTIL Kirill Kaprizov W Cole Caufield W Jordan Kyrou W Viktor Arvidsson,,Mark Scheifele,UTIL,6.41%,3
45,5050714487,Firedog50 (36/85),0,191.1,C Alex Laferriere C Pavel Zacha D Charlie McAvoy D Hampus Lindholm G John Gibson UTIL Evan Bouchard W David Pastrnak W Adrian Kempe W Morgan Geekie,,Sean Walker,D,6.24%,3
45,5050780070,Stree (17/40),0,191.1,C Connor McDavid C Pavel Buchnevich D Evan Bouchard D Ben Chiarot G Joel Hofer UTIL Zach Hyman W Jordan Kyrou W Jake Neighbours W Marat Khusnutdinov,,Lucas Raymond,W,6.20%,20.6
47,5050714531,Firedog50 (80/85),0,190.8,C Anthony Cirelli C Pavel Zacha D Evan Bouchard D Hampus Lindholm G John Gibson UTIL Nikita Kucherov W Brandon Hagel W Viktor Arvidsson W Casey Mittelstadt,,Darren Raddysh,D,6.20%,14.3
48,5050957738,gunsmoke_24,0,190.09999,C Connor McDavid C Pavel Zacha D Evan Bouchard D Mason Lohrei G John Gibson UTIL Gage Goncalves W Zach Hyman W Ryan Nugent-Hopkins W Fabian Zetterlund,,Anthony Cirelli,C,5.96%,23
49,5050322610,mnfish42,0,190,C Connor McDavid C Anthony Cirelli D Evan Bouchard D Darren Raddysh G John Gibson UTIL Claude Giroux W Vladimir Tarasenko W Marat Khusnutdinov W Marcus Johansson,,Adrian Kempe,W,5.89%,9.5
50,5050714476,Firedog50 (25/85),0,189.9,C Connor McDavid C Pavel Buchnevich D Charlie McAvoy D Justin Faulk G John Gibson UTIL Zach Hyman W Jordan Kyrou W Viktor Arvidsson W Jake Neighbours,,Jet Greaves,G,5.85%,6
50,5050770861,Cypralex (22/28),0,189.9,C Connor McDavid C Adam Lowry D Evan Bouchard D Hampus Lindholm G Connor Hellebuyck UTIL Viktor Arvidsson W Zach Hyman W Ryan Nugent-Hopkins W Casey Mittelstadt,,Alex Laferriere,C,5.82%,19.5
52,5050436317,goofybh207,0,189.00002,C Dylan Larkin C Pavel Buchnevich D Evan Bouchard D Philip Broberg G Joel Hofer UTIL Connor McDavid W Lucas Raymond W Jimmy Snuggerud W Marco Kasper,,Uvis Balinskis,D,5.82%,4.3
52,5050776579,gutp (55/85),0,189.00002,C Connor McDavid C Leon Draisaitl D J.J. Moser D Hampus Lindholm G Joel Hofer UTIL Jaccob Slavin W Cole Caufield W Jordan Kyrou W Viktor Arvidsson,,Marat Khusnutdinov,W,5.71%,0
54,5050776575,gutp (51/85),0,188.9,C Leon Draisaitl C Pavel Buchnevich D Charlie McAvoy D Sean Walker G Filip Gustavsson UTIL Evan Bouchard W David Pastrnak W Viktor Arvidsson W Trevor Moore,,Brady Tkachuk,W,5.68%,3
55,5050778628,Cypralex (24/28),0,188.80002,C Connor McDavid C Leon Draisaitl D Erik Gudbranson D Logan Stanley G Brandon Bussi UTIL Pavel Zacha W Zach Hyman W Viktor Arvidsson W Casey Mittelstadt,,Jackson Blake,W,5.61%,5
55,5050714528,Firedog50 (77/85),0,188.8,C Connor McDavid C Brayden Schenn D Evan Bouchard D Hampus Lindholm G Joel Hofer UTIL Zach Hyman W Ryan Nugent-Hopkins W Jimmy Snuggerud W Jonatan Berggren,,Noah Dobson,D,5.50%,6
57,5050757192,CosaSpeciale (1/2),0,188.50002,C Connor McDavid C Pavel Buchnevich D Evan Bouchard D Philip Broberg G Joel Hofer UTIL Brayden Schenn W Zach Hyman W Ryan Nugent-Hopkins W Brendan Gallagher,,Dylan Strome,UTIL,5.47%,10
58,5050294200,rajonrondough,0,187.90001,C Connor McDavid C Leon Draisaitl D Sean Walker D Hampus Lindholm G Joel Hofer UTIL Jaccob Slavin W Cole Caufield W Jordan Kyrou W Viktor Arvidsson,,Kevin Fiala,W,5.43%,2.8
58,5050773420,gutp (1/85),0,187.90001,C Connor McDavid C Leon Draisaitl D Sean Walker D Hampus Lindholm G Joel Hofer UTIL Jaccob Slavin W Cole Caufield W Jordan Kyrou W Viktor Arvidsson,,Mattias Ekholm,D,5.36%,7.6
60,5050777696,corksoaker (36/36),0,187.79999,C Elias Lindholm C Jordan Staal D Evan Bouchard D Alexander Nikishin G Filip Gustavsson UTIL Connor McDavid W Cole Caufield W Ivan Demidov W Casey Mittelstadt,,Jonathan Toews,C,5.33%,1.5
61,5050533461,craftylefty (17/75),0,187.6,C Elias Lindholm C Pavel Zacha D Evan Bouchard D Charlie McAvoy G Jeremy Swayman UTIL Jordan Kyrou W David Pastrnak W Morgan Geekie W Viktor Arvidsson,,Logan Stankoven,C,5.26%,4.5
62,5050776599,gutp (75/85),0,187.50002,C Connor McDavid C Leon Draisaitl D Hampus Lindholm D Erik Gudbranson G Joel Hofer UTIL Sean Walker W Cole Caufield W Jordan Kyrou W Viktor Arvidsson,,Matthew Tkachuk,W,5.19%,16
63,5050714512,Firedog50 (61/85),0,187.40001,C Connor McDavid C Pavel Buchnevich D Justin Faulk D Hampus Lindholm G Joel Hofer UTIL Zach Hyman W Cole Caufield W Jordan Kyrou W Jake Neighbours,,Brock Faber,D,5.08%,2.8
64,5050965560,KeyRayLin (1/2),0,186.90001,C Connor McDavid C Pavel Buchnevich D Evan Bouchard D Charlie McAvoy G John Gibson UTIL Elias Lindholm W Ryan Nugent-Hopkins W Kent Johnson W Andrei Kuzmenko,,Charlie Lindgren,G,5.08%,4.8
65,5050533470,craftylefty (26/75),0,186.59999,C Connor McDavid C Brayden Schenn D Evan Bouchard D Alexander Nikishin G Joel Hofer UTIL Ryan Nugent-Hopkins W Zach Hyman W Otto Stenberg W Jonatan Berggren,,Ivan Provorov,D,5.01%,2.8
66,5050776550,gutp (26/85),0,186.40001,C Connor McDavid C Leon Draisaitl D Damon Severson D Hampus Lindholm G Joel Hofer UTIL Jaccob Slavin W Cole Caufield W Jordan Kyrou W Viktor Arvidsson,,Sam Montembeault,G,5.01%,-2.1
67,5050785168,slvrsurfr,0,186.3,C Connor McDavid C Pavel Zacha D Evan Bouchard D Jared Spurgeon G Filip Gustavsson UTIL Logan Stankoven W Jake Guentzel W James van Riemsdyk W Corey Perry,,Marcus Johansson,W,4.98%,1.5
67,5050224551,AdrocksBucksWinItAll (22/50),0,186.29999,C Leon Draisaitl C Fraser Minten D Evan Bouchard D Sean Walker G John Gibson UTIL Zach Hyman W Ryan Nugent-Hopkins W Viktor Arvidsson W Casey Mittelstadt,,Dylan Cozens,C,4.91%,4.5
69,5050777691,corksoaker (31/36),0,186.09999,C Oliver Kapanen C Pavel Buchnevich D Evan Bouchard D Justin Faulk G Joel Hofer UTIL Connor McDavid W Juraj Slafkovsky W Jordan Kyrou W Jake Neighbours,,Adam Fantilli,UTIL,4.91%,26
70,5050798091,markus2299 (2/14),0,185.6,C Connor McDavid C Logan Stankoven D Evan Bouchard D Erik Gudbranson G Jet Greaves UTIL Zach Hyman W Boone Jenner W Jackson Blake W Taylor Hall,,Andrei Kuzmenko,W,4.87%,5.6
71,5050888316,sampoulos1 (15/85),0,185.40001,C Sean Monahan C Fraser Minten D Evan Bouchard D J.J. Moser G John Gibson UTIL Leon Draisaitl W Zach Hyman W Ryan Nugent-Hopkins W Boone Jenner,,Sean Monahan,C,4.80%,12.8
72,5050714499,Firedog50 (48/85),0,185,C Elias Lindholm C Pavel Buchnevich D Evan Bouchard D Charlie McAvoy G John Gibson UTIL Jordan Kyrou W David Pastrnak W Morgan Geekie W Jake Neighbours,,Casey Mittelstadt,W,4.80%,5
73,5050418788,B_Heals152 (69/85),0,184.90001,C Connor McDavid C Leon Draisaitl D Evan Bouchard D Mason Lohrei G Filip Gustavsson UTIL Cole Perfetti W Viktor Arvidsson W Casey Mittelstadt W Vladislav Namestnikov,,Josh Morrissey,D,4.73%,7.1
73,5050780061,Stree (8/40),0,184.90001,C Connor McDavid C Pavel Buchnevich D Evan Bouchard D Hampus Lindholm G Jonas Johansson UTIL Zach Hyman W Jordan Kyrou W Jake Neighbours W Marcus Johansson,,Moritz Seider,D,4.70%,6.9
73,5050797658,scorpionv (3/20),0,184.9,C Nick Suzuki C Elias Lindholm D Evan Bouchard D Charlie McAvoy G Filip Gustavsson UTIL Pavel Zacha W Cole Caufield W Morgan Geekie W Ivan Demidov,,Boone Jenner,W,4.70%,7.3
76,5050871373,bizzell88 (55/85),0,184.8,C Leon Draisaitl C Brayden Schenn D Evan Bouchard D John Carlson G Sam Montembeault UTIL Martin Fehervary W Cole Caufield W Lucas Raymond W Andrew Mangiapane,,Vladimir Tarasenko,W,4.63%,4.3
77,5050776591,gutp (67/85),0,184.50002,C Connor McDavid C Leon Draisaitl D Charlie McAvoy D Hampus Lindholm G Filip Gustavsson UTIL Trevor Moore W Jordan Kyrou W Boone Jenner W Viktor Arvidsson,,Alex DeBrincat,W,4.59%,14.5
78,5050562434,rhelt24 (40/59),0,184.09999,C Anthony Cirelli C Brayden Schenn D Evan Bouchard D Mattias Ekholm G John Gibson UTIL Jimmy Snuggerud W Nikita Kucherov W Brandon Hagel W Jonatan Berggren,,Jake Neighbours,W,4.59%,3
79,5050776598,gutp (74/85),0,183.80002,C Connor McDavid C Fraser Minten D Sean Walker D Hampus Lindholm G Joel Hofer UTIL Jordan Kyrou W David Pastrnak W Cole Caufield W Viktor Arvidsson,,Sam Bennett,C,4.56%,14.5
79,5050714482,Firedog50 (31/85),0,183.8,C Alex Laferriere C Elias Lindholm D Evan Bouchard D Charlie McAvoy G Filip Gustavsson UTIL Jordan Kyrou W David Pastrnak W Morgan Geekie W Corey Perry,,K'Andre Miller,D,4.45%,2.6
79,5050914869,TB701 (37/44),0,183.79999,C Pavel Zacha C Jonathan Toews D Evan Bouchard D Brandt Clarke G Filip Gustavsson UTIL Leon Draisaitl W Zach Hyman W Morgan Geekie W Zack Bolduc,,Oliver Kapanen,C,4.31%,1.5
82,5050794060,Cypralex (28/28),0,183.40001,C Connor McDavid C Nick Suzuki D Erik Gudbranson D Logan Stanley G Connor Hellebuyck UTIL Viktor Arvidsson W Zach Hyman W Cole Caufield W Casey Mittelstadt,,Brandt Clarke,D,4.24%,17.9
83,5050649412,anxiousadams41 (7/10),0,183.1,C Connor McDavid C Leon Draisaitl D Evan Bouchard D Logan Stanley G Sam Montembeault UTIL Lucas Raymond W Cole Perfetti W Nino Niederreiter W Vladislav Namestnikov,,Jake Guentzel,W,4.10%,31
84,5050776607,gutp (83/85),0,182.90001,C Connor McDavid C Leon Draisaitl D Sean Walker D Erik Gudbranson G Joel Hofer UTIL Dylan Samberg W Cole Caufield W Jordan Kyrou W Viktor Arvidsson,,Alex Iafallo,W,4.10%,0
85,5050776573,gutp (49/85),0,182.70001,C Connor McDavid C Leon Draisaitl D Charlie McAvoy D Hampus Lindholm G Filip Gustavsson UTIL Mike Matheson W Jordan Kyrou W Viktor Arvidsson W Marco Kasper,,Taylor Hall,W,3.96%,10
86,5050776569,gutp (45/85),0,182.50002,C Connor McDavid C Alex Laferriere D Charlie McAvoy D Dylan Samberg G Filip Gustavsson UTIL Trevor Moore W David Pastrnak W Jordan Kyrou W Viktor Arvidsson,,Damon Severson,D,3.89%,1.5
87,5050925165,ShineCrazyDiamond (2/8),0,182.20001,C Leon Draisaitl C Adam Fantilli D Evan Bouchard D Uvis Balinskis G Connor Ingram UTIL Andrew Mangiapane W Kirill Marchenko W Mason Marchment W Vasily Podkolzin,,Connor McMichael,W,3.89%,24
88,5050758527,giantsquid (22/85),0,182.09999,C Dylan Larkin C Sean Monahan D Evan Bouchard D Moritz Seider G John Gibson UTIL Jordan Kyrou W Alex DeBrincat W Lucas Raymond W Marco Kasper,,Tom Wilson,UTIL,3.86%,12.6
89,5050853482,johnatan23369,0,181.70001,C Nick Suzuki C Sean Monahan D Jake Sanderson D Charlie McAvoy G John Gibson UTIL Carter Verhaeghe W Cole Caufield W Mats Zuccarello W Mason Marchment,,Anton Lundell,C,3.86%,10.5
90,5050336485,ArtfulPossum (44/70),0,181.2,C Leon Draisaitl C Brayden Schenn D Evan Bouchard D Dylan Samberg G Connor Hellebuyck UTIL Connor McDavid W Jimmy Snuggerud W Vasily Podkolzin W Jonatan Berggren,,Charlie Coyle,C,3.79%,27.1
91,5050938340,kokol (1/3),0,181.1,C Connor McDavid C Leon Draisaitl D Evan Bouchard D J.J. Moser G Jeremy Swayman UTIL Jimmy Snuggerud W Oliver Bjorkstrand W Marat Khusnutdinov W Isaac Howard,,Connor Ingram,G,3.79%,-4.2
92,5050668320,Feared1,0,180.7,C Ryan Hartman C Pavel Zacha D Charlie McAvoy D Jake Walman G John Gibson UTIL Evan Bouchard W Zach Hyman W Mats Zuccarello W Morgan Geekie,,Jaccob Slavin,D,3.79%,9.5
93,5050776595,gutp (71/85),0,180.00002,C Connor McDavid C Elias Lindholm D Charlie McAvoy D Hampus Lindholm G Filip Gustavsson UTIL Leon Draisaitl W Jordan Kyrou W Viktor Arvidsson W Trevor Moore,,Justin Sourdif,C,3.75%,16.5
94,5050336469,ArtfulPossum (28/70),0,179.90001,C Leon Draisaitl C Adam Lowry D Evan Bouchard D Erik Gudbranson G Filip Gustavsson UTIL Connor McDavid W Ryan Nugent-Hopkins W Nino Niederreiter W Vladislav Namestnikov,,Jake Sanderson,D,3.75%,10.8
94,5050776554,gutp (30/85),0,179.90001,C Connor McDavid C Leon Draisaitl D Sean Walker D Hampus Lindholm G Joel Hofer UTIL Jordan Kyrou W Cole Caufield W Viktor Arvidsson W Nino Niederreiter,,Kirill Marchenko,W,3.61%,15.8
94,5050776601,gutp (77/85),0,179.90001,C Connor McDavid C Leon Draisaitl D Charlie McAvoy D Dylan Samberg G Filip Gustavsson UTIL Trevor Moore W Jordan Kyrou W Boone Jenner W Viktor Arvidsson,,Alexandre Carrier,D,3.47%,1.3
94,5050375388,miamimike,0,179.9,C Connor McDavid C Brayden Schenn D Evan Bouchard D Mason Lohrei G Connor Hellebuyck UTIL Andrei Kuzmenko W Zach Hyman W Ryan Nugent-Hopkins W Matt Savoie,,Mason Lohrei,D,3.40%,2.8
98,5050397979,gottagetthiswiiin (7/17),0,179.79999,C Connor McDavid C Alex Turcotte D Evan Bouchard D Brandt Clarke G Darcy Kuemper UTIL Andrei Kuzmenko W Kevin Fiala W Morgan Geekie W Alex Steeves,,Matt Boldy,W,3.40%,21.3
99,5050531939,nickenyon6,0,179.40001,C Connor McDavid C Leon Draisaitl D Ivan Provorov D Sean Walker G Filip Gustavsson UTIL J.J. Moser W Cole Caufield W Viktor Arvidsson W Trevor Moore,,Fraser Minten,C,3.40%,15
100,5050776609,gutp (85/85),0,179.20001,C Connor McDavid C Fraser Minten D Sean Walker D Dylan Samberg G Joel Hofer UTIL Jordan Kyrou W David Pastrnak W Cole Caufield W Viktor Arvidsson,,Darcy Kuemper,G,3.36%,9.5
101,5050777694,corksoaker (34/36),0,179.09999,C Pavel Buchnevich C Dalibor Dvorsky D Evan Bouchard D Justin Faulk G Joel Hofer UTIL Jordan Kyrou W Nikita Kucherov W Brandon Hagel W Jake Neighbours,,Jonas Johansson,G,3.29%,-4.9
102,5050555290,Sleddog79,0,179.00002,C Connor McDavid C Jonathan Toews D Evan Bouchard D Dylan Samberg G Joel Hofer UTIL Fraser Minten W Zach Hyman W Ryan Nugent-Hopkins W Cole Perfetti,,Marco Kasper,W,3.22%,18
102,5050141084,Bankster17,0,179,C Connor McDavid C Adam Lowry D Evan Bouchard D Mike Matheson G Filip Gustavsson UTIL Vladislav Namestnikov W Zach Hyman W Ryan Nugent-Hopkins W Nino Niederreiter,,Justin Faulk,D,3.22%,14.9
102,5050758542,giantsquid (37/85),0,179,C Leon Draisaitl C Pavel Buchnevich D Evan Bouchard D Hampus Lindholm G Joel Hofer UTIL Ryan Nugent-Hopkins W Zach Hyman W Jordan Kyrou W Eetu Luostarinen,,Jimmy Snuggerud,W,3.19%,10.6
105,5050727271,12PackAbs (5/8),0,178.5,C Connor McDavid C Brayden Schenn D Evan Bouchard D Ben Chiarot G James Reimer UTIL Ryan Nugent-Hopkins W Zach Hyman W Jimmy Snuggerud W Jonatan Berggren,,Mason Marchment,UTIL,3.08%,41
