Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
109,5055887403,DoddFrank,0,105.7,C Ryan Hartman C Mikael Granlund D Shayne Gostisbehere D Dougie Hamilton G Jeremy Swayman UTIL Jason Zucker W Evgeni Malkin W Morgan Geekie W Steven Stamkos,,Kris Letang,D,2.53%,7.1
110,5055710479,Billdo347,0,105.5,C Nathan MacKinnon C Jason Dickinson D Noah Dobson D Kaiden Guhle G Ilya Sorokin UTIL Matthew Tkachuk W Seth Jarvis W Lucas Raymond W Konsta Helenius,,Pavel Mintyukov,D,2.36%,1.3
110,5055830270,catfish3735,0,105.5,C Nico Hischier C Evan Rodrigues D Brandon Montour D Filip Hronek G John Gibson UTIL Elias Pettersson W Sam Reinhart W Beckett Sennecke W Jesper Bratt,,Arturs Silovs,G,2.36%,11.6
112,5055880288,kozy6813,0,105.4,C Christian Dvorak C Logan Stankoven D Evan Bouchard D Jamie Drysdale G Ilya Sorokin UTIL Zach Hyman W Ryan Nugent-Hopkins W Travis Konecny W Taylor Hall,,Brent Burns,D,2.36%,4.1
113,5055900346,bctp,0,105.299995,C Wyatt Johnston C Dylan Larkin D Thomas Harley D Bowen Byram G Alex Lyon UTIL Steven Stamkos W Carter Verhaeghe W Jesper Bratt W Josh Doan,,Bo Horvat,C,2.36%,10.6
114,5055865749,kriemersma,0,105.200005,C Sidney Crosby C Pavel Zacha D Charlie McAvoy D Erik Karlsson G Alex Lyon UTIL Beckett Sennecke W Rickard Rakell W Viktor Arvidsson W Kasperi Kapanen,,Brad Marchand,W,2.36%,3
114,5055828053,ethpix,0,105.2,C Ryan O'Reilly C Mikael Granlund D Shayne Gostisbehere D Justin Faulk G Devin Cooley UTIL Steven Stamkos W Zach Hyman W Jared McCann W Evgeni Malkin,,Alex Laferriere,C,2.36%,7.3
116,5055705034,Pacinger35,0,105.1,C Tage Thompson C Bo Horvat D Bowen Byram D K'Andre Miller G Alex Lyon UTIL Zach Benson W Matt Boldy W Victor Olofsson W Jack Quinn,,Josh Doan,UTIL,2.36%,4.1
116,5055758724,Zooloo,0,105.1,C Nick Suzuki C Dylan Larkin D Darnell Nurse D Hampus Lindholm G John Gibson UTIL Marco Kasper W Cole Caufield W Alex DeBrincat W Morgan Geekie,,Ryan McDonagh,UTIL,2.36%,11.4
116,5055802805,repo,0,105.1,C Anthony Cirelli C Teddy Blueger D Evan Bouchard D Ryan Shea G Colten Ellis UTIL Evgeni Malkin W Seth Jarvis W J.T. Miller W Steven Stamkos,,Esa Lindell,D,2.36%,11.4
119,5055800982,massajmike,0,105.00001,C Joel Eriksson Ek C Mikael Granlund D Darren Raddysh D Mattias Samuelsson G Andrei Vasilevskiy UTIL Matt Duchene W Beckett Sennecke W Jared McCann W Morgan Geekie,,Frank Nazar,W,2.19%,11.5
120,5055673080,danno_35,0,104.80001,C Tage Thompson C Tommy Novak D Charlie McAvoy D Mattias Samuelsson G Lukas Dostal UTIL Matty Beniers W Alex DeBrincat W Josh Doan W Jordan Eberle,,Teddy Blueger,C,2.19%,13.5
121,5055742980,Bowlmaster,0,104.700005,C Leon Draisaitl C Brayden Schenn D Roman Josi D Brady Skjei G Ilya Sorokin UTIL Beckett Sennecke W Filip Forsberg W Jimmy Snuggerud W Jonatan Berggren,,Morgan Rielly,D,2.19%,15.6
121,5055846968,MarcoRacin,0,104.700005,C Mark Scheifele C Matty Beniers D Cam York D Mattias Samuelsson G Andrei Vasilevskiy UTIL Alex DeBrincat W Evgeni Malkin W Steven Stamkos W Jason Zucker,,Nikita Tolopilo,G,2.19%,28.4
123,5055863572,NikeGriffin32,0,104.5,C Sidney Crosby C Matty Beniers D Darren Raddysh D Hampus Lindholm G Ilya Sorokin UTIL Jordan Eberle W Rickard Rakell W Jared McCann W Justin Brazeau,,Timo Meier,W,2.19%,10.5
123,5055908671,mjc1960,0,104.5,C Mikael Granlund C Matty Beniers D Darren Raddysh D Tony DeAngelo G Jakub Dobes UTIL Jacob Trouba W Rickard Rakell W Will Smith W Beckett Sennecke,,John Tavares,C,2.19%,4.5
125,5055681588,jjwd,0,104.100006,C Connor McDavid C Elias Pettersson D Evan Bouchard D Mattias Ekholm G Nikita Tolopilo UTIL Jonathan Lekkerimaki W Ryan Nugent-Hopkins W Justin Brazeau W Ondrej Palat,,Connor Bedard,C,2.19%,14.5
126,5055689761,ldmoney,0,104,C Sebastian Aho C Jean-Gabriel Pageau D Matthew Schaefer D Shayne Gostisbehere G Andrei Vasilevskiy UTIL Jared McCann W Trevor Zegras W Owen Tippett W Tyler Bertuzzi,,Kasperi Kapanen,W,2.19%,17.9
126,5055720884,CoffeeInBed,0,104,C Dylan Larkin C Aatu Raty D Moritz Seider D Tom Willander G Filip Gustavsson UTIL Jake DeBrusk W Alex DeBrincat W Lucas Raymond W Justin Brazeau,,Andrew Copp,UTIL,2.02%,5
128,5055825718,PensDangleSniper94,0,103.90001,C Sidney Crosby C Pavel Buchnevich D Erik Karlsson D Filip Hronek G Ilya Sorokin UTIL Mathew Barzal W Evgeni Malkin W Jordan Kyrou W Egor Chinakhov,,Wyatt Johnston,C,2.02%,15.8
128,5055734852,Seahawks15,0,103.9,C Connor McDavid C Teddy Blueger D Mason Lohrei D Ian Cole G Karel Vejmelka UTIL Alex DeBrincat W Zach Hyman W Evgeni Malkin W Tyler Bertuzzi,,Aliaksei Protas,W,2.02%,4.3
128,5055897005,DJB4,0,103.9,C Tage Thompson C Mikael Granlund D Matthew Schaefer D Darnell Nurse G Connor Hellebuyck UTIL Beckett Sennecke W Alex Tuch W Alex Killorn W Zach Benson,,Roope Hintz,C,2.02%,8
131,5055756873,Ctre6,0,103.7,C Sam Bennett C Fraser Minten D Vince Dunn D Alexandre Carrier G Karel Vejmelka UTIL Viktor Arvidsson W David Pastrnak W Matthew Tkachuk W Morgan Geekie,,Joey Daccord,G,2.02%,19.3
132,5055710458,popguy9898,0,103.59999,C Sidney Crosby C Sam Bennett D Gustav Forsling D Alexandre Carrier G Jakub Dobes UTIL Elias Pettersson W Matthew Tkachuk W Rickard Rakell W Justin Brazeau,,Artturi Lehkonen,W,2.02%,7.3
132,5055830107,bfawe,0,103.59999,C Brock Nelson C Oliver Kapanen D Rasmus Dahlin D Jalen Chatfield G Brandon Bussi UTIL Anthony Mantha W Seth Jarvis W Brad Marchand W Steven Stamkos,,Jake Walman,D,2.02%,7.3
134,5055712869,saigevox09,0,103.3,C Auston Matthews C Mitch Marner D Oliver Ekman-Larsson D Troy Stecher G Anthony Stolarz UTIL Adrian Kempe W Alex Tuch W Jared McCann W Easton Cowan,,Christian Dvorak,C,2.02%,7.8
134,5055878703,tojoas,0,103.3,C Pavel Zacha C Andrew Copp D Moritz Seider D Simon Nemec G Ilya Sorokin UTIL Patrick Kane W David Pastrnak W Alex DeBrincat W Morgan Geekie,,Alex Tuch,W,2.02%,45
136,5055865563,nclements83,0,103.200005,C Jack Hughes C Andrew Copp D Pavel Mintyukov D Martin Fehervary G Connor Hellebuyck UTIL Leon Draisaitl W Alex DeBrincat W Timo Meier W Mackie Samoskevich,,Joel Hofer,G,1.85%,3.2
136,5055893764,jsr2424,0,103.200005,C Leon Draisaitl C Mikael Granlund D Jackson LaCombe D Brandt Clarke G Ilya Sorokin UTIL Jared McCann W Beckett Sennecke W Simon Holmstrom W Arseny Gritsyuk,,Noah Hanifin,D,1.85%,4.3
138,5055804373,ballerzzz,0,103.100006,C Connor McDavid C Fraser Minten D Simon Nemec D Mason Lohrei G John Gibson UTIL Alexandre Texier W David Pastrnak W Alex DeBrincat W Justin Brazeau,,Rasmus Andersson,UTIL,1.85%,12.1
139,5055775320,realtoray,0,102.3,C Mathew Barzal C Jean-Gabriel Pageau D Evan Bouchard D Darren Raddysh G Ilya Sorokin UTIL Zach Hyman W Emil Heineman W Anthony Duclair W Ondrej Palat,,J.J. Moser,D,1.85%,9.5
140,5055789291,digjig3,0,102,C Sam Bennett C Matty Beniers D MacKenzie Weegar D Jake McCabe G John Gibson UTIL Mikael Granlund W Alex DeBrincat W Lucas Raymond W Steven Stamkos,,Tommy Novak,C,1.85%,4.5
141,5055717151,BriGuy501,0,101.700005,C Macklin Celebrini C Matty Beniers D Mattias Samuelsson D Alexandre Carrier G Alex Lyon UTIL Noah Laba W Nikita Kucherov W Pavel Dorofeyev W Lenni Hameenaho,,Evander Kane,W,1.85%,5.8
142,5055849085,godzilla73726,0,101.6,C Mikael Granlund C Fraser Minten D Rasmus Dahlin D Alexandre Carrier G Ilya Sorokin UTIL Mathew Barzal W David Pastrnak W Morgan Geekie W Anthony Mantha,,Sean Durzi,D,1.85%,6.9
143,5055788443,Henry113,0,101.50001,C Leon Draisaitl C Pavel Zacha D Erik Karlsson D Mason Lohrei G Lukas Dostal UTIL Rickard Rakell W Ryan Nugent-Hopkins W Evgeni Malkin W Egor Chinakhov,,Jimmy Snuggerud,W,1.85%,19
144,5055862449,Wingnut1924,0,101.2,C Roope Hintz C Ryan O'Reilly D Shayne Gostisbehere D Justin Faulk G John Gibson UTIL James van Riemsdyk W Nikita Kucherov W Matthew Knies W Ivan Demidov,,Pavel Buchnevich,C,1.85%,13
145,5055720291,bossman4lyfe,0,101,C Elias Pettersson C Filip Chytil D Roman Josi D Nick Seeler G Ilya Sorokin UTIL Jordan Eberle W Alex DeBrincat W Beckett Sennecke W Jesper Bratt,,Valeri Nichushkin,W,1.68%,5
146,5055879381,crookedzebra,0,100.4,C Connor McDavid C Ryan Poehling D Evan Bouchard D Pavel Mintyukov G Charlie Lindgren UTIL Ryan Donato W Zach Hyman W Corey Perry W Arseny Gritsyuk,,Ryan Shea,D,1.68%,18
147,5055710513,wildryan-2002,0,100.2,C Dylan Larkin C Fraser Minten D Charlie McAvoy D Dougie Hamilton G Jeremy Swayman UTIL Morgan Geekie W David Pastrnak W Jesper Bratt W Ondrej Palat,,Conor Garland,UTIL,1.68%,8.4
148,5055704904,lyhanson,0,99.9,C Sebastian Aho C Joel Eriksson Ek D Alexandre Carrier D Jake Middleton G Ilya Sorokin UTIL Marcus Johansson W Matt Boldy W Seth Jarvis W Andrei Svechnikov,,Jean-Gabriel Pageau,C,1.68%,3
149,5055861217,BWilly84,0,99.8,C Connor Bedard C Sebastian Aho D Shayne Gostisbehere D Artyom Levshunov G Brandon Bussi UTIL Cole Caufield W Matvei Michkov W Frank Nazar W Egor Chinakhov,,Tyler Toffoli,W,1.68%,1.5
150,5055660053,unicornsxshowponies,0,99.700005,C Ryan Hartman C Shane Wright D Quinn Hughes D Ben Chiarot G Lukas Dostal UTIL Kaapo Kakko W Kirill Kaprizov W Mats Zuccarello W Jaden Schwartz,,Ben Kindel,W,1.68%,16.3
150,5055824318,Mike187992,0,99.7,C Connor McDavid C Sam Bennett D Esa Lindell D Ryan Shea G Daniil Tarasov UTIL Filip Hronek W Zach Hyman W Corey Perry W Jack Quinn,,Adam Larsson,D,1.68%,6.5
152,5055787322,Dfry,0,99.5,C Connor McDavid C Chandler Stephenson D Evan Bouchard D Tyler Myers G Scott Wedgewood UTIL Patrick Kane W Valeri Nichushkin W Jaden Schwartz W Anthony Mantha,,Matthew Schaefer,D,1.68%,11.5
152,5055765282,GMoneyFresh,0,99.49999,C Wyatt Johnston C Dominic James D Colton Parayko D Sean Walker G Jeremy Swayman UTIL Anthony Cirelli W Nikita Kucherov W Brandon Hagel W Frank Nazar,,Lenni Hameenaho,W,1.68%,10.6
154,5055727000,danny6687,0,99.399994,C Ryan O'Reilly C Mikael Granlund D Shayne Gostisbehere D Brock Faber G Filip Gustavsson UTIL Noah Dobson W Morgan Geekie W Tyler Toffoli W Valeri Nichushkin,,Alexandre Carrier,D,1.68%,14.1
155,5055726209,Dilbert29,0,99.3,C Connor Bedard C Pavel Buchnevich D Evan Bouchard D Zach Whitecloud G Ilya Sorokin UTIL Victor Olofsson W David Pastrnak W Frank Nazar W Teuvo Teravainen,,Jack Quinn,W,1.68%,19.5
156,5055895800,kietstrom,0,99.2,C Joel Eriksson Ek C Alex Laferriere D Jakob Chychrun D Mattias Samuelsson G Filip Gustavsson UTIL Matt Boldy W Adrian Kempe W Corey Perry W Marcus Johansson,,Sam Reinhart,UTIL,1.68%,20.6
157,5055766175,Schecky89,0,99.1,C Connor McDavid C Matty Beniers D Quinn Hughes D Mason Lohrei G Ilya Sorokin UTIL Cutter Gauthier W Tyler Bertuzzi W Casey Mittelstadt W Gabe Perreault,,Jakob Chychrun,D,1.68%,19.5
158,5055742462,ts1rlm,0,99.00001,C Leon Draisaitl C Sidney Crosby D Hampus Lindholm D Olen Zellweger G Jeremy Swayman UTIL Thomas Harley W Bobby McMann W Jackson Blake W Collin Graf,,Ross Colton,W,1.68%,12.8
159,5055767026,sklein92,0,98.799995,C Sam Bennett C Logan Stankoven D Cale Makar D Tony DeAngelo G Jeremy Swayman UTIL Victor Olofsson W Matthew Tkachuk W Viktor Arvidsson W Jackson Blake,,Linus Karlsson,W,1.68%,3
160,5055711675,nova1985,0,98.700005,C Connor McDavid C Macklin Celebrini D Mattias Samuelsson D Travis Sanheim G Arturs Silovs UTIL Jean-Gabriel Pageau W Ivan Barbashev W Max Domi W Anthony Mantha,,Jake Guentzel,UTIL,1.68%,1.5
160,5055719583,aaronmechling87,0,98.7,C Mathew Barzal C Nico Hischier D Mikhail Sergachev D Charlie McAvoy G Filip Gustavsson UTIL Pavel Zacha W Nikolaj Ehlers W Ross Colton W Dawson Mercer,,Carter Verhaeghe,W,1.68%,1.5
160,5055888314,thacommonman,0,98.7,C Connor McDavid C Macklin Celebrini D Justin Faulk D J.J. Moser G Filip Gustavsson UTIL Pavel Buchnevich W Chris Kreider W Corey Perry W Jonathan Lekkerimaki,,Kevin Fiala,UTIL,1.52%,8
163,5055805442,tonyfeels420,0,98.6,C Ryan Hartman C Tommy Novak D Quinn Hughes D Louis Crevier G Lukas Dostal UTIL Egor Chinakhov W Kirill Kaprizov W Mats Zuccarello W Arseny Gritsyuk,,Yaroslav Askarov,G,1.52%,7.6
163,5055853926,Lala.D,0,98.59999,C Elias Pettersson C Mikael Granlund D Roman Josi D Nick Seeler G Filip Gustavsson UTIL Beckett Sennecke W Aliaksei Protas W Jordan Kyrou W Jesper Bratt,,Uvis Balinskis,D,1.52%,10.8
165,5055705863,corksoaker,0,98.5,C Connor McDavid C Matty Beniers D Simon Nemec D Parker Wotherspoon G Filip Gustavsson UTIL Justin Brazeau W Zach Hyman W Jared McCann W Jordan Eberle,,Jason Robertson,W,1.52%,9.5
165,5055725172,mikesprague,0,98.5,C Mikael Granlund C Matty Beniers D Mattias Samuelsson D Justin Faulk G Filip Gustavsson UTIL Teddy Blueger W Kirill Kaprizov W Cole Caufield W Trevor Zegras,,Mario Ferraro,D,1.52%,1.3
167,5055871395,Ozbo81,0,98.4,C Macklin Celebrini C Jack Hughes D Colton Parayko D Adam Larsson G Ilya Sorokin UTIL Luke Evangelista W Jake DeBrusk W Viktor Arvidsson W Anthony Mantha,,Jaden Schwartz,W,1.52%,9.5
168,5055780820,Jimbobwae42,0,98.100006,C Leon Draisaitl C Mikael Granlund D Dougie Hamilton D Mattias Samuelsson G Devin Cooley UTIL Matty Beniers W Beckett Sennecke W Jared McCann W Chris Kreider,,J.T. Miller,W,1.52%,9.3
168,5055820126,hazydavy,0,98.1,C Wyatt Johnston C Roope Hintz D Tony DeAngelo D Alexandre Carrier G Ilya Sorokin UTIL Oliver Kapanen W Jason Robertson W Mikko Rantanen W Justin Hryckowian,,Corey Perry,W,1.52%,5.8
170,5055843837,switchfeet21,0,97.700005,C Anthony Cirelli C Teddy Blueger D Mattias Samuelsson D Ryan McDonagh G Andrei Vasilevskiy UTIL Dawson Mercer W Nikita Kucherov W Brandon Hagel W Timo Meier,,Connor Murphy,D,1.52%,12.6
171,5055855728,guysenberg,0,97.600006,C Macklin Celebrini C Pavel Zacha D Darren Raddysh D Darnell Nurse G Joel Hofer UTIL Mattias Samuelsson W Will Smith W Jordan Eberle W Matvei Michkov,,Juraj Slafkovsky,W,1.52%,22.1
171,5055876060,j1mjam13,0,97.600006,C Macklin Celebrini C Leon Draisaitl D John Klingberg D Keaton Middleton G Lukas Dostal UTIL Kasperi Kapanen W Will Smith W Collin Graf W Vasily Podkolzin,,Anders Lee,W,1.52%,0
173,5055763529,gooey911,0,97.5,C Jack Hughes C Nico Hischier D Hampus Lindholm D Esa Lindell G Filip Gustavsson UTIL Evan Rodrigues W Sam Reinhart W Alex Ovechkin W Andre Burakovsky,,Pavol Regenda,UTIL,1.52%,0
173,5055863571,jopoune,0,97.5,C Mitch Marner C Nick Suzuki D Noah Dobson D Nikita Zadorov G Ilya Sorokin UTIL Bobby McMann W Cole Caufield W Pavel Dorofeyev W Alexandre Texier,,Matt Coronato,W,1.52%,4.5
175,5055748506,Buckeye-Ninja,0,97.4,C Elias Pettersson C Matty Beniers D Charlie McAvoy D Filip Hronek G Nikita Tolopilo UTIL David Pastrnak W Morgan Geekie W Viktor Arvidsson W Gabe Perreault,,Brett Pesce,D,1.52%,5.6
176,5055755200,brealbc,0,97.3,C Elias Pettersson C Mikael Granlund D Evan Bouchard D Jacob Trouba G Ilya Sorokin UTIL Alex Killorn W Beckett Sennecke W Jake DeBrusk W Linus Karlsson,,Marcus Johansson,UTIL,1.52%,1.5
177,5055888614,wheck_1964,0,97.2,C Joel Eriksson Ek C Tommy Novak D Morgan Rielly D Brent Burns G Jake Oettinger UTIL Vladimir Tarasenko W Matt Boldy W Matthew Tkachuk W Evgeni Malkin,,Bowen Byram,D,1.52%,9.1
178,5055885936,POLO333,0,97.1,C Brock Nelson C Mikael Granlund D Brandt Clarke D Cam York G Ilya Sorokin UTIL Parker Kelly W Cutter Gauthier W Alex DeBrincat W Beckett Sennecke,,Mitch Marner,C,1.52%,16.5
179,5055746930,UHHOHH,0,97.00001,C Mikael Granlund C Matty Beniers D Evan Bouchard D Jacob Trouba G Lukas Dostal UTIL Jordan Eberle W Beckett Sennecke W Jared McCann W Alex Killorn,,Oliver Ekman-Larsson,D,1.52%,1.5
180,5055855347,dougcaplinger,0,96.899994,C Dylan Larkin C Elias Pettersson D Moritz Seider D Filip Hronek G Filip Gustavsson UTIL Mattias Samuelsson W Jared McCann W Lucas Raymond W Jordan Eberle,,Alexander Wennberg,UTIL,1.52%,9.5
181,5055733085,rschindler14,0,96.8,C Pavel Zacha C Pavel Buchnevich D Charlie McAvoy D Vince Dunn G Andrei Vasilevskiy UTIL Jordan Kyrou W David Pastrnak W Morgan Geekie W Jake Neighbours,,Noah Ostlund,C,1.52%,2.8
182,5055683072,Stree,0,96.600006,C Jack Hughes C Dylan Larkin D Moritz Seider D Andrew Peeke G Jake Oettinger UTIL Andrew Copp W Alex DeBrincat W Jesper Bratt W Patrick Kane,,Arseny Gritsyuk,W,1.52%,17.9
183,5055690023,8589,0,96.3,C Mikael Granlund C Matty Beniers D MacKenzie Weegar D Mike Matheson G Karel Vejmelka UTIL Alex Killorn W Zach Hyman W Alex DeBrincat W Jordan Eberle,,Jackson Blake,W,1.52%,7.8
183,5055867670,webgunn,0,96.3,C Chandler Stephenson C Andrew Copp D Charlie McAvoy D Johnathan Kovacevic G Jeremy Swayman UTIL Alex DeBrincat W David Pastrnak W Morgan Geekie W Patrick Kane,,James van Riemsdyk,W,1.52%,0
185,5055810466,itnastyy,0,96.2,C Wyatt Johnston C Mark Scheifele D Rasmus Dahlin D Kris Letang G Daniil Tarasov UTIL Lawson Crouse W Alex Tuch W Chris Kreider W Justin Brazeau,,Jacob Markstrom,G,1.52%,17.9
186,5055889691,2briar,0,95.700005,C Connor McDavid C Ryan Poehling D Justin Faulk D Adam Larsson G Jacob Markstrom UTIL Ryan McDonagh W Zach Hyman W Beckett Sennecke W Linus Karlsson,,Vladimir Tarasenko,W,1.52%,9.1
187,5055899935,taylor224,0,95.600006,C Filip Chytil C Barrett Hayton D Roman Josi D Travis Sanheim G Filip Gustavsson UTIL Macklin Celebrini W Alex DeBrincat W Simon Holmstrom W Marco Kasper,,Ryan Poehling,C,1.35%,5.8
187,5055771845,NEFan61,0,95.6,C Connor McDavid C Hendrix Lapierre D Evan Bouchard D Alexandre Carrier G Jakub Dobes UTIL Ryan Nugent-Hopkins W Zach Hyman W Anthony Beauvillier W Brandon Duhaime,,Jacob Trouba,D,1.35%,9.9
189,5055828620,ilonabeate,0,95.2,C Teddy Blueger C Parker Kelly D Darren Raddysh D Hampus Lindholm G Andrei Vasilevskiy UTIL Jake Guentzel W Nikita Kucherov W Brandon Hagel W Jeff Skinner,,Zach Benson,W,1.35%,8
190,5055745387,vulturac,0,95.1,C Connor McDavid C Ryan McLeod D Matthew Schaefer D Dougie Hamilton G Ilya Sorokin UTIL Parker Kelly W Zach Hyman W James van Riemsdyk W Braeden Bowman,,Konsta Helenius,UTIL,1.35%,3
191,5055705066,Lakers1000,0,95,C Christian Dvorak C Tommy Novak D Cale Makar D Colton Parayko G John Gibson UTIL Connor McDavid W Patrick Kane W Jaden Schwartz W Anthony Mantha,,Alexander Nikishin,D,1.35%,3
191,5055771161,sarmy03,0,95,C Dylan Larkin C Mikael Granlund D Jake Walman D Sam Malinski G John Gibson UTIL Lucas Raymond W Alex DeBrincat W Jesper Bratt W Vladimir Tarasenko,,Parker Wotherspoon,D,1.35%,6.5
193,5055907265,21DHarder3,0,94.69999,C Pavel Buchnevich C Dalibor Dvorsky D Darren Raddysh D Justin Faulk G Joel Hofer UTIL Justin Brazeau W Nikita Kucherov W Brandon Hagel W Jake Guentzel,,Matthew Knies,W,1.35%,4.5
194,5055771166,dwalsh1212,0,94.600006,C Connor McDavid C Jansen Harkins D Evan Bouchard D Axel Sandin-Pellikka G Ilya Sorokin UTIL Sam Colangelo W Zach Hyman W Ryan Nugent-Hopkins W Braeden Bowman,,Brandon Montour,D,1.35%,19.1
195,5055710232,micahmbg,0,94.5,C Mathew Barzal C Mikael Granlund D Shayne Gostisbehere D Tony DeAngelo G Alex Lyon UTIL Matty Beniers W Cutter Gauthier W Beckett Sennecke W Anthony Duclair,,Matt Duchene,UTIL,1.35%,10
195,5055857702,19998682,0,94.5,C Elias Pettersson C Mikael Granlund D Roman Josi D Aaron Ekblad G Ilya Sorokin UTIL Beckett Sennecke W Alex DeBrincat W Jesper Bratt W Simon Holmstrom,,Ryan McLeod,C,1.35%,11.5
197,5055854689,Omstorm,0,94.200005,C Macklin Celebrini C Fraser Minten D Matthew Schaefer D Hampus Lindholm G Ilya Sorokin UTIL Marco Kasper W Zach Hyman W Will Smith W Simon Holmstrom,,Tomas Hertl,C,1.35%,5
198,5055741414,atrain1956,0,94.1,C Yanni Gourde C Dominic James D Brock Faber D Kris Letang G Andrei Vasilevskiy UTIL Gage Goncalves W Nikita Kucherov W Brandon Hagel W Jake Guentzel,,Filip Forsberg,W,1.18%,15.8
198,5055778179,dbrink4,0,94.1,C Connor McDavid C Brayden Schenn D Josh Manson D Justin Faulk G Joel Hofer UTIL Jack Hughes W Filip Forsberg W Jimmy Snuggerud W Jonatan Berggren,,Luke Evangelista,W,1.18%,3
200,5055811370,jdwhistlepig,0,93.899994,C Connor McDavid C Pavel Zacha D Brock Faber D Mason Lohrei G Filip Gustavsson UTIL Ty Emberson W Kirill Kaprizov W Viktor Arvidsson W Ryan Donato,,Jake McCabe,D,1.18%,11.8
200,5055860890,Ryno2020Chiefs,0,93.899994,C Leon Draisaitl C Mikael Granlund D Cam York D Jake McCabe G Alex Lyon UTIL Tyler Bertuzzi W Clayton Keller W Trevor Zegras W Ben Kindel,,Jonathan Marchessault,W,1.18%,9.5
202,5055801107,bstph8,0,93.7,C Mitch Marner C Matty Beniers D Mike Matheson D Justin Faulk G Ilya Sorokin UTIL Mark Stone W Lucas Raymond W Morgan Geekie W Valeri Nichushkin,,Max Domi,W,1.18%,6.5
202,5055881098,Beatles60,0,93.7,C Connor McDavid C Macklin Celebrini D Kris Letang D Bowen Byram G Filip Gustavsson UTIL Barrett Hayton W Jack Roslovic W Andrei Kuzmenko W Arseny Gritsyuk,,Collin Graf,W,1.18%,15.6
204,5055786748,CONVEYORS,0,93.600006,C Danila Yurov C Noah Cates D Quinn Hughes D Mattias Samuelsson G Ilya Sorokin UTIL Marcus Johansson W Kirill Kaprizov W Matt Boldy W Jaden Schwartz,,Thomas Harley,D,1.18%,13.8
205,5055809919,Roach713,0,93.00001,C Sam Bennett C John Tavares D Colton Parayko D Uvis Balinskis G Devin Cooley UTIL Connor McDavid W Matthew Tkachuk W Matthew Knies W Mackie Samoskevich,,Josh Manson,UTIL,1.18%,8
205,5055871555,mmelnyk,0,93,C Macklin Celebrini C Brock Nelson D Jaccob Slavin D Logan Stanley G Ilya Sorokin UTIL Dominic James W Zach Hyman W Will Smith W Ross Colton,,Jack Eichel,C,1.18%,0
207,5055765514,Piazz,0,92.600006,C Connor McDavid C Mikael Granlund D Darren Raddysh D Mattias Samuelsson G Ilya Sorokin UTIL Emil Heineman W Beckett Sennecke W Alex Killorn W Ondrej Palat,,Teuvo Teravainen,W,1.18%,3
208,5055865427,MattySB4,0,92.4,C Bo Horvat C Brock Nelson D Matthew Schaefer D Josh Manson G Ilya Sorokin UTIL Darnell Nurse W Timo Meier W Anthony Duclair W Jack Quinn,,Owen Tippett,W,1.18%,18.5
209,5055766276,Sloanster,0,92.3,C Auston Matthews C Wyatt Johnston D Thomas Harley D Joel Edmundson G Filip Gustavsson UTIL Brayden Schenn W Mikko Rantanen W Matvei Michkov W Justin Hryckowian,,Jonathan Lekkerimaki,UTIL,1.18%,0
209,5055856548,randleels1,0,92.3,C Connor McDavid C Nathan MacKinnon D Dougie Hamilton D Darnell Nurse G Ilya Sorokin UTIL Maxim Tsyplakov W Arseny Gritsyuk W Connor Brown W Lenni Hameenaho,,Brayden Schenn,C,1.18%,3
211,5055877878,hansauce,0,92.2,C Mikael Granlund C Filip Chytil D Roman Josi D Jake Middleton G Alex Lyon UTIL Connor McDavid W Jared McCann W Simon Holmstrom W Marco Kasper,,Parker Kelly,C,1.18%,2.8
212,5055846751,DirkP40,0,91.9,C Macklin Celebrini C Mikael Granlund D Mattias Ekholm D Alexandre Carrier G Andrei Vasilevskiy UTIL Barrett Hayton W Beckett Sennecke W Evgeni Malkin W Juraj Slafkovsky,,Filip Chytil,C,1.18%,1.5
213,5055728483,tizzawins,0,91.8,C Christian Dvorak C Matty Beniers D Brandt Clarke D Mario Ferraro G Ilya Sorokin UTIL Connor McDavid W Morgan Geekie W Trevor Zegras W Owen Tippett,,Tom Willander,D,1.18%,2.6
214,5055800483,RavenMB,0,91.7,C Auston Matthews C Nick Schmaltz D Filip Hronek D Tom Willander G Filip Gustavsson UTIL Conor Garland W Jared McCann W Jake DeBrusk W Lawson Crouse,,Zach Whitecloud,D,1.18%,5.8
215,5055812933,Elecman14,0,91.200005,C Sebastian Aho C Jansen Harkins D Evan Bouchard D Miro Heiskanen G Jake Oettinger UTIL Sam Colangelo W Seth Jarvis W Andrei Svechnikov W Chris Kreider,,Jaccob Slavin,D,1.18%,9.1
216,5055731719,Hgberg,0,91,C Nathan MacKinnon C Mathew Barzal D Darren Raddysh D Mattias Samuelsson G Jeremy Swayman UTIL Justin Sourdif W Viktor Arvidsson W Corey Perry W Konsta Helenius,,Mikko Rantanen,W,1.18%,9.3
217,5055684374,NappyDays4,0,90.9,C Wyatt Johnston C Ryan Hartman D Roman Josi D Drew Doughty G Jeremy Swayman UTIL Evan Rodrigues W Zach Hyman W Jake DeBrusk W Nino Niederreiter,,Alexandre Texier,UTIL,1.18%,2.8
