Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
25,5048168646,Starsfan10,0,99.8,C Brock Nelson C Dylan Strome D Cam York D Oliver Ekman-Larsson G Philipp Grubauer UTIL Ross Colton W Alex Ovechkin W Valeri Nichushkin W Ethen Frank,,Alex DeBrincat,W,10.29%,12
26,5048263014,CosaSpeciale (1/4),0,98.1,C Sidney Crosby C Elias Pettersson D MacKenzie Weegar D Brett Kulak G Kevin Lankinen UTIL Brock Boeser W Rickard Rakell W Evgeni Malkin W Jake DeBrusk,,Sidney Crosby,C,10.29%,7.8
27,5048479342,Chillman9 (4/4),0,96.99999,C Nathan MacKinnon C Matty Beniers D Vince Dunn D Brent Burns G Logan Thompson UTIL Mikael Backlund W Jared McCann W Jordan Eberle W Ross Colton,,Jordan Eberle,W,9.56%,4.3
28,5048167232,cantfademe (3/4),0,96.100006,C Nathan MacKinnon C Auston Matthews D Jake McCabe D Brett Kulak G Philipp Grubauer UTIL Matty Beniers W Jared McCann W Jordan Eberle W Victor Olofsson,,John Tavares,C,9.56%,7.3
29,5048516657,jeffank85 (2/2),0,93.40001,C Auston Matthews C Nick Schmaltz D Mikhail Sergachev D Brett Kulak G Karel Vejmelka UTIL Parker Kelly W Clayton Keller W JJ Peterka W Max Domi,,Andrew Copp,C,8.82%,3
30,5047959443,gordylamb,0,91.7,C Nathan MacKinnon C Andrew Copp D Sam Malinski D Simon Edvinsson G John Gibson UTIL Matty Beniers W Artturi Lehkonen W Patrick Kane W Jordan Eberle,,Bryan Rust,W,8.82%,14.3
30,5048421652,vishy2773 (2/4),0,91.7,C Nathan MacKinnon C Matty Beniers D Brandon Montour D Pavel Mintyukov G Philipp Grubauer UTIL Rickard Rakell W Martin Necas W Kaapo Kakko W Victor Olofsson,,Matthew Knies,W,8.82%,1.5
32,5048424749,flightoficarus (3/4),0,89.99999,C Brock Nelson C Elias Pettersson D Cale Makar D Vince Dunn G Stuart Skinner UTIL Jake DeBrusk W Eeli Tolvanen W Ross Colton W Alex Killorn,,Brent Burns,D,8.82%,16.4
33,5048167231,cantfademe (2/4),0,89.5,C Nathan MacKinnon C Matty Beniers D Jacob Trouba D Brett Kulak G Philipp Grubauer UTIL Jordan Eberle W Martin Necas W Jared McCann W Victor Olofsson,,Jake DeBrusk,UTIL,8.09%,10
34,5048479339,Chillman9 (1/4),0,89.4,C Mathew Barzal C Nick Schmaltz D Jakob Chychrun D Mikhail Sergachev G Logan Thompson UTIL Jonathan Drouin W Clayton Keller W Lawson Crouse W Simon Holmstrom,,Mikhail Sergachev,D,8.09%,6.9
35,5048421651,vishy2773 (1/4),0,88.7,C Nathan MacKinnon C Elias Pettersson D Brent Burns D Filip Hronek G Dustin Wolf UTIL Jake DeBrusk W Artturi Lehkonen W Ross Colton W Anthony Duclair,,Anders Lee,W,7.35%,0
36,5048472180,TheGuch16,0,88.59999,C Nathan MacKinnon C Nick Schmaltz D Mikhail Sergachev D Zeev Buium G Stuart Skinner UTIL Tommy Novak W Alex DeBrincat W Ethen Frank W Egor Chinakhov,,Jake McCabe,D,7.35%,5.8
37,5048057277,BroncsRocks,0,88.2,C Nathan MacKinnon C Brock Nelson D Sam Malinski D Kevin Bahl G Philipp Grubauer UTIL Connor Dewar W Martin Necas W Artturi Lehkonen W Drew O'Connor,,Filip Hronek,UTIL,7.35%,12.6
38,5048231362,nolt0032 (4/4),0,87.2,C Auston Matthews C Matty Beniers D Matthew Schaefer D Vince Dunn G Dustin Wolf UTIL Jordan Eberle W Jared McCann W Anders Lee W Anthony Duclair,,Mikael Backlund,UTIL,7.35%,1.5
39,5048268705,FatsoFat6969 (1/2),0,86.299995,C Auston Matthews C John Tavares D Jakob Chychrun D Morgan Rielly G Stuart Skinner UTIL Ethen Frank W Jake DeBrusk W Brock Boeser W Matias Maccelli,,Clayton Keller,W,7.35%,36.8
40,5048041805,mbhabes,0,85.9,C Dylan Larkin C Mathew Barzal D Moritz Seider D Jamie Drysdale G Ilya Sorokin UTIL Anders Lee W Alex DeBrincat W James van Riemsdyk W Anthony Duclair,,Vince Dunn,D,7.35%,20.8
41,5047996688,OneDropKing (4/4),0,85.4,C Sidney Crosby C Elias Pettersson D Brett Kulak D Parker Wotherspoon G Stuart Skinner UTIL Rickard Rakell W Bryan Rust W Evgeni Malkin W Victor Olofsson,,Matias Maccelli,W,7.35%,3
41,5048263015,CosaSpeciale (2/4),0,85.4,C Mathew Barzal C Calum Ritchie D Jakob Chychrun D Travis Sanheim G Ilya Sorokin UTIL Dylan Strome W Alex Ovechkin W Anders Lee W Anthony Duclair,,Connor Zary,W,6.62%,3
43,5048403301,THE_PHANTOM_1 (2/4),0,85.2,C Mason McTavish C Mikael Granlund D Jackson LaCombe D Jacob Trouba G Lukas Dostal UTIL Rickard Rakell W Cutter Gauthier W Beckett Sennecke W Anders Lee,,Calum Ritchie,C,6.62%,11
44,5048058627,deuceswildixi (1/2),0,84.5,C Nathan MacKinnon C Brock Nelson D Jacob Trouba D Brent Burns G Stuart Skinner UTIL Lawson Crouse W James van Riemsdyk W Ross Colton W Victor Olofsson,,Tom Wilson,UTIL,6.62%,6.5
44,5048058631,deuceswildixi (2/2),0,84.5,C Nathan MacKinnon C Brock Nelson D Jacob Trouba D Brent Burns G Stuart Skinner UTIL Lawson Crouse W James van Riemsdyk W Ross Colton W Victor Olofsson,,Evgeni Malkin,W,5.88%,19.3
46,5047926050,Koronin (2/4),0,83.9,C Nathan MacKinnon C Jean-Gabriel Pageau D Cale Makar D Jackson LaCombe G Stuart Skinner UTIL Tommy Novak W Evgeni Malkin W Simon Holmstrom W Egor Chinakhov,,Matthew Schaefer,D,5.88%,0
47,5048487147,isupol (3/4),0,83,C Sidney Crosby C John Tavares D Vince Dunn D Tom Willander G Scott Wedgewood UTIL Rickard Rakell W Bryan Rust W Matthew Knies W Matias Maccelli,,Marco Kasper,W,5.88%,7.1
48,5048424748,flightoficarus (2/4),0,82.9,C Nathan MacKinnon C Auston Matthews D Vince Dunn D Kevin Bahl G Stuart Skinner UTIL Jake DeBrusk W Bobby McMann W Max Domi W Victor Olofsson,,Jacob Trouba,D,5.88%,6.9
49,5048054609,finnismybiotch,0,82.8,C Nathan MacKinnon C Brock Nelson D Brett Kulak D Jamie Drysdale G Philipp Grubauer UTIL Cale Makar W Jake DeBrusk W Connor Zary W Victor Olofsson,,Josh Manson,D,5.88%,11.4
50,5048256166,tecmo27 (1/4),0,82.5,C Nathan MacKinnon C Calum Ritchie D Cale Makar D Brett Kulak G Stuart Skinner UTIL Brock Boeser W Martin Necas W Anthony Duclair W Victor Olofsson,,Artturi Lehkonen,W,5.88%,13
51,5048421653,vishy2773 (3/4),0,81.7,C Auston Matthews C John Tavares D Morgan Rielly D Brett Kulak G Joseph Woll UTIL Ryan Strome W Dylan Guenther W Matthew Knies W Matias Maccelli,,JJ Peterka,W,5.88%,10
52,5048340370,NYMicky,0,81.2,C Nathan MacKinnon C Barrett Hayton D Jacob Trouba D Morgan Rielly G Joseph Woll UTIL Nick Schmaltz W Valeri Nichushkin W Matt Coronato W Matvei Gridin,,Justin Brazeau,UTIL,5.88%,3
53,5048421654,vishy2773 (4/4),0,80.09999,C Matty Beniers C Chandler Stephenson D Jakob Chychrun D Vince Dunn G Logan Thompson UTIL Tom Wilson W Alex Ovechkin W Jared McCann W Anthony Mantha,,Tom Willander,D,5.15%,7.8
54,5048256262,tecmo27 (4/4),0,78.7,C Sidney Crosby C Ben Kindel D Jakob Chychrun D Brett Kulak G Stuart Skinner UTIL Evgeni Malkin W Bryan Rust W Rickard Rakell W Victor Olofsson,,Joseph Woll,G,5.15%,25.3
55,5048224146,craiglit,0,78.2,C Nathan MacKinnon C Andrew Copp D Tony DeAngelo D Filip Hronek G Ilya Sorokin UTIL Bryan Rust W Alex DeBrincat W Anthony Duclair W Victor Olofsson,,Brock Boeser,UTIL,5.15%,20.8
55,5048452411,MoHendy (1/4),0,78.2,C Nathan MacKinnon C Auston Matthews D Jake McCabe D Axel Sandin-Pellikka G Stuart Skinner UTIL Brock Nelson W Lawson Crouse W Victor Olofsson W Marco Kasper,,Kevin Bahl,D,5.15%,7.8
57,5048479340,Chillman9 (2/4),0,78.09999,C Auston Matthews C John Tavares D Morgan Rielly D Filip Hronek G Scott Wedgewood UTIL Mathew Barzal W Matthew Knies W Evander Kane W Conor Garland,,Dylan Guenther,W,5.15%,15.8
58,5048544863,yolegacy,0,77.99999,C Nathan MacKinnon C Calum Ritchie D Brett Kulak D Tom Willander G Scott Wedgewood UTIL Sidney Crosby W Rickard Rakell W Evgeni Malkin W Victor Olofsson,,Alex Ovechkin,W,5.15%,8
59,5048424747,flightoficarus (1/4),0,77.5,C Nathan MacKinnon C Elias Pettersson D Cale Makar D Kevin Bahl G Ilya Sorokin UTIL Anthony Duclair W Evander Kane W Lawson Crouse W Victor Olofsson,,Ethen Frank,W,5.15%,2.6
59,5047950945,Firedog50 (3/4),0,77.49999,C Nathan MacKinnon C Elias Pettersson D Cale Makar D Filip Hronek G Scott Wedgewood UTIL Brock Boeser W Connor Zary W Victor Olofsson W Linus Karlsson,,Valeri Nichushkin,UTIL,5.15%,1.3
61,5048487148,isupol (4/4),0,76.399994,C Mathew Barzal C John Tavares D Matthew Schaefer D Morgan Rielly G Joseph Woll UTIL Cale Makar W Matthew Knies W Anthony Duclair W Matias Maccelli,,Anthony Mantha,W,5.15%,1.5
62,5048429707,cutnutz35 (4/4),0,75.5,C Dylan Larkin C Chandler Stephenson D Jakob Chychrun D John Marino G Ilya Sorokin UTIL Bryan Rust W Lucas Raymond W Rickard Rakell W Marco Kasper,,Dylan Strome,UTIL,5.15%,29.5
63,5048263016,CosaSpeciale (3/4),0,75.1,C Nick Schmaltz C Mason McTavish D Mikhail Sergachev D Cam York G Dustin Wolf UTIL Owen Tippett W Dylan Guenther W JJ Peterka W Matvei Michkov,,Oliver Ekman-Larsson,D,5.15%,0
64,5048424750,flightoficarus (4/4),0,74.6,C Nathan MacKinnon C Barrett Hayton D Cale Makar D Kevin Bahl G Philipp Grubauer UTIL Sidney Crosby W Conor Garland W Victor Olofsson W Daniil But,,Zach Whitecloud,D,4.41%,8
65,5048423965,MFedorak1982,0,74.1,C Nathan MacKinnon C Brock Nelson D Sam Malinski D Jack Ahcan G Scott Wedgewood UTIL Justin Sourdif W Tom Wilson W Anthony Duclair W Victor Olofsson,,Karel Vejmelka,G,4.41%,9.5
66,5048407513,Hunter4ever89 (4/4),0,74,C Nathan MacKinnon C Matty Beniers D Sam Malinski D Brett Kulak G Scott Wedgewood UTIL Jordan Eberle W Martin Necas W Jared McCann W Victor Olofsson,,Dylan Larkin,C,4.41%,25.3
67,5048145049,AJTruth33 (1/2),0,73.9,C Nathan MacKinnon C Andrew Copp D Sam Malinski D Brett Kulak G Stuart Skinner UTIL Dylan Strome W Artturi Lehkonen W Connor McMichael W James van Riemsdyk,,Matt Coronato,W,4.41%,4.5
68,5048167233,cantfademe (4/4),0,73.2,C Nathan MacKinnon C Matty Beniers D Cale Makar D Nick Seeler G Philipp Grubauer UTIL Brett Kulak W Martin Necas W Connor Zary W Victor Olofsson,,Beckett Sennecke,W,4.41%,1.5
69,5048033457,clothsofheaven (1/4),0,72.6,C Brock Nelson C Andrew Copp D Brent Burns D Morgan Rielly G Ilya Sorokin UTIL Valeri Nichushkin W Alex DeBrincat W Patrick Kane W Ross Colton,,Dustin Wolf,G,4.41%,0.7
70,5048012921,B_Heals152 (1/4),0,72.1,C Sidney Crosby C Mikael Backlund D Jacob Trouba D Tyler Myers G Philipp Grubauer UTIL Rickard Rakell W Alex DeBrincat W Jordan Eberle W Matt Coronato,,Ben Kindel,C,4.41%,0
71,5048201783,giantsquid (1/3),0,71.299995,C Nathan MacKinnon C Elias Pettersson D Kris Letang D Brett Kulak G Stuart Skinner UTIL Brock Boeser W Martin Necas W Jake DeBrusk W Victor Olofsson,,Egor Chinakhov,W,3.68%,12.8
72,5048476946,BSupple7,0,70.99999,C Brock Nelson C Calum Ritchie D Jakob Chychrun D Brent Burns G Ilya Sorokin UTIL Tom Wilson W Martin Necas W Ross Colton W Connor Zary,,Bobby McMann,W,3.68%,4.1
73,5047984817,jaker1soe,0,70.399994,C Nathan MacKinnon C Jack McBain D Sam Malinski D Matt Roy G Philipp Grubauer UTIL Victor Olofsson W Dylan Guenther W Martin Necas W Michael Carcone,,Max Domi,W,3.68%,3
73,5048493445,drscoopy007,0,70.399994,C Auston Matthews C Brock Nelson D Sam Malinski D John Marino G Scott Wedgewood UTIL Nick Schmaltz W Bobby McMann W Ross Colton W Max Domi,,Matvei Gridin,W,3.68%,3
75,5048569817,shalhoub23 (3/3),0,70.299995,C Nathan MacKinnon C Barrett Hayton D Cale Makar D Morgan Rielly G Ilya Sorokin UTIL JJ Peterka W Lawson Crouse W Michael Carcone W Victor Olofsson,,Jamie Drysdale,D,3.68%,14.3
76,5048403302,THE_PHANTOM_1 (3/4),0,70.2,C Auston Matthews C John Tavares D Morgan Rielly D Brett Kulak G Stuart Skinner UTIL Mathew Barzal W Rickard Rakell W Matthew Knies W Matias Maccelli,,Evander Kane,W,3.68%,12.8
77,5048453670,NBARocks (2/2),0,70.1,C Nathan MacKinnon C Mikael Granlund D Parker Wotherspoon D Troy Stecher G Stuart Skinner UTIL Sidney Crosby W Rickard Rakell W Beckett Sennecke W Steven Lorentz,,James van Riemsdyk,W,3.68%,1.5
78,5048174355,novice1,0,69.799995,C Brock Nelson C John Tavares D Brent Burns D Matt Roy G Scott Wedgewood UTIL Tom Wilson W Valeri Nichushkin W Matthew Knies W Ross Colton,,Mikael Granlund,C,3.68%,11.4
79,5048012922,B_Heals152 (2/4),0,68.99999,C Auston Matthews C John Tavares D Jakob Chychrun D Brent Burns G Logan Thompson UTIL Connor Zary W Matthew Knies W Ross Colton W Matvei Michkov,,Barrett Hayton,C,3.68%,11.5
80,5048000164,hawkeyemcnutt (1/2),0,68.5,C Nathan MacKinnon C Andrew Copp D Sam Malinski D Jake McCabe G Philipp Grubauer UTIL Justin Brazeau W Alex DeBrincat W Martin Necas W Victor Olofsson,,Simon Holmstrom,W,2.94%,1.5
80,5048475261,yanksspank25,0,68.5,C Nathan MacKinnon C Andrew Copp D Josh Manson D Brett Kulak G Stuart Skinner UTIL Anthony Duclair W Alex DeBrincat W Martin Necas W Victor Olofsson,,Nazem Kadri,C,2.94%,3
82,5047976746,Cicima6709 (4/4),0,68.399994,C Nathan MacKinnon C Mikael Backlund D Jake McCabe D Radko Gudas G Scott Wedgewood UTIL Rickard Rakell W Alex DeBrincat W Ross Colton W Victor Olofsson,,Jack McBain,UTIL,2.94%,2.8
83,5048452412,MoHendy (2/4),0,68.2,C Nathan MacKinnon C Auston Matthews D Sam Malinski D Oliver Ekman-Larsson G Scott Wedgewood UTIL Lawson Crouse W Ross Colton W Victor Olofsson W Marco Kasper,,Linus Karlsson,W,2.94%,2.8
84,5048006929,hawkeyemcnutt (2/2),0,67.6,C Nathan MacKinnon C Brock Nelson D Matt Roy D Zach Whitecloud G Philipp Grubauer UTIL Valeri Nichushkin W Martin Necas W Victor Olofsson W Justin Brazeau,,John Gibson,G,2.94%,23.5
85,5048452413,MoHendy (3/4),0,66.799995,C Nathan MacKinnon C Auston Matthews D Sam Malinski D Josh Manson G Scott Wedgewood UTIL Oliver Ekman-Larsson W Ross Colton W Victor Olofsson W Marco Kasper,,Michael Carcone,W,2.94%,1.5
86,5047950943,Firedog50 (1/4),0,66.399994,C Nathan MacKinnon C Elias Pettersson D Cale Makar D Jacob Trouba G Ilya Sorokin UTIL Filip Hronek W Anthony Duclair W Victor Olofsson W Denver Barkey,,Jonathan Drouin,W,2.94%,5.6
87,5047982654,supremexjp,0,66.2,C Nathan MacKinnon C Brock Nelson D Kevin Bahl D Zach Whitecloud G Ilya Sorokin UTIL Mathew Barzal W Martin Necas W Victor Olofsson W Egor Chinakhov,,Zeev Buium,D,2.94%,4.1
88,5048142081,ariedoz,0,66.09999,C Nathan MacKinnon C Brock Nelson D Josh Manson D Filip Hronek G Ilya Sorokin UTIL Calum Ritchie W Martin Necas W Emil Heineman W Victor Olofsson,,Kevin Lankinen,G,2.94%,15.8
89,5047950946,Firedog50 (4/4),0,64.9,C Nathan MacKinnon C Brock Nelson D Cale Makar D Jamie Drysdale G Ilya Sorokin UTIL Connor Zary W Ross Colton W Victor Olofsson W Matvei Gridin,,Connor McMichael,W,2.94%,0
90,5047971893,Cicima6709 (1/4),0,64.799995,C Nathan MacKinnon C Auston Matthews D Jake McCabe D Radko Gudas G Logan Thompson UTIL Rasmus Sandin W Rickard Rakell W Ross Colton W Victor Olofsson,,Brandon Montour,D,2.94%,9.3
91,5047976704,Cicima6709 (3/4),0,64.5,C Nathan MacKinnon C Andrew Copp D Josh Manson D Jake McCabe G Logan Thompson UTIL Rickard Rakell W Alex DeBrincat W Ross Colton W Victor Olofsson,,Lucas Raymond,W,2.94%,8
91,5048407510,Hunter4ever89 (1/4),0,64.5,C Nathan MacKinnon C Jack McBain D Mikhail Sergachev D Zach Whitecloud G Stuart Skinner UTIL Dylan Guenther W Martin Necas W Michael Carcone W Victor Olofsson,,Pavel Mintyukov,D,2.94%,2.6
93,5048097800,xeqtr1,0,64.1,C Nathan MacKinnon C Elias Pettersson D Josh Manson D Pavel Mintyukov G Stuart Skinner UTIL Tom Wilson W Beckett Sennecke W Emil Heineman W Anthony Duclair,,Cam York,D,2.94%,12.6
94,5048000127,dtowngigalos,0,63.8,C Nathan MacKinnon C Andrew Copp D Sam Malinski D Marcus Pettersson G Philipp Grubauer UTIL Linus Karlsson W Alex DeBrincat W Martin Necas W Victor Olofsson,,Jackson LaCombe,D,2.21%,2.8
95,5048357984,jeffank85 (1/2),0,63.499996,C Nathan MacKinnon C Mikael Granlund D Cale Makar D Brett Kulak G John Gibson UTIL Liam Ohgren W Martin Necas W Victor Olofsson W Parker Kelly,,Patrick Kane,W,2.21%,2.8
96,5047950944,Firedog50 (2/4),0,62.800003,C Nathan MacKinnon C Elias Pettersson D Josh Manson D Jake McCabe G Ilya Sorokin UTIL Cale Makar W Jake DeBrusk W Victor Olofsson W Linus Karlsson,,Matt Roy,D,2.21%,5.6
96,5048407512,Hunter4ever89 (3/4),0,62.800003,C Nathan MacKinnon C Mathew Barzal D Sam Malinski D Zach Whitecloud G Stuart Skinner UTIL Anders Lee W Martin Necas W Anthony Duclair W Victor Olofsson,,Nic Dowd,C,2.21%,2.6
96,5048452791,MoHendy (4/4),0,62.8,C Nathan MacKinnon C Andrew Copp D Jakob Chychrun D Josh Manson G Scott Wedgewood UTIL Tom Wilson W Ross Colton W Victor Olofsson W Marco Kasper,,Parker Wotherspoon,D,2.21%,1.3
96,5048522623,tide182,0,62.799995,C Nathan MacKinnon C Brock Nelson D Jakob Chychrun D Brett Kulak G Stuart Skinner UTIL Egor Chinakhov W Tom Wilson W Anthony Mantha W Victor Olofsson,,Matvei Michkov,W,2.21%,13.5
100,5048429704,cutnutz35 (1/4),0,62.6,C Nathan MacKinnon C Barrett Hayton D Jakob Chychrun D Jamie Drysdale G Ilya Sorokin UTIL Denver Barkey W Tom Wilson W Aliaksei Protas W JJ Peterka,,Parker Kelly,W,2.21%,1.3
101,5048367123,easton136,0,62.3,C Auston Matthews C Nick Schmaltz D Matthew Schaefer D Oliver Ekman-Larsson G Karel Vejmelka UTIL Anthony Duclair W Anders Lee W Bobby McMann W Lawson Crouse,,Lukas Dostal,G,2.21%,33.5
102,5048274061,EricX,0,60.899998,C Nathan MacKinnon C Mikael Backlund D Brent Burns D Travis Sanheim G Dustin Wolf UTIL Matt Coronato W Martin Necas W Yegor Sharangovich W Victor Olofsson,,Mason McTavish,C,2.21%,0
103,5047996687,OneDropKing (3/4),0,60.8,C Dylan Larkin C Nic Dowd D John Carlson D Brett Kulak G Logan Thompson UTIL Jakob Chychrun W Alex Ovechkin W Connor McMichael W Ethen Frank,,Ryan Strome,UTIL,2.21%,4.3
103,5048567358,Bears21,0,60.799995,C Nathan MacKinnon C Andrew Copp D Brett Kulak D Parker Wotherspoon G Stuart Skinner UTIL Evgeni Malkin W Alex DeBrincat W Patrick Kane W James van Riemsdyk,,Emil Heineman,W,2.21%,1.5
105,5048564979,Cleveringa0,0,60.600002,C Nathan MacKinnon C Noah Cates D Oliver Ekman-Larsson D Filip Hronek G Ilya Sorokin UTIL Anthony Duclair W Alex DeBrincat W Artturi Lehkonen W Matthew Knies,,Ryan Leonard,UTIL,2.21%,3
106,5048138430,Buckingham21,0,60.099995,C Nathan MacKinnon C Brock Nelson D Cam York D Samuel Girard G Logan Thompson UTIL Matty Beniers W Martin Necas W Jonathan Drouin W Kyle MacLean,,Yegor Sharangovich,UTIL,2.21%,14.3
107,5048012923,B_Heals152 (3/4),0,58.500004,C Nathan MacKinnon C Mikael Backlund D Sam Malinski D Filip Hronek G Scott Wedgewood UTIL Martin Necas W Artturi Lehkonen W Victor Olofsson W Parker Kelly,,Alex Killorn,W,2.21%,1.5
108,5048101327,NBARocks (1/2),0,58.299995,C Nathan MacKinnon C Justin Sourdif D Jake McCabe D Brett Kulak G Stuart Skinner UTIL Ryan Leonard W Alex Ovechkin W Connor McMichael W Ethen Frank,,Aliaksei Protas,W,2.21%,4.5
109,5047947957,goldengoat29,0,57.599995,C Nathan MacKinnon C Auston Matthews D Jakob Chychrun D Jake McCabe G Ilya Sorokin UTIL Jack McBain W Anthony Duclair W Victor Olofsson W Marco Kasper,,Jean-Gabriel Pageau,C,1.47%,1.5
