Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
16,5048945574,Rupster (19/30),0,161.00002,C Mitch Marner C Tomas Hertl D Jake Walman D Louis Crevier G Spencer Knight UTIL Matt Savoie W Kirill Kaprizov W Mark Stone W Mats Zuccarello,,Roope Hintz,C,11.79%,3
17,5049317726,bthrasher24,0,160.3,C Ryan Hartman C Logan Stankoven D Quinn Hughes D Sean Walker G Filip Gustavsson UTIL Mats Zuccarello W Kirill Kaprizov W Jackson Blake W Viktor Arvidsson,,Andrei Svechnikov,W,11.68%,4.3
18,5049212549,Jjsdraft88 (12/20),0,159.59999,C Ryan O'Reilly C Oliver Kapanen D Lane Hutson D Esa Lindell G Casey DeSmith UTIL Vladimir Tarasenko W Kirill Kaprizov W Mats Zuccarello W Steven Stamkos,,Wyatt Johnston,W,11.62%,5.8
19,5049234313,AwesemoJames (3/23),0,158.5,C Ryan Hartman C Logan Stankoven D Brock Faber D Sean Walker G Ukko-Pekka Luukkonen UTIL Quinn Hughes W Kirill Kaprizov W Mats Zuccarello W Alex Iafallo,,Evan Bouchard,D,11.39%,12.3
20,5049334366,cheeseisgood (1/4),0,155.80002,C Ryan Hartman C Ryan O'Reilly D Alexander Nikishin D Jack St. Ivany G Juuse Saros UTIL Mats Zuccarello W Kirill Kaprizov W Filip Forsberg W Luke Evangelista,,Lane Hutson,D,10.94%,6
21,5049253556,Swamper92 (5/8),0,154.20001,C Joel Eriksson Ek C Ryan Hartman D Brock Faber D Ryan Shea G Filip Gustavsson UTIL Jackson Blake W Kirill Kaprizov W Mats Zuccarello W Vladimir Tarasenko,,Connor Hellebuyck,G,10.71%,11.8
22,5048939726,tommienation1 (28/50),0,154.00002,C Nick Suzuki C Ryan Hartman D Darnell Nurse D Mike Matheson G Spencer Knight UTIL Mats Zuccarello W Kirill Kaprizov W Cole Caufield W Kirby Dach,,Jason Robertson,UTIL,10.26%,3
23,5049054580,cantfademe (4/52),0,153.20001,C Nick Suzuki C Ryan Hartman D Jake Walman D Kaiden Guhle G Filip Gustavsson UTIL Mats Zuccarello W Kirill Kaprizov W Cole Caufield W Kirby Dach,,Luke Evangelista,W,10.15%,11.3
23,5049140728,THE_PHANTOM_1 (37/52),0,153.2,C Joel Eriksson Ek C Erik Haula D Brock Faber D Ryan Shea G Arturs Silovs UTIL Quinn Hughes W Kirill Kaprizov W Mats Zuccarello W Mavrik Bourque,,Kirby Dach,W,10.03%,1.3
25,5048939706,tommienation1 (8/50),0,152.20001,C Joel Eriksson Ek C Logan Stankoven D Quinn Hughes D Jake Walman G Jet Greaves UTIL Vladimir Tarasenko W Kirill Kaprizov W Jackson Blake W Taylor Hall,,Mats Zuccarello,W,9.98%,28
26,5049054624,cantfademe (48/52),0,151.6,C Ryan Hartman C Jordan Staal D Evan Bouchard D Jake Walman G Filip Gustavsson UTIL Mats Zuccarello W Kirill Kaprizov W Nikolaj Ehlers W Jordan Martinook,,Kirill Kaprizov,W,9.47%,40
27,5048831881,OneDropKing (20/52),0,151.40001,C Ryan Hartman C Sean Monahan D Sean Walker D Damon Severson G Jet Greaves UTIL Zach Werenski W Kirill Kaprizov W Mats Zuccarello W Boone Jenner,,Ivan Demidov,W,9.35%,4.3
28,5049246707,vishy2773 (41/52),0,151.3,C Sidney Crosby C Ryan O'Reilly D Charlie McAvoy D Ryan Shea G Arturs Silovs UTIL Bryan Rust W Rickard Rakell W Steven Stamkos W Luke Evangelista,,Casey DeSmith,G,9.01%,11.2
29,5049054590,cantfademe (14/52),0,151,C Ryan Hartman C Oliver Kapanen D Jake Walman D Mike Matheson G Filip Gustavsson UTIL Mats Zuccarello W Kirill Kaprizov W Juraj Slafkovsky W Ivan Demidov,,Roman Josi,D,8.90%,12.3
30,5048890144,B_Heals152 (7/52),0,150.6,C Ryan Hartman C Logan Stankoven D Quinn Hughes D K'Andre Miller G Filip Gustavsson UTIL Mats Zuccarello W Kirill Kaprizov W Viktor Arvidsson W Taylor Hall,,Nikolaj Ehlers,W,8.11%,5.8
30,5049309661,bizzell88 (2/37),0,150.6,C Ryan Hartman C Logan Stankoven D Quinn Hughes D K'Andre Miller G Filip Gustavsson UTIL Kirill Kaprizov W Mats Zuccarello W Viktor Arvidsson W Taylor Hall,,Tage Thompson,C,7.88%,9.1
32,5049019874,champion2428 (2/4),0,150.50002,C Ryan Hartman C Jordan Staal D Brock Faber D Alexander Nikishin G Connor Hellebuyck UTIL Ryan O'Reilly W Kirill Kaprizov W Nikolaj Ehlers W Mats Zuccarello,,Jack Eichel,C,7.54%,19.5
32,5049059439,mt33428 (8/15),0,150.50002,C Jack Eichel C Tommy Novak D Uvis Balinskis D Ryan Shea G Jet Greaves UTIL Egor Chinakhov W Kirill Kaprizov W Mark Stone W Mats Zuccarello,,Ryan Hartman,C,7.48%,19
34,5048936825,MCEngineer1349,0,149.7,C Tomas Hertl C Ryan Hartman D Brock Faber D Shea Theodore G Filip Gustavsson UTIL Shane Pinto W Pavel Dorofeyev W Mats Zuccarello W Jackson Blake,,K'Andre Miller,D,7.20%,1.5
34,5049054587,cantfademe (11/52),0,149.7,C Joel Eriksson Ek C Ryan Hartman D Jake Walman D Logan Stanley G Filip Gustavsson UTIL Brock Faber W Kirill Kaprizov W Mats Zuccarello W Vladimir Tarasenko,,Tristan Jarry,G,7.20%,-9.8
36,5048774545,gottagetthiswiiin (21/34),0,149.50002,C Ryan Hartman C Ryan O'Reilly D Jared Spurgeon D Ryan Shea G Juuse Saros UTIL Luke Evangelista W Kirill Kaprizov W Filip Forsberg W Mats Zuccarello,,Ryan Shea,D,6.92%,7.8
37,5049309685,bizzell88 (26/37),0,149.4,C Ryan Hartman C Ben Kindel D Quinn Hughes D Jaccob Slavin G Filip Gustavsson UTIL Mats Zuccarello W Kirill Kaprizov W Drake Batherson W Justin Brazeau,,Mark Scheifele,UTIL,6.86%,2.8
38,5049054606,cantfademe (30/52),0,149,C Ryan Hartman C Shane Pinto D Quinn Hughes D Jake Walman G Filip Gustavsson UTIL Mats Zuccarello W Kirill Kaprizov W Claude Giroux W Michael Amadio,,Quinn Hughes,D,6.80%,22.5
39,5048774541,gottagetthiswiiin (17/34),0,148.90001,C Ryan Hartman C Logan Stankoven D Quinn Hughes D Alexandre Carrier G Frederik Andersen UTIL Jackson Blake W Kirill Kaprizov W Mats Zuccarello W Taylor Hall,,Esa Lindell,D,6.80%,3
40,5049221609,HubeiHammer (17/29),0,148.8,C Ryan Hartman C Tommy Novak D Quinn Hughes D Shea Theodore G Spencer Knight UTIL Evgeni Malkin W Kirill Kaprizov W Vladimir Tarasenko W Egor Chinakhov,,Steven Stamkos,W,6.52%,37.5
41,5049309672,bizzell88 (13/37),0,148.40001,C Ryan Hartman C Ryan O'Reilly D Jalen Chatfield D Ryan Shea G Connor Hellebuyck UTIL Mats Zuccarello W Kirill Kaprizov W Filip Forsberg W Luke Evangelista,,Juraj Slafkovsky,W,6.35%,1.5
42,5049071989,pgk8 (13/20),0,148.00002,C Ryan Hartman C Matt Duchene D Quinn Hughes D Mason Lohrei G Spencer Knight UTIL Joel Eriksson Ek W Kirill Kaprizov W Mats Zuccarello W Vladimir Tarasenko,,Mark Stone,W,6.29%,6.3
43,5049054582,cantfademe (6/52),0,147.80002,C Ryan Hartman C Ryan O'Reilly D Jared Spurgeon D Kaiden Guhle G Spencer Knight UTIL Mats Zuccarello W Kirill Kaprizov W Filip Forsberg W Luke Evangelista,,Kyle Connor,UTIL,6.12%,1.5
44,5049132441,bkreider (3/52),0,147.3,C Ryan Hartman C Matt Savoie D Lane Hutson D Jake Walman G Filip Gustavsson UTIL Mats Zuccarello W Kirill Kaprizov W Cole Caufield W Jack Roslovic,,Mattias Ekholm,D,6.07%,9.5
45,5049246673,vishy2773 (7/52),0,147,C Ryan O'Reilly C Ryan McLeod D Quinn Hughes D Roman Josi G Ukko-Pekka Luukkonen UTIL Filip Forsberg W Steven Stamkos W Luke Evangelista W Jack Quinn,,Jackson Blake,W,6.01%,13
46,5048970051,oshevach (4/12),0,146.8,C Roope Hintz C Ryan O'Reilly D Roman Josi D Brady Skjei G Casey DeSmith UTIL Quinn Hughes W Mats Zuccarello W Steven Stamkos W Luke Evangelista,,Josh Doan,W,5.78%,0
47,5049001588,jeremysdaddy (3/3),0,146.1,C Ryan Hartman C Matt Duchene D Thomas Chabot D Mike Matheson G Spencer Knight UTIL Dylan Cozens W Kirill Kaprizov W Wyatt Johnston W Mats Zuccarello,,Josh Morrissey,D,5.61%,5.6
48,5049054617,cantfademe (41/52),0,145.90001,C Ryan Hartman C Dylan Cozens D Jake Walman D K'Andre Miller G Spencer Knight UTIL Mats Zuccarello W Kirill Kaprizov W Brady Tkachuk W Ridly Greig,,Rasmus Dahlin,D,5.61%,4.1
49,5048774544,gottagetthiswiiin (20/34),0,145.3,C Ryan Hartman C Jonathan Toews D Quinn Hughes D Esa Lindell G Connor Hellebuyck UTIL Gabriel Vilardi W Kirill Kaprizov W Mats Zuccarello W Cole Perfetti,,Pavel Dorofeyev,W,5.56%,15.8
50,5048831897,OneDropKing (36/52),0,145.1,C Nick Suzuki C Elias Lindholm D Lane Hutson D Charlie McAvoy G Arturs Silovs UTIL Ben Kindel W David Pastrnak W Cole Caufield W Justin Brazeau,,Cam Talbot,G,5.56%,15.5
51,5049059441,mt33428 (10/15),0,144.80002,C Ryan O'Reilly C Noah Ostlund D Roman Josi D Mattias Samuelsson G Juuse Saros UTIL Kirill Kaprizov W Filip Forsberg W Mats Zuccarello W Konsta Helenius,,Logan Stankoven,C,5.50%,9.5
51,5049140705,THE_PHANTOM_1 (14/52),0,144.8,C Elias Lindholm C Pavel Zacha D Charlie McAvoy D Ryan Shea G Arturs Silovs UTIL Rickard Rakell W David Pastrnak W Filip Forsberg W Morgan Geekie,,Rickard Rakell,W,5.39%,13
53,5049163675,nawada (9/11),0,144.1,C Charlie Coyle C Justin Hryckowian D Quinn Hughes D Esa Lindell G Filip Gustavsson UTIL Ryan Hartman W Kirill Kaprizov W Mats Zuccarello W Boone Jenner,,Jet Greaves,G,5.10%,29.6
54,5049217891,Cerias (2/2),0,144.00002,C Joel Eriksson Ek C Logan Stankoven D Quinn Hughes D Uvis Balinskis G Juuse Saros UTIL Mats Zuccarello W Kirill Kaprizov W Jackson Blake W Taylor Hall,,Hampus Lindholm,D,5.05%,2.6
55,5049157492,alltimel0w (4/6),0,143.6,C Ryan Hartman C Fraser Minten D Quinn Hughes D Noah Hanifin G Connor Hellebuyck UTIL Alex Steeves W Kirill Kaprizov W Morgan Geekie W Mats Zuccarello,,Mitch Marner,UTIL,5.05%,9.3
56,5048890187,B_Heals152 (50/52),0,143.3,C Elias Lindholm C Pavel Zacha D Jake Sanderson D Charlie McAvoy G Joonas Korpisalo UTIL Rickard Rakell W David Pastrnak W Morgan Geekie W Jordan Martinook,,Noah Ostlund,UTIL,5.05%,5
57,5048962028,giantsquid (13/34),0,142,C Jack Eichel C Tomas Hertl D Mike Matheson D Ryan Shea G Arturs Silovs UTIL Rickard Rakell W Bryan Rust W Evgeni Malkin W Ridly Greig,,Mike Matheson,D,4.99%,16.8
58,5049238412,dm4k8,0,141.90001,C Joel Eriksson Ek C Noah Ostlund D Quinn Hughes D Jake Walman G Spencer Knight UTIL Mats Zuccarello W Kirill Kaprizov W Vladimir Tarasenko W Kent Johnson,,Arturs Silovs,G,4.93%,20
59,5049132469,bkreider (31/52),0,141.8,C Connor McDavid C Tommy Novak D Jake Walman D Ryan Shea G Filip Gustavsson UTIL Evgeni Malkin W Kirill Kaprizov W Mats Zuccarello W Egor Chinakhov,,Oliver Kapanen,C,4.76%,9.9
60,5048957723,mpoma1 (5/10),0,141.6,C Ryan Hartman C Logan Stankoven D Josh Morrissey D Noah Dobson G Connor Hellebuyck UTIL Mats Zuccarello W Kirill Kaprizov W Jackson Blake W Taylor Hall,,Juuse Saros,G,4.71%,11.6
61,5049210831,BuckeyeGuy15 (1/2),0,141.40001,C Ryan O'Reilly C Tommy Novak D Roman Josi D Louis Crevier G Spencer Knight UTIL Alexandre Carrier W Kirill Kaprizov W Jason Robertson W Mats Zuccarello,,Egor Chinakhov,UTIL,4.71%,10
62,5048837062,kregs525 (2/8),0,141.1,C Tomas Hertl C Ryan McLeod D Quinn Hughes D Damon Severson G Ukko-Pekka Luukkonen UTIL Vladimir Tarasenko W Kirill Kaprizov W Nikolaj Ehlers W Jack Quinn,,Zach Werenski,D,4.65%,19.9
62,5048837067,kregs525 (7/8),0,141.1,C Tomas Hertl C Ryan McLeod D Quinn Hughes D Damon Severson G Ukko-Pekka Luukkonen UTIL Vladimir Tarasenko W Kirill Kaprizov W Nikolaj Ehlers W Jack Quinn,,Taylor Hall,W,4.42%,6.3
64,5048546257,mcgarryth (1/5),0,140.8,C Ryan Hartman C Ryan O'Reilly D Quinn Hughes D Alexander Nikishin G Casey DeSmith UTIL Jack Quinn W Kirill Kaprizov W Jackson Blake W Taylor Hall,,Evgeni Malkin,UTIL,4.37%,15
65,5049111920,scorpionv (4/20),0,140.40001,C Ryan O'Reilly C Frank Nazar D Roman Josi D Moritz Seider G Juuse Saros UTIL Steven Stamkos W Filip Forsberg W Tyler Bertuzzi W Ilya Mikheyev,,Dylan Cozens,UTIL,4.31%,14.3
66,5049071977,pgk8 (1/20),0,140.3,C Elias Lindholm C Pavel Zacha D Charlie McAvoy D Dylan Samberg G Arturs Silovs UTIL Evgeni Malkin W David Pastrnak W Bryan Rust W Rickard Rakell,,Viktor Arvidsson,W,4.20%,7.3
67,5049236626,sly1122 (5/5),0,140.20001,C Dylan Cozens C Ryan O'Reilly D Roman Josi D Shea Theodore G Spencer Knight UTIL Vladimir Tarasenko W Filip Forsberg W Steven Stamkos W Luke Evangelista,,Jack Roslovic,W,4.20%,1.3
68,5049196933,greyhounds2010 (7/15),0,140,C Logan Stankoven C Matt Duchene D Quinn Hughes D K'Andre Miller G Filip Gustavsson UTIL Lane Hutson W Kirill Kaprizov W Mats Zuccarello W Jackson Blake,,Sean Walker,D,4.14%,4.5
69,5049235058,drewcoolforschool (3/3),0,139.90001,C Mitch Marner C Tomas Hertl D Damon Severson D Dylan Samberg G Daniil Tarasov UTIL Jack Eichel W Pavel Dorofeyev W Steven Stamkos W Michael Bunting,,Tomas Hertl,UTIL,4.14%,27.6
70,5049096081,zsilverm,0,139.8,C Elias Lindholm C Erik Haula D Jake Walman D Damon Severson G Casey DeSmith UTIL Sebastian Aho W David Pastrnak W Seth Jarvis W Steven Stamkos,,Miro Heiskanen,D,4.08%,7.3
71,5049309673,bizzell88 (14/37),0,139.3,C Jonathan Toews C Matt Duchene D Quinn Hughes D Artem Zub G Casey DeSmith UTIL Kirill Kaprizov W Wyatt Johnston W Mats Zuccarello W Ridly Greig,,Adam Fantilli,UTIL,3.91%,4.3
72,5048655960,ArtfulPossum (7/46),0,139.20001,C Ryan O'Reilly C Ben Kindel D Zach Werenski D Roman Josi G Spencer Knight UTIL Egor Chinakhov W Filip Forsberg W Steven Stamkos W Luke Evangelista,,Brady Tkachuk,W,3.91%,0
73,5049111933,scorpionv (17/20),0,139.1,C Matt Duchene C Jordan Staal D Quinn Hughes D Brock Faber G Casey DeSmith UTIL Mats Zuccarello W Kirill Kaprizov W Nikolaj Ehlers W Jordan Martinook,,Ridly Greig,UTIL,3.85%,13
74,5049246688,vishy2773 (22/52),0,138.70001,C Ryan O'Reilly C Elias Lindholm D Roman Josi D Nick Blankenburg G Cam Talbot UTIL Zach Hyman W Filip Forsberg W Steven Stamkos W Luke Evangelista,,Gabriel Vilardi,UTIL,3.85%,1.5
75,5049224972,HubeiHammer (23/29),0,138.5,C Ryan Hartman C Tommy Novak D Quinn Hughes D Darnell Nurse G Filip Gustavsson UTIL Evgeni Malkin W Kirill Kaprizov W Vladimir Tarasenko W Egor Chinakhov,,Alexandre Carrier,D,3.68%,5.8
76,5049279804,rkieff,0,138.4,C Ryan Hartman C Jordan Staal D Quinn Hughes D Ryan Shea G Filip Gustavsson UTIL Evan Rodrigues W Kirill Kaprizov W Matthew Tkachuk W Ivan Barbashev,,Akira Schmid,G,3.68%,2.8
77,5048816516,Nuggets33 (3/7),0,138.3,C Roope Hintz C Ryan Hartman D Quinn Hughes D Ryan Shea G Filip Gustavsson UTIL Kirill Kaprizov W Evgeni Malkin W Mavrik Bourque W Egor Chinakhov,,Sidney Crosby,UTIL,3.68%,11.5
77,5049225369,HubeiHammer (24/29),0,138.3,C Ryan Hartman C Jordan Staal D Quinn Hughes D Jake Walman G Filip Gustavsson UTIL Jordan Martinook W Kirill Kaprizov W Nikolaj Ehlers W Vladimir Tarasenko,,Joel Eriksson Ek,UTIL,3.63%,11.8
79,5048962032,giantsquid (17/34),0,137.8,C Sidney Crosby C Ryan O'Reilly D Roman Josi D Andrew Peeke G Spencer Knight UTIL Rickard Rakell W Evgeni Malkin W Steven Stamkos W Luke Evangelista,,Ukko-Pekka Luukkonen,G,3.63%,21.4
80,5048948342,xeqtr1 (2/5),0,137.5,C Sebastian Aho C Ryan O'Reilly D Roman Josi D Alexandre Carrier G Daniil Tarasov UTIL Mats Zuccarello W Filip Forsberg W Steven Stamkos W Vladimir Tarasenko,,Mavrik Bourque,W,3.57%,4.5
80,5049278011,AwesemoJames (22/23),0,137.5,C Tomas Hertl C Ryan O'Reilly D Roman Josi D Ryan Shea G Arturs Silovs UTIL Evgeni Malkin W Filip Forsberg W Rickard Rakell W Luke Evangelista,,Jordan Staal,UTIL,3.46%,10
82,5049151815,tbird05 (12/20),0,136.90001,C Oliver Kapanen C Ben Kindel D Quinn Hughes D Jake Walman G Jet Greaves UTIL Kirill Kaprizov W Juraj Slafkovsky W Ivan Demidov W Justin Brazeau,,Alex DeBrincat,W,3.46%,5.8
83,5049054586,cantfademe (10/52),0,136.6,C Ryan Hartman C Anton Lundell D Evan Bouchard D Esa Lindell G Filip Gustavsson UTIL Jake Walman W Kirill Kaprizov W Mats Zuccarello W Eetu Luostarinen,,David Pastrnak,W,3.46%,33.5
84,5049064204,adehesou69 (4/5),0,136.5,C Ryan O'Reilly C Logan Stankoven D Quinn Hughes D Josh Morrissey G Juuse Saros UTIL Taylor Hall W Filip Forsberg W Steven Stamkos W Jackson Blake,,Thomas Harley,D,3.40%,4.3
85,5049132603,thechek182 (5/10),0,136.3,C Nick Suzuki C Matt Duchene D Lane Hutson D Nikita Zadorov G Spencer Knight UTIL Mats Zuccarello W Kirill Kaprizov W Cole Caufield W Ivan Demidov,,Mattias Samuelsson,D,3.29%,9.6
86,5049298556,Shockmain (1/2),0,136.20001,C Ryan O'Reilly C Logan Stankoven D Roman Josi D Josh Morrissey G Filip Gustavsson UTIL Jackson Blake W Filip Forsberg W Steven Stamkos W Luke Evangelista,,Konsta Helenius,W,3.29%,7.8
87,5049145242,Bossmane,0,135.7,C Nick Suzuki C Ryan O'Reilly D Lane Hutson D Brock Faber G Filip Gustavsson UTIL Mike Matheson W Cole Caufield W Mats Zuccarello W Vladimir Tarasenko,,Bryan Rust,W,3.29%,9.3
88,5048948341,xeqtr1 (1/5),0,135.50002,C Sebastian Aho C Ryan O'Reilly D Mike Matheson D Alexandre Carrier G Jet Greaves UTIL Steven Stamkos W Seth Jarvis W Andrei Svechnikov W Cole Caufield,,Frederik Andersen,G,3.23%,4.8
88,5049098532,chefmed804,0,135.5,C Mitch Marner C Ryan O'Reilly D Roman Josi D Jake Walman G Spencer Knight UTIL Reilly Smith W Filip Forsberg W Pavel Dorofeyev W Steven Stamkos,,Brady Skjei,D,3.23%,1.5
90,5048957721,mpoma1 (3/10),0,135.40001,C Ryan Hartman C Oliver Kapanen D Noah Dobson D Artem Zub G Filip Gustavsson UTIL Ivan Demidov W Kirill Kaprizov W Juraj Slafkovsky W Mats Zuccarello,,Casey Mittelstadt,W,3.17%,0
90,5049132458,bkreider (20/52),0,135.40001,C Nick Suzuki C Jordan Staal D Lane Hutson D Alexander Nikishin G Filip Gustavsson UTIL Mats Zuccarello W Kirill Kaprizov W Cole Caufield W Kirby Dach,,Elias Lindholm,C,3.17%,19.3
92,5048970054,oshevach (7/12),0,135.3,C Sebastian Aho C Elias Lindholm D Charlie McAvoy D Mike Matheson G Cam Talbot UTIL Marat Khusnutdinov W David Pastrnak W Cole Caufield W Morgan Geekie,,Ivan Barbashev,W,3.17%,3
92,5049246694,vishy2773 (28/52),0,135.3,C Elias Lindholm C Matt Duchene D Lane Hutson D Charlie McAvoy G Arturs Silovs UTIL Nick Suzuki W David Pastrnak W Cole Caufield W Marat Khusnutdinov,,Mason Marchment,W,3.17%,2.8
94,5048945563,Rupster (8/30),0,135.20001,C Nick Suzuki C Ryan O'Reilly D Roman Josi D Esa Lindell G Filip Gustavsson UTIL Steven Stamkos W Cole Caufield W Luke Evangelista W Ivan Demidov,,Matt Savoie,C,3.12%,10
95,5048890172,B_Heals152 (35/52),0,134.8,C Roope Hintz C Ryan Hartman D Quinn Hughes D Esa Lindell G Filip Gustavsson UTIL Kirill Kaprizov W Mats Zuccarello W Kirby Dach W Jamie Benn,,Uvis Balinskis,UTIL,3.06%,1.3
96,5049123888,greyhounds2010 (3/15),0,134.70001,C Nick Suzuki C Logan Stankoven D Quinn Hughes D Artem Zub G Connor Hellebuyck UTIL Jackson Blake W Kirill Kaprizov W Vladimir Tarasenko W Taylor Hall,,Thomas Chabot,D,3.06%,4.1
97,5048713133,martro,0,134.50002,C Joel Eriksson Ek C Ryan Hartman D Alexandre Carrier D Alex Vlasic G Juuse Saros UTIL Filip Forsberg W Kirill Kaprizov W Mats Zuccarello W Viktor Arvidsson,,Jonathan Toews,C,3.06%,8
98,5048754649,Ricky_Bobby97 (3/7),0,134.40001,C Tage Thompson C Ryan O'Reilly D Roman Josi D Alexandre Carrier G Ukko-Pekka Luukkonen UTIL Michael Bunting W Filip Forsberg W Steven Stamkos W Luke Evangelista,,Jason Zucker,W,2.89%,12.8
99,5048655974,ArtfulPossum (21/46),0,134.3,C Joel Eriksson Ek C Matt Duchene D Moritz Seider D Louis Crevier G Spencer Knight UTIL Kirill Kaprizov W Wyatt Johnston W Mats Zuccarello W Vladimir Tarasenko,,Matthew Tkachuk,W,2.89%,6.5
100,5049287769,BSupple7,0,134.2,C Mitch Marner C Jonathan Toews D Mike Matheson D Esa Lindell G Connor Hellebuyck UTIL Mats Zuccarello W Kirill Kaprizov W Pavel Dorofeyev W Gabriel Vilardi,,Jack Quinn,UTIL,2.83%,6.5
101,5049257391,greyhounds2010 (15/15),0,134.1,C Nick Suzuki C Logan Stankoven D Quinn Hughes D Artem Zub G Casey DeSmith UTIL Jackson Blake W Kirill Kaprizov W Vladimir Tarasenko W Taylor Hall,,Daniil Tarasov,G,2.83%,14.4
102,5048655973,ArtfulPossum (20/46),0,134,C Ryan O'Reilly C Matt Savoie D Evan Bouchard D Moritz Seider G Cam Talbot UTIL Connor McDavid W Steven Stamkos W Luke Evangelista W Egor Chinakhov,,Brock Faber,D,2.83%,13.6
102,5048890156,B_Heals152 (19/52),0,134,C Nick Suzuki C Elias Lindholm D Mike Matheson D Dylan Samberg G Joonas Korpisalo UTIL Charlie Coyle W David Pastrnak W Cole Caufield W Morgan Geekie,,James Reimer,G,2.78%,0.7
104,5049230088,sly1122 (3/5),0,133.90001,C Dylan Cozens C Ryan O'Reilly D Roman Josi D Noah Dobson G Spencer Knight UTIL Vladimir Tarasenko W Filip Forsberg W Steven Stamkos W Luke Evangelista,,Noah Dobson,D,2.78%,8.4
105,5048971847,shiposki75 (2/5),0,133.70001,C Ryan O'Reilly C Logan Stankoven D Roman Josi D Thomas Chabot G Cam Talbot UTIL Rickard Rakell W Filip Forsberg W Steven Stamkos W Luke Evangelista,,Kirill Marchenko,W,2.78%,4.5
